NZ_GG666955.1	213
NZ_GG666956.1	207
NZ_GG666957.1	207
NZ_GG666958.1	207
NZ_GG666959.1	206
NZ_GG666960.1	205
NZ_GG666961.1	203
NZ_GG666962.1	200
NC_011415.1	4887515
NC_011419.1	100021
NC_011413.1	91158
NC_011416.1	60555
NC_011407.1	6929
NC_011408.1	5366
NC_011411.1	4082
NC_010079.1	2872915
NC_012417.1	3125
NC_010063.1	27041
NC_013721.1	1617545
NC_013895.2	1809746
NC_014039.1	2495334
NZ_GL349411.1	1209543
NZ_GL349412.1	375668
NZ_GL349413.1	839403
NZ_GL349414.1	82832
NZ_GL349415.1	1598
NZ_GL349416.1	1644
NZ_GL349417.1	1519
NZ_GL349418.1	1097
NZ_GL349419.1	1032
NZ_GL349420.1	898
NZ_GL349421.1	526
NZ_GL349422.1	1469027
NZ_GL349423.1	90404
NZ_GL349424.1	1752
NZ_GL349425.1	1517
NZ_GL349426.1	1244
NZ_GL349427.1	1241
NZ_GL349428.1	1233
NZ_GL349429.1	1129
NZ_GL349430.1	735
NZ_GL349431.1	559
NZ_GL349432.1	544
NZ_GL349564.1	810554
NZ_GL349565.1	434885
NZ_GL349566.1	312553
NZ_GL349567.1	285430
NZ_GL349568.1	249773
NZ_GL349569.1	239041
NZ_GL349570.1	235401
NZ_GL349571.1	168296
NZ_GL349572.1	138808
NZ_GL349573.1	110611
NZ_GL349574.1	76520
NZ_GL349575.1	70485
NZ_GL349576.1	62946
NZ_GL349577.1	21193
NZ_GL349578.1	14186
NZ_GL349579.1	12959
NZ_GL349580.1	12890
NZ_GL349581.1	11764
NZ_GL349582.1	9228
NZ_GL349583.1	8537
NZ_GL349584.1	6300
NZ_GL349585.1	6040
NZ_GL349586.1	5275
NZ_GL349587.1	3791
NZ_GL349588.1	2656
NZ_GL349589.1	2194
NZ_GL349590.1	1985
NZ_GL349591.1	1868
NZ_GL349592.1	1774
NZ_GL349593.1	1623
NZ_GL349594.1	1476
NZ_GL349595.1	1471
NZ_GL349596.1	1347
NZ_GL349597.1	1336
NZ_GL349598.1	1331
NZ_GL349599.1	1312
NZ_GL349600.1	1227
NZ_GL349601.1	1224
NZ_GL349602.1	1191
NZ_GL349603.1	1140
NZ_GL349604.1	1140
NZ_GL349605.1	1108
NZ_GL349606.1	1046
NZ_GL349607.1	995
NZ_GL349608.1	980
NZ_GL349609.1	883
NZ_GL349610.1	862
NZ_GL349611.1	807
NZ_GL349612.1	805
NZ_GL349613.1	774
NZ_GL349614.1	690
NZ_GL349615.1	642
NZ_GL349616.1	620
NZ_GL349617.1	612
NZ_GL349618.1	557
NZ_GL349619.1	553
NZ_GL349620.1	533
NZ_GL379574.1	1747842
NZ_GL379575.1	404372
NZ_GL379576.1	373351
NZ_GL379577.1	5610
NZ_GL379578.1	815
NZ_GL379579.1	797
NZ_GL379580.1	1145353
NZ_GL379581.1	586060
NZ_GL379582.1	41479
NZ_GL379583.1	5525
NZ_GL379584.1	1788
NZ_GL379585.1	202169
NZ_GL379586.1	8835
NZ_GL379587.1	20646
NZ_GL379761.1	690004
NZ_GL379762.1	693713
NZ_GL379763.1	554392
NZ_GL379764.1	444406
NZ_GL379765.1	309096
NZ_GL379766.1	261729
NZ_GL379767.1	125298
NZ_GL379768.1	126404
NZ_GL379769.1	7219
NZ_GL379770.1	2346458
NZ_GL379771.1	1019525
NZ_GL379772.1	421092
NZ_GL379773.1	377425
NZ_GL379774.1	289980
NZ_GL379775.1	18714
NZ_GL379776.1	307658
NZ_GL379777.1	74402
NZ_GL379778.1	108522
NZ_GL379779.1	53268
NZ_GL379780.1	76468
NZ_GL379781.1	3972748
NZ_GL379782.1	120943
NZ_GL379783.1	757212
NZ_GL379784.1	402694
NZ_GL379785.1	317043
NZ_CM000961.1	2349953
NZ_GL383087.1	673
NZ_GL383088.1	1270
NZ_GL383089.1	563
NZ_GL383090.1	198957
NZ_GL383091.1	523
NZ_GL383092.1	830
NZ_GL383093.1	679
NZ_GL383094.1	340040
NZ_GL383095.1	8790
NZ_GL383096.1	965
NZ_GL383097.1	221491
NZ_GL383098.1	920
NZ_GL383099.1	15692
NZ_GL383100.1	884377
NZ_GL383101.1	703756
NZ_GL383102.1	95405
NZ_GL383103.1	5457
NZ_GL383104.1	90505
NZ_GL383105.1	859
NZ_GL383106.1	182984
NZ_GL383107.1	681884
NZ_GL383108.1	1672
NZ_GL383109.1	97231
NZ_GL383110.1	8511
NZ_GL383111.1	835
NZ_GL383112.1	791510
NZ_GL383113.1	246177
NZ_GL383114.1	15735
NZ_GL383115.1	247110
NZ_GL383116.1	106710
NZ_GL383117.1	61466
NZ_GL383118.1	5479
NZ_GL383119.1	3080
NZ_GL383120.1	597
NZ_GL383121.1	145685
NZ_GL383122.1	4651
NZ_GL383123.1	15010
NZ_GL383124.1	5336
NZ_GL383125.1	784323
NZ_GL383126.1	2102
NZ_GL383127.1	1175
NZ_GL383128.1	27137
NZ_GL383129.1	4114
NZ_GL383130.1	2334
NZ_GL383131.1	37413
NZ_GL383132.1	10028
NZ_GL383133.1	5130
NZ_GL383134.1	35700
NZ_GL383135.1	3714
NZ_GL383136.1	2409
NZ_GL383137.1	681936
NZ_GL383138.1	1441
NZ_GL383139.1	247052
NZ_GL383140.1	1386
NZ_GL383141.1	15834
NZ_GL383142.1	2242
NZ_GL383143.1	607
NZ_GL383144.1	1320
NZ_GL383145.1	537
NZ_GL383146.1	1630
NZ_GL383147.1	90485
NZ_GL383148.1	693
NZ_GL383149.1	48559
NZ_GL383150.1	165268
NZ_GL383151.1	112061
NZ_GL383152.1	97190
NZ_GL383153.1	90464
NZ_GL383154.1	9791
NZ_GL383155.1	1441
NZ_GL383156.1	182659
NZ_GL383157.1	682204
NZ_GL383158.1	11090
NZ_GL383159.1	1004
NZ_GL383160.1	1868
NZ_GL383161.1	2181
NZ_GL383162.1	766895
NZ_GL383163.1	113876
NZ_GL383164.1	246676
NZ_GL383165.1	1115
NZ_GL383166.1	15664
NZ_GL383167.1	245993
NZ_GL383168.1	6273
NZ_GL383169.1	16209
NZ_GL383170.1	181484
NZ_GL383171.1	26040
NZ_GL383172.1	14013
NZ_GL383173.1	2497
NZ_GL383174.1	1841
NZ_GL383175.1	1598
NZ_GL383176.1	120339
NZ_GL383177.1	249915
NZ_GL383178.1	60709
NZ_GL383179.1	5143
NZ_GL383180.1	443160
NZ_GL383181.1	10790
NZ_GL383182.1	182654
NZ_GL383183.1	972
NZ_GL383184.1	8742
NZ_GL383185.1	305265
NZ_GL383186.1	84210
NZ_GL383187.1	326493
NZ_GL383188.1	4813
NZ_GL383189.1	3295
NZ_GL383190.1	906
NZ_GL383191.1	11102
NZ_GL383192.1	109333
NZ_GL383193.1	317124
NZ_GL383194.1	148936
NZ_GL383195.1	605
NZ_GL383196.1	733
NZ_GL383197.1	654
NZ_GL383198.1	701
NZ_GL383199.1	48536
NZ_GL383200.1	764
NZ_GL383201.1	1616
NZ_GL383202.1	86189
NZ_GL383203.1	533
NZ_GL383204.1	74882
NZ_GL383205.1	1968
NZ_GL383206.1	982
NZ_GL383207.1	775
NZ_GL383208.1	568
NZ_GL383209.1	46364
NZ_GL383210.1	973
NZ_GL383211.1	684
NZ_GL383212.1	790
NZ_GL383213.1	884381
NZ_GL383214.1	642
NZ_GL383215.1	224870
NZ_GL383216.1	95164
NZ_GL383217.1	35866
NZ_GL383218.1	511
NZ_GL383219.1	503
NZ_GL383220.1	1915
NZ_GL383221.1	1170
NZ_GL383222.1	511
NZ_GL383223.1	1213
NZ_GL383224.1	15724
NZ_GL383225.1	703285
NZ_GL383226.1	642
NZ_GL383227.1	888
NZ_GL383228.1	8706
NZ_GL383229.1	765
NZ_GL383230.1	101155
NZ_GL383231.1	139959
NZ_GL383232.1	90466
NZ_GL383233.1	4469
NZ_GL383234.1	1031
NZ_GL383235.1	246650
NZ_GL383236.1	182908
NZ_GL383237.1	690388
NZ_GL383238.1	97203
NZ_GL383239.1	208509
NZ_GL383240.1	8625
NZ_GL383241.1	1072
NZ_GL383242.1	1228
NZ_GL383243.1	16100
NZ_GL383244.1	32305
NZ_GL383245.1	893609
NZ_GL383246.1	1193
NZ_GL383247.1	35700
NZ_GL383248.1	40875
NZ_GL383249.1	2539
NZ_GL383250.1	285912
NZ_GL383251.1	5622
NZ_GL383252.1	61472
NZ_GL383253.1	27132
NZ_GL383254.1	3435
NZ_GL383255.1	1193
NZ_GL383256.1	15749
NZ_GL383257.1	320039
NZ_GL383258.1	8647
NZ_GL383259.1	246855
NZ_GL383260.1	183025
NZ_GL383261.1	321087
NZ_GL383262.1	513
NZ_GL383263.1	161561
NZ_GL383264.1	612852
NZ_GL383265.1	5089
NZ_GL383266.1	90605
NZ_GL383267.1	48555
NZ_GL383268.1	551
NZ_GL383269.1	90630
NZ_GL383270.1	601
NZ_GL383271.1	246373
NZ_GL383272.1	1061
NZ_GL383273.1	1081
NZ_GL383274.1	48449
NZ_GL383275.1	838
NZ_GL383276.1	182974
NZ_GL383277.1	627
NZ_GL383278.1	16313
NZ_GL383279.1	8636
NZ_GL383280.1	716843
NZ_GL383281.1	97296
NZ_GL383282.1	532
NZ_GL383283.1	892734
NZ_GL383284.1	192554
NZ_GL383285.1	364395
NZ_GL383286.1	16316
NZ_GL383287.1	145552
NZ_GL383288.1	72983
NZ_GL383289.1	5630
NZ_GL383290.1	409625
NZ_GL383291.1	1055
NZ_GL383292.1	29267
NZ_GL383293.1	2532
NZ_GL383294.1	2947
NZ_GL383295.1	1055
NZ_GL383296.1	27137
NZ_GL383297.1	246751
NZ_GL383298.1	4033
NZ_GL383299.1	48989
NZ_GL383300.1	11492
NZ_GL383301.1	90496
NZ_GL383302.1	825
NZ_GL383303.1	599
NZ_GL383304.1	176851
NZ_GL383305.1	10075
NZ_GL383306.1	581656
NZ_GL383307.1	164912
NZ_GL383308.1	109595
NZ_GL383309.1	588
NZ_GL383310.1	97217
NZ_GL383311.1	32246
NZ_GL383312.1	246416
NZ_GL383313.1	182882
NZ_GL383314.1	607
NZ_GL383315.1	90620
NZ_GL383316.1	16304
NZ_GL383317.1	500
NZ_GL383318.1	48535
NZ_GL383319.1	516
NZ_GL383320.1	591
NZ_GL383321.1	1014
NZ_GL383322.1	160192
NZ_GL383323.1	716760
NZ_GL383324.1	8905
NZ_GL383325.1	892841
NZ_GL383326.1	2532
NZ_GL383327.1	48438
NZ_GL383328.1	32250
NZ_GL383329.1	5129
NZ_GL383330.1	364536
NZ_GL383331.1	246693
NZ_GL383332.1	177177
NZ_GL383333.1	411313
NZ_GL383334.1	599
NZ_GL383335.1	16316
NZ_GL383336.1	90575
NZ_GL383337.1	73183
NZ_GL383338.1	145512
NZ_GL383339.1	159714
NZ_GL383340.1	10075
NZ_GL383341.1	529
NZ_GL383342.1	691209
NZ_GL383343.1	1725
NZ_GL383344.1	16085
NZ_GL383345.1	28355
NZ_GL383346.1	159586
NZ_GL383347.1	7532
NZ_GL383348.1	182867
NZ_GL383349.1	8814
NZ_GL383350.1	97182
NZ_GL383351.1	2206
NZ_GL383352.1	5628
NZ_GL383353.1	90487
NZ_GL383354.1	48960
NZ_GL383355.1	6671
NZ_GL383356.1	818
NZ_GL383357.1	246680
NZ_GL383358.1	1082
NZ_GL383359.1	170562
NZ_GL383360.1	32272
NZ_GL383361.1	1193
NZ_GL383362.1	1343
NZ_GL383363.1	8647
NZ_GL383364.1	716207
NZ_GL383365.1	690987
NZ_GL383366.1	12014
NZ_GL383367.1	246753
NZ_GL383368.1	3256
NZ_GL383369.1	32232
NZ_GL383370.1	90552
NZ_GL383371.1	97267
NZ_GL383372.1	602
NZ_GL383373.1	15613
NZ_GL383374.1	966
NZ_GL383375.1	170325
NZ_GL383376.1	529
NZ_GL383377.1	598
NZ_GL383378.1	8897
NZ_GL383379.1	898745
NZ_GL383380.1	213778
NZ_GL383381.1	537
NZ_GL383382.1	682017
NZ_GL383383.1	97139
NZ_GL383384.1	90476
NZ_GL383385.1	5612
NZ_GL383386.1	766
NZ_GL383387.1	8643
NZ_GL383388.1	43587
NZ_GL383389.1	182945
NZ_GL383390.1	681981
NZ_GL383391.1	898769
NZ_GL383392.1	15676
NZ_GL383393.1	197733
NZ_GL383394.1	1193
NZ_GL383395.1	1672
NZ_GL383396.1	246976
NZ_GL383397.1	4941
NZ_GL383398.1	1526
NZ_GL383399.1	3086
NZ_GL383400.1	61436
NZ_GL383401.1	931
NZ_GL383402.1	1515
NZ_GL383403.1	32360
NZ_GL383404.1	985
NZ_GL383405.1	714481
NZ_GL383406.1	1239
NZ_GL383407.1	648
NZ_GL383408.1	90566
NZ_GL383409.1	5239
NZ_GL383410.1	3969
NZ_GL383411.1	883
NZ_GL383412.1	536
NZ_GL383413.1	977
NZ_GL383414.1	742
NZ_GL383415.1	2180
NZ_GL383416.1	1691
NZ_GL383417.1	8634
NZ_GL383418.1	113890
NZ_GL383419.1	824
NZ_GL383420.1	16301
NZ_GL383421.1	4920
NZ_GL383422.1	532
NZ_GL383423.1	749
NZ_GL383424.1	2064
NZ_GL383425.1	797
NZ_GL383426.1	716
NZ_GL383427.1	512
NZ_GL383428.1	533
NZ_GL383429.1	1536
NZ_GL383430.1	977
NZ_GL383431.1	616
NZ_GL383432.1	776
NZ_GL383433.1	2710
NZ_GL383434.1	930
NZ_GL383435.1	218592
NZ_GL383436.1	810
NZ_GL383437.1	836
NZ_GL383438.1	1059
NZ_GL383439.1	506
NZ_GL383440.1	836
NZ_GL383441.1	619
NZ_GL383442.1	612
NZ_GL383443.1	246887
NZ_GL383444.1	45984
NZ_GL383445.1	48952
NZ_GL383446.1	868432
NZ_GL383447.1	8660
NZ_GL383448.1	681732
NZ_GL383449.1	5319
NZ_GL383450.1	90476
NZ_GL383451.1	97225
NZ_GL383452.1	182914
NZ_GL383453.1	246738
NZ_GL383454.1	32235
NZ_GL383455.1	1545
NZ_GL383456.1	15619
NZ_GL383457.1	993
NZ_GL383458.1	1168
NZ_GL383459.1	898261
NZ_GL383460.1	213729
NZ_GL383461.1	246684
NZ_GL383462.1	8634
NZ_GL383463.1	336359
NZ_GL383464.1	182889
NZ_GL383465.1	893497
NZ_GL383466.1	4650
NZ_GL383467.1	5617
NZ_GL383468.1	97238
NZ_GL383469.1	347101
NZ_GL383470.1	240912
NZ_GL383471.1	778
NZ_GL383472.1	1168
NZ_GL383473.1	90326
NZ_GL383474.1	1380
NZ_GL383475.1	889
NZ_GL383476.1	616
NZ_GL383477.1	16090
NZ_GL383478.1	218526
NZ_GL383479.1	34607
NZ_GL383480.1	776014
NZ_GL383481.1	5632
NZ_GL383482.1	27149
NZ_GL383483.1	16320
NZ_GL383484.1	8758
NZ_GL383485.1	90493
NZ_GL383486.1	10018
NZ_GL383487.1	1729
NZ_GL383488.1	2554
NZ_GL383489.1	3581
NZ_GL383490.1	246725
NZ_GL383491.1	1322
NZ_GL383492.1	868155
NZ_GL383493.1	1143
NZ_GL383494.1	8641
NZ_GL383495.1	1285
NZ_GL383496.1	205045
NZ_GL383497.1	48396
NZ_GL383498.1	32219
NZ_GL383499.1	182871
NZ_GL383500.1	1500
NZ_GL383501.1	754
NZ_GL383502.1	613943
NZ_GL383503.1	1614
NZ_GL383504.1	691030
NZ_GL383505.1	170585
NZ_GL383506.1	246709
NZ_GL383507.1	16082
NZ_GL383508.1	8930
NZ_GL383509.1	666
NZ_GL383510.1	90310
NZ_GL383511.1	513
NZ_GL383512.1	113593
NZ_GL383513.1	159586
NZ_GL383514.1	971
NZ_GL383515.1	92908
NC_014370.1	1796408
NC_014371.1	1371874
NZ_GL383584.1	1709
NZ_GL383585.1	352095
NZ_GL383586.1	246462
NZ_GL383587.1	16309
NZ_GL383588.1	388075
NZ_GL383589.1	845
NZ_GL383590.1	1895
NZ_GL383591.1	280039
NZ_GL383592.1	1302
NZ_GL383593.1	1603
NZ_GL383594.1	982
NZ_GL383595.1	8632
NZ_GL383596.1	891725
NZ_GL383597.1	1193
NZ_GL383598.1	90541
NZ_GL383599.1	240904
NZ_GL383600.1	2532
NZ_GL383601.1	48942
NZ_GL383602.1	4613
NZ_GL383603.1	804
NZ_GL383604.1	5630
NZ_GL383605.1	90535
NZ_GL383606.1	10400
NZ_GL383607.1	11617
NZ_GL383608.1	6309
NZ_GL383609.1	2359
NZ_GL383610.1	3794
NZ_GL383611.1	777044
NZ_GL383612.1	32341
NZ_GL383613.1	6142
NZ_GL383614.1	3075
NZ_GL383615.1	159675
NZ_GL383616.1	4903
NZ_GL383617.1	2504
NZ_GL383618.1	16316
NZ_GL383619.1	10075
NZ_GL383620.1	1517
NZ_GL383621.1	868449
NZ_GL383622.1	218797
NZ_GL383623.1	247105
NZ_GL383624.1	5616
NZ_GL383625.1	620220
NZ_GL383626.1	10084
NZ_GL383627.1	101416
NZ_GL383628.1	2622
NZ_GL383629.1	118692
NZ_GL383630.1	48983
NZ_GL383631.1	60168
NZ_GL383632.1	224931
NZ_GL383633.1	15754
NZ_GL383634.1	286196
NZ_GL383635.1	884913
NZ_GL383636.1	81778
NZ_GL383637.1	21452
NZ_GL383638.1	182968
NZ_GL383639.1	97212
NZ_GL383640.1	910256
NZ_GL383641.1	21332
NZ_GL383642.1	5638
NZ_GL383643.1	8882
NZ_GL383644.1	6238
NZ_GL383645.1	2577
NZ_GL383646.1	32236
NZ_GL383647.1	2539
NZ_GL383648.1	15673
NZ_GL383649.1	108559
NZ_GL383650.1	1193
NZ_GL383651.1	720
NZ_GL383652.1	2279
NZ_GL383653.1	8515
NZ_GL383654.1	90535
NZ_GL383655.1	213801
NZ_GL383656.1	784213
NZ_GL383657.1	789320
NZ_GL383658.1	182884
NZ_GL383659.1	10077
NZ_GL383660.1	27150
NZ_GL383661.1	48512
NZ_GL383662.1	5617
NZ_GL383663.1	159618
NZ_GL383664.1	5106
NZ_GL383665.1	503
NZ_GL383666.1	16104
NZ_GL383667.1	2476
NZ_GL383668.1	90555
NZ_GL383669.1	893691
NZ_GL383670.1	246899
NZ_GL383671.1	97209
NZ_GL383672.1	48455
NZ_GL383673.1	182764
NZ_GL383674.1	159520
NZ_GL383675.1	27146
NZ_GL383676.1	2504
NZ_GL383677.1	8632
NZ_GL383678.1	16086
NZ_GL383679.1	90533
NZ_GL383680.1	1087
NZ_GL383681.1	3575
NZ_GL383682.1	177477
NZ_GL383683.1	502
NZ_GL383684.1	1308
NZ_GL383685.1	246748
NZ_GL383686.1	691040
NZ_GL383687.1	5121
NZ_GL383688.1	716056
NZ_GL383689.1	32283
NZ_GL383690.1	182844
NZ_GL383691.1	48487
NZ_GL383692.1	8632
NZ_GL383693.1	97175
NZ_GL383694.1	690943
NZ_GL383695.1	5628
NZ_GL383696.1	16101
NZ_GL383697.1	90525
NZ_GL383698.1	2497
NZ_GL383699.1	1193
NZ_GL383700.1	246714
NZ_GL383701.1	893526
NZ_GL383702.1	160162
NZ_GL383703.1	246466
NZ_GL383704.1	753617
NZ_GL383705.1	90490
NZ_GL383706.1	2497
NZ_GL383707.1	35709
NZ_GL383708.1	37354
NZ_GL383709.1	48450
NZ_GL383710.1	145585
NZ_GL383711.1	16103
NZ_GL383712.1	5630
NZ_GL383713.1	10018
NZ_GL383714.1	893351
NZ_GL383715.1	192482
NZ_GL383716.1	691034
NZ_GL383717.1	182962
NZ_GL383718.1	27198
NZ_GL383719.1	97229
NZ_GL383720.1	246466
NZ_GL383721.1	213799
NZ_GL383722.1	16103
NZ_GL383723.1	1193
NZ_GL383724.1	8651
NZ_GL383725.1	5493
NZ_GL383726.1	2497
NZ_GL383727.1	893557
NZ_GL383728.1	90490
NZ_GL383729.1	1729
NZ_GL383730.1	16082
NZ_GL383731.1	97173
NZ_GL383732.1	32394
NZ_GL383733.1	755
NZ_GL383734.1	1145
NZ_GL383735.1	893336
NZ_GL383736.1	90575
NZ_GL383737.1	866
NZ_GL383738.1	183077
NZ_GL383739.1	246977
NZ_GL383740.1	8961
NZ_GL383741.1	865
NZ_GL383742.1	208826
NZ_GL383743.1	691284
NZ_GL383744.1	627
NZ_GL383745.1	145505
NZ_GL383746.1	37343
NZ_GL383747.1	2366
NZ_GL383748.1	919
NZ_GL383749.1	246768
NZ_GL383750.1	870
NZ_GL383751.1	1409
NZ_GL383752.1	90493
NZ_GL383753.1	15680
NZ_GL383754.1	8901
NZ_GL383755.1	97162
NZ_GL383756.1	632
NZ_GL383757.1	715411
NZ_GL383758.1	246391
NZ_GL383759.1	893218
NZ_GL383760.1	772
NZ_GL383761.1	6004
NZ_GL383762.1	8774
NZ_GL383763.1	8166
NZ_GL383764.1	3305
NZ_GL383765.1	72989
NZ_GL383766.1	2028
NZ_GL383767.1	2532
NZ_GL383768.1	410067
NZ_GL383769.1	196773
NZ_GL383770.1	61449
NZ_GL383771.1	5140
NZ_GL383772.1	145561
NZ_GL383773.1	4688
NZ_GL383774.1	4029
NZ_GL383775.1	11821
NZ_GL383776.1	4892
NZ_GL383777.1	2943
NZ_GL383778.1	27145
NZ_GL383779.1	1055
NZ_GL383780.1	301869
NZ_GL383781.1	2130
NZ_GL383782.1	2852
NZ_GL383783.1	1438
NZ_GL383784.1	1406
NZ_GL383785.1	758491
NZ_GL383786.1	16313
NZ_GL383787.1	5109
NZ_GL383788.1	1193
NZ_GL383789.1	1997
NZ_GL383790.1	246757
NZ_GL383791.1	109579
NZ_GL383792.1	1034
NZ_GL383793.1	8897
NZ_GL383794.1	821
NZ_GL383795.1	90515
NZ_GL383796.1	599
NZ_GL383797.1	583
NZ_GL383798.1	1061
NZ_GL383799.1	584
NZ_GL383800.1	97174
NZ_GL383801.1	2506
NZ_GL383802.1	182866
NZ_GL383803.1	5498
NZ_GL383804.1	27146
NZ_GL383805.1	246458
NZ_GL383806.1	1193
NZ_GL383807.1	213632
NZ_GL383808.1	8630
NZ_GL383809.1	690385
NZ_GL383810.1	893392
NZ_GL383811.1	16096
NZ_GL383812.1	90463
NZ_GL383813.1	763327
NZ_GL383814.1	183165
NZ_GL383815.1	90392
NZ_GL383816.1	9778
NZ_GL383817.1	5738
NZ_GL383818.1	896
NZ_GL383819.1	278342
NZ_GL383820.1	1654
NZ_GL383821.1	893275
NZ_GL383822.1	34485
NZ_GL383823.1	17527
NZ_GL383824.1	256555
NZ_GL383825.1	466230
NZ_GL383826.1	145411
NZ_GL383827.1	37316
NZ_GL383828.1	16313
NZ_GL383829.1	90458
NZ_GL383830.1	1373
NZ_GL383831.1	348771
NZ_GL383832.1	2548
NZ_GL383833.1	27109
NZ_GL383834.1	892680
NZ_GL383835.1	246496
NZ_GL383836.1	3856
NZ_GL383837.1	10070
NZ_GL383838.1	213741
NZ_GL383855.1	769
NZ_GL383856.1	1213
NZ_GL383857.1	526
NZ_GL383858.1	246751
NZ_GL383859.1	1193
NZ_GL383860.1	1100
NZ_GL383861.1	1875
NZ_GL383862.1	521
NZ_GL383863.1	1641
NZ_GL383864.1	90549
NZ_GL383865.1	926
NZ_GL383866.1	2310
NZ_GL383867.1	208927
NZ_GL383868.1	979
NZ_GL383869.1	16315
NZ_GL383870.1	1084
NZ_GL383871.1	521
NZ_GL383872.1	840
NZ_GL383873.1	654
NZ_GL383874.1	502
NZ_GL383875.1	1766
NZ_GL383876.1	564
NZ_GL383877.1	1452
NZ_GL383878.1	1412
NZ_GL383879.1	889
NZ_GL383880.1	1496
NZ_GL383881.1	618
NZ_GL383882.1	1216
NZ_GL383883.1	32251
NZ_GL383884.1	8963
NZ_GL383885.1	623
NZ_GL383886.1	411038
NZ_GL383887.1	661
NZ_GL383888.1	1222
NZ_GL383889.1	630
NZ_GL383890.1	691605
NZ_GL383891.1	863
NZ_GL383892.1	603
NZ_GL383893.1	758
NZ_GL383894.1	628
NZ_GL383895.1	1017
NZ_GL383896.1	280204
NZ_GL383897.1	930
NZ_GL383898.1	176889
NZ_GL383899.1	723
NZ_GL383900.1	545
NZ_GL383901.1	676
NZ_GL383902.1	676
NZ_GL383903.1	562
NZ_GL383904.1	1003
NZ_GL383905.1	844
NZ_GL383906.1	1389
NZ_GL383907.1	777
NZ_GL383908.1	909
NZ_GL383909.1	580
NZ_GL383910.1	2035
NZ_GL383911.1	586
NZ_GL383912.1	302113
NZ_GL383913.1	97155
NZ_GL383914.1	145572
NZ_GL383915.1	32240
NZ_GL383916.1	640
NZ_GL383917.1	8903
NZ_GL383918.1	246740
NZ_GL383919.1	1768
NZ_GL383920.1	37334
NZ_GL383921.1	118844
NZ_GL383922.1	646
NZ_GL383923.1	721130
NZ_GL383924.1	1053
NZ_GL383925.1	1522
NZ_GL383926.1	681903
NZ_GL383927.1	695
NZ_GL383928.1	90475
NZ_GL383929.1	177115
NZ_GL383930.1	15732
NZ_GL383931.1	536
NZ_GL383932.1	95084
NZ_GL383933.1	2383
NZ_GL383934.1	1168
NZ_GL383935.1	246535
NZ_GL383936.1	604
NZ_GL383937.1	1280
NZ_GL383938.1	1480
NZ_GL383939.1	503
NZ_GL383940.1	1282
NZ_GL383941.1	1271
NZ_GL383942.1	947
