"","logFC","logCPM","F","PValue","FDR","genes"
"yohC",0.564375438609921,2.17217259472246,4.39074392929875,0.0474937165212525,0.0829938969701222,"yohC"
"rfaZ",0.312668675558869,6.73739020862082,4.47854034393724,0.0474461697098504,0.0829938969701222,"rfaZ"
"MicA",-0.396170420276181,5.2737732726028,4.51996309967828,0.0477543064731126,0.0834191334093339,"MicA"
"ssaT",0.498908614377896,3.05268069513632,4.37039338410677,0.0479678029292785,0.0837618277144116,"ssaT"
"sgaB",0.66552398122547,1.50592848312319,4.35922158602289,0.0482303344793698,0.084189869316749,"sgaB"
"nfi",0.266450004658003,6.18415016443425,4.35250918373156,0.0483888536626485,0.0844361057598235,"nfi"
"SL1344_0830",0.556072087010174,2.25425659469172,4.35030830859178,0.0484409574216275,0.0844965420297195,"SL1344_0830"
"yghJ",0.279691708851683,4.46055917329201,4.34382213481154,0.0485948812003748,0.0847344774211295,"yghJ"
"ybjD",-0.210485412038534,6.3660817679032,4.32555102304896,0.0490314563791536,0.0854033685653461,"ybjD"
"ogt",0.245289284236623,5.51568969619671,4.32638724186762,0.0490113789196235,0.0854033685653461,"ogt"
"SL1344_2570",0.316332516679873,4.31551409414373,4.32557731108896,0.0490308250665378,0.0854033685653461,"SL1344_2570"
"SL1344_0328",0.244216950448323,4.93432457812559,4.31864057066704,0.0491977316758185,0.0856621411504442,"SL1344_0328"
"lamB",0.28423525263649,4.37357105196634,4.31557518234015,0.0492716934435838,0.0857600508048272,"lamB"
"entE",-1.25446985015892,6.32451239730579,4.95268590770874,0.0494979442319506,0.0861008708157643,"entE"
"SL1344_3115",-0.356977612544369,3.55535030165336,4.30601769377632,0.0495031055899608,0.0861008708157643,"SL1344_3115"
"modE",-0.244953904655629,5.96679807486798,4.30226307472509,0.0495943511243308,0.0862285680763437,"modE"
"SL1344_2998",0.219232058845554,5.40378905412038,4.29965697408146,0.0496577970182816,0.08628100060135,"SL1344_2998"
"SL1344_P1_0038",0.504052875941337,2.23103486757261,4.29955903685936,0.0496601831040228,0.08628100060135,"SL1344_P1_0038"
"SL1344_2731",0.40267796194924,5.11428601653951,4.45226322094126,0.0497188151501936,0.0863518523811441,"SL1344_2731"
"SL1344_P1_0039",0.337912699217707,3.77994745431377,4.29512477116526,0.0497683530297628,0.0864068641798143,"SL1344_P1_0039"
"ychK",0.180619553019737,7.38147066340491,4.29212383022158,0.0498417095708401,0.0865031751683365,"ychK"
"clpX",0.186827139615673,10.1322962737606,4.28835507418592,0.0499340083737739,0.0866322806685596,"clpX"
"SL1344_2163",0.416654684422218,3.38891876452746,4.27576921903952,0.050243647195852,0.0871382292887545,"SL1344_2163"
"gcpE",-0.200139297647014,8.60490982516108,4.27476257672859,0.0502685064555556,0.0871500952421228,"gcpE"
"bcfF",0.374271538446749,3.47455946151378,4.27329423382883,0.0503047924861306,0.0871817560929465,"bcfF"
"SL1344_4126",0.549010564136736,3.19833575900247,4.34842896271027,0.0504610901948622,0.0874213084787065,"SL1344_4126"
"oafA",-0.34006067937281,8.65366520222689,4.41702261002555,0.0505343884987381,0.0875132013808921,"oafA"
"SL1344_2551",0.545486818997332,2.38604356897425,4.26339027764948,0.050550317274801,0.0875132013808921,"SL1344_2551"
"ribE",0.24773613217462,7.97414011480738,4.25262008192202,0.0508188578140785,0.0879466244174231,"ribE"
"yifZ",-0.35287445665527,4.17097391234869,4.25154666108215,0.0508457105388362,0.0879616244192958,"yifZ"
"SL1344_1788",-0.44021291287147,3.88989310590964,4.27241932064967,0.0509720754558568,0.0881487053914835,"SL1344_1788"
"yaaA",0.192702157675173,6.78215725387061,4.24237376832867,0.0510758363336502,0.088296576249416,"yaaA"
"yrdD",0.241534030841752,6.76930618376627,4.23809174659414,0.0511836655989827,0.0884513720979918,"yrdD"
"pocR",-0.489458479091104,3.42463007048089,4.2593541929186,0.0512439822043892,0.0885239792580823,"pocR"
"entA",-1.31640829863024,5.06673875487423,4.84194353929087,0.0516114985036252,0.0891270325819476,"entA"
"nrfE",0.329685738062423,3.58944013312998,4.20973314451115,0.0519043309303135,0.0896007311598595,"nrfE"
"SL1344_2314",0.292537020720941,4.81755005830699,4.19706027602687,0.0522300924591329,0.0901309158847042,"SL1344_2314"
"sseI",0.404730584545413,4.17485827086823,4.23229089324537,0.0522635489715654,0.0901564858685671,"sseI"
"SL1344_1785",0.516668275994878,2.56896130589472,4.19482041688226,0.0522879096015342,0.0901663524929129,"SL1344_1785"
"SL1344_3826",0.452755757072894,2.66665923030822,4.19343974388981,0.0523235848347105,0.0901957162671042,"SL1344_3826"
"scsC",-0.427788203468438,3.07939254294173,4.18961743548367,0.0524224935047406,0.0903340224732563,"scsC"
"fes",-1.15993250712453,5.22090506900608,4.79428404621699,0.0525056968117533,0.0904451764524397,"fes"
"ydhJ",-0.215122030320762,5.6832504538313,4.17864794067248,0.0527075264206191,0.0907282225254572,"ydhJ"
"pduU",0.594351154558341,1.33963977271778,4.17922674747738,0.0526924427982053,0.0907282225254572,"pduU"
"nikA",0.208592318360573,6.6866277004275,4.17695358582598,0.0527517092063547,0.0907719734724787,"nikA"
"SL1344_2586",0.42977996979214,2.9508474411107,4.17359291947273,0.0528394677802092,0.0908906492364409,"SL1344_2586"
"tdh",-0.228832824893122,8.86849685330844,4.15351578129631,0.0533672118784492,0.0917658030060643,"tdh"
"mdlB",0.208115905763219,6.60493296583821,4.15172575467194,0.0534145536435922,0.0918145685764235,"mdlB"
"ppiB",-0.201972688590233,9.25986158052445,4.14969670958902,0.0534682744484975,0.0918742605710062,"ppiB"
"hyaE",-0.806186998817113,1.34930987240432,4.14722786741862,0.0535337219243525,0.091954052893499,"hyaE"
"SL1344_0330",0.463795430152448,2.38657492892549,4.14213515416061,0.0536690137856866,0.0921537166068037,"SL1344_0330"
"cobS",0.302157983112279,4.63867923281881,4.1351758192986,0.0538545213553384,0.092439432148961,"cobS"
