"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"yfbE",0.963360533406324,7.84850582892942,95.1960950753297,1.58338740507485e-10,1.21367901255658e-08,"SL1344_2266","yfbE"
"phnO",1.69752766183863,4.98198798837352,93.5720072789983,2.31428743208119e-10,1.74620218898751e-08,"SL1344_4224","phnO"
"proV",0.832701593431321,6.97685149272213,80.6815377558135,2.47173861038323e-10,1.83631165377548e-08,"SL1344_2794","proV"
"gst",0.928822738167565,7.23949608480193,86.6855914025504,2.53146967213709e-10,1.85219197678031e-08,"SL1344_1383","gst"
"phoP",0.641322334905452,9.24460019979337,79.4466407596091,2.96138902775484e-10,2.13441009179524e-08,"SL1344_1169","phoP"
"SL1344_P1_0064",0.907386641075732,6.46383213826401,77.0646138133547,4.22101410766144e-10,2.9975407538084e-08,"SL1344_P1_0064","SL1344_P1_0064"
"pagO",1.62278255282344,4.92098797253762,83.7180549468185,4.43129942257709e-10,3.10126737849634e-08,"SL1344_1793","pagO"
"steA",1.5952908479457,8.06576335567588,152.081764835766,4.86972190266892e-10,3.35941243828403e-08,"SL1344_1514","steA"
"glyA",-0.600648048647167,8.71923870711956,75.8016860569338,5.10985587986202e-10,3.47542169631742e-08,"SL1344_2517","glyA"
"pdgL",1.23559114781905,5.73574868825349,79.5175212536901,5.3516466040675e-10,3.58931964597805e-08,"SL1344_1530","pdgL"
"aspC",-0.607371560209354,8.43442986210741,74.724925457932,6.02485896614939e-10,3.98548547226512e-08,"SL1344_0935","aspC"
"aroQ",1.32400175138463,5.51569056111863,76.8399945488044,6.33738714040018e-10,4.13557331094493e-08,"SL1344_1204","aroQ"
"ompF",-1.00523927373577,7.93604357747456,95.1707216251999,7.91370825508948e-10,5.09537295517695e-08,"SL1344_0936","ompF"
"ycaM",1.01695860983763,5.39137203537037,71.1612848045585,1.0520274329902e-09,6.68452693935485e-08,"SL1344_0906","ycaM"
"ompD",-0.689790731981047,10.2704201365961,70.1164582453909,1.24339504358483e-09,7.79786320191056e-08,"SL1344_1503","ompD"
"yfbG",0.989079976678081,8.22925212187122,89.6389740152649,1.46835250931779e-09,9.09060803525075e-08,"SL1344_2268","yfbG"
"proX",0.855084346816274,6.41471982204483,68.1406637573902,1.71373233596917e-09,1.04754600637913e-07,"SL1344_2796","proX"
"orgC",0.849427691783011,7.13534821880016,71.195798373641,1.84989945146399e-09,1.11664555638995e-07,"SL1344_2848","orgC"
"nuoL",-1.65112987332765,8.44196681096007,145.965233808456,1.91912421212697e-09,1.14412973090878e-07,"SL1344_2287","nuoL"
"yieF",-1.02598251342435,5.54029437954845,67.1362144639009,2.02231464162281e-09,1.19094602492641e-07,"SL1344_3817","yieF"
"SL1344_1768",0.794257758786867,7.18985433365695,68.2609111231683,2.07944700239573e-09,1.20983729814084e-07,"SL1344_1768","SL1344_1768"
"yjeH",0.871902694052185,6.37974144970964,66.2562689795376,2.41490133312194e-09,1.38828077829117e-07,"SL1344_4265","yjeH"
"fabG",-0.838877500949885,10.2898052948403,74.2523762582663,2.78648831512017e-09,1.56510250038217e-07,"SL1344_1132","fabG"
"yeaS",-0.813066843988055,6.21003955608161,65.2188102729849,2.78730203008627e-09,1.56510250038217e-07,"SL1344_1205","yeaS"
"SL1344_1602",1.07005007040461,7.71726191490843,89.5212885279374,2.95637668812973e-09,1.64095896861822e-07,"SL1344_1602","SL1344_1602"
"pagC",1.34592504376593,6.60498626389918,96.0572889591002,3.33436687478963e-09,1.82973382254081e-07,"SL1344_1184","pagC"
"suhB",-0.628118987993172,9.10832718274119,64.0720810344836,3.38729664775764e-09,1.83789387775524e-07,"SL1344_2508","suhB"
"yeeX",-0.575578902208558,8.39929107865651,63.9503849716578,3.45858782330161e-09,1.85572451096927e-07,"SL1344_2035","yeeX"
"exbB",-0.690603413776649,7.69222344262763,61.8383984570696,4.98612018319761e-09,2.64073557083378e-07,"SL1344_3133","exbB"
"glgB",0.706555481083642,6.90229835877335,61.7872429065491,5.03101413370693e-09,2.64073557083378e-07,"SL1344_3505","glgB"
"citT",0.971336470913592,5.23734168626087,61.0785783028699,5.6990944147111e-09,2.95923945469246e-07,"SL1344_0606","citT"
"fliE",-0.717870676626946,6.47164888756345,60.9597781376243,5.82002084576244e-09,2.989880921722e-07,"SL1344_1897","fliE"
"deoC",-1.11522767055557,5.2482609896738,60.81254319681,5.9736836561764e-09,3.03651772375535e-07,"SL1344_4494","deoC"
"deaD",0.615644303445482,9.80111192423578,60.3277682096421,6.51081370150572e-09,3.27507493380949e-07,"SL1344_3253","deaD"
"envZ",0.604305765994923,7.09369384607398,59.9778180320789,6.93031197934064e-09,3.45015222146762e-07,"SL1344_3468","envZ"
"lnt",0.676611500438956,7.07040618736212,59.8670306072953,7.06902492228033e-09,3.48329809690732e-07,"SL1344_0655","lnt"
"guaC",-0.549324743442868,8.68496342041627,59.5930454544185,7.4248884076374e-09,3.5854786120481e-07,"SL1344_0141","guaC"
"basR",0.730619273497899,7.61604915905486,60.6902133057055,7.37869790055722e-09,3.5854786120481e-07,"SL1344_4229","basR"
"lrhA",0.713327581824204,7.06433744925696,59.1553450909738,8.03342739374423e-09,3.84093276083078e-07,"SL1344_2299","lrhA"
"ycgL",-0.783425256180069,5.94900281932196,58.0993971676569,9.73030763839025e-09,4.6066329005673e-07,"SL1344_1741","ycgL"
"SL1344_0213",0.754370167645738,5.96905653049813,57.9872971903049,9.93161817988295e-09,4.61151771063988e-07,"SL1344_0213","SL1344_0213"
"yceD",-0.606701338262839,11.3879823504515,58.0394658096083,9.83738844861396e-09,4.61151771063988e-07,"SL1344_1127","yceD"
"purB",-0.623484287594371,7.78354397108312,57.898796182289,1.00936722074871e-08,4.64212791332906e-07,"SL1344_1170","purB"
"corA",-0.537817883167034,7.91824345308847,57.1710441438173,1.15376960783494e-08,5.25618248701409e-07,"SL1344_3906","corA"
"SL1344_1873",0.763480955167819,6.41193840806756,56.4539494255419,1.31768644067261e-08,5.94682974019442e-07,"SL1344_1873","SL1344_1873"
"kdpC",1.57929837246605,5.90986684763494,86.7028853108519,1.39920879773711e-08,6.25627711506713e-07,"SL1344_0686","kdpC"
"hisJ",-0.651222385285502,6.748408831084,56.0307417928193,1.42588487642329e-08,6.317062447934e-07,"SL1344_2323","hisJ"
"cysK",-0.610720122689198,6.80158125345621,55.8454089814772,1.47620269319875e-08,6.48052982314252e-07,"SL1344_2393","cysK"
"SL1344_1795",1.28613301761916,4.42770092009274,55.2091260496516,1.66380479272386e-08,7.23830030996714e-07,"SL1344_1795","SL1344_1795"
"SL1344_0835",0.781371615298101,5.41238077619447,54.5849378703393,1.87261080999897e-08,8.07396214418307e-07,"SL1344_0835","SL1344_0835"
"ydiR",1.0750854392083,4.88056474426724,54.5233109030951,1.89468639185505e-08,8.09685007634337e-07,"SL1344_1287","ydiR"
"SL1344_P1_0008",-0.612529578928777,7.66455706047377,53.1707429361177,2.45576379515578e-08,1.04025292691292e-06,"SL1344_P1_0008","SL1344_P1_0008"
"kdpB",1.9855169200728,8.00592090824827,134.927284592413,2.73295084461354e-08,1.14760170683815e-06,"SL1344_0687","kdpB"
"speA",-0.496546516815706,10.0137601254268,52.3390825285647,2.88642732312849e-08,1.20159978822306e-06,"SL1344_3062","speA"
"ybiJ",0.764680412219978,6.10423403859524,52.0882954445874,3.03151771237455e-08,1.25121359256895e-06,"SL1344_0799","ybiJ"
"cysZ",-0.915113452211306,4.90013112214119,51.3679358069558,3.49303472127989e-08,1.42948005670005e-06,"SL1344_2392","cysZ"
"purR",-0.487354962604576,7.64517827521397,50.3705532635006,4.2590666863976e-08,1.72832210324488e-06,"SL1344_1362","purR"
"kdgR",-0.599535686482539,8.18235338710386,49.9752045998909,4.61044459640394e-08,1.85531974633622e-06,"SL1344_1771","kdgR"
"SL1344_2726",-0.697242024980443,6.81616853904501,49.6400858851166,4.93241007466979e-08,1.96848002070913e-06,"SL1344_2726","SL1344_2726"
"basS",0.724199700885097,7.86231584597413,54.4213129354443,5.42350093305889e-08,2.14672836112634e-06,"SL1344_4228","basS"
"tdh",-0.485017417197574,8.79587069898689,49.1260177706175,5.47356016682474e-08,2.14892862159323e-06,"SL1344_3674","tdh"
"ecnR",-0.610818742684908,6.53237365721004,48.9632676104557,5.6577570796692e-08,2.20333136594537e-06,"SL1344_4274","ecnR"
"pheS",-0.503580987661607,8.99856597764757,48.8297520587518,5.81378150899171e-08,2.24598007255368e-06,"SL1344_1271","pheS"
"mdh",-0.496088505020338,8.48220661988524,48.5940073354723,6.10053415110199e-08,2.33805392187869e-06,"SL1344_3331","mdh"
"yfcG",0.922826767979444,4.9356241239099,48.3991662432761,6.34886876085862e-08,2.41406986190443e-06,"SL1344_2318","yfcG"
"hflK",0.537229752456412,9.73412636854239,48.2280704274961,6.57579782364465e-08,2.48082247581094e-06,"SL1344_4297","hflK"
"atpE",-0.508134449956689,10.1566986485914,48.1880472398436,6.63011503564099e-08,2.48192445791553e-06,"SL1344_3837","atpE"
"ygiW",-0.692665044625662,5.80924044773221,48.1010792472913,6.74979252909676e-08,2.50728831715448e-06,"SL1344_3150","ygiW"
"dacC",0.681240797015409,6.2432717391281,47.6797562672207,7.36295599551751e-08,2.67928614456474e-06,"SL1344_0839","dacC"
"ais",0.8306492706214,5.74929488867026,47.7156156736349,7.30853454624952e-08,2.67928614456474e-06,"SL1344_2265","ais"
"fis",-0.556637831244676,9.52774355716443,47.6690599775289,7.37927225568671e-08,2.67928614456474e-06,"SL1344_3358","fis"
"SL1344_4434",1.33429722519889,3.89790423981266,47.2152148536069,8.10820961398304e-08,2.9219809123824e-06,"SL1344_4434","SL1344_4434"
"nuoH",-1.92248069957336,7.73724194042385,113.651984935363,8.51516586200519e-08,3.0459063664906e-06,"SL1344_2291","nuoH"
"SL1344_1373",0.751508743114338,5.66058678160956,46.3440543854881,9.73041440977882e-08,3.45501258711926e-06,"SL1344_1373","SL1344_1373"
"smvA",0.683929105787109,6.70358621243286,46.1798518088725,1.00730656883842e-07,3.55057184008812e-06,"SL1344_1505","smvA"
"tesB",-0.892038568328858,5.68450568083816,47.2277037754505,1.01479749448514e-07,3.55105587019475e-06,"SL1344_0458","tesB"
"yeeF",-0.470070588576471,10.4268413711917,45.652219655409,1.12636303775694e-07,3.91309863980452e-06,"SL1344_2045","yeeF"
"rbn",0.644622212891532,6.62684610616944,45.5631764936061,1.14788758522917e-07,3.95939224933689e-06,"SL1344_3973","rbn"
"rpiA",-0.525506735700776,7.69386655191814,45.4932037790443,1.16510864032325e-07,3.96218987614152e-06,"SL1344_3039","rpiA"
"speB",-0.460076007435237,9.14510555554035,45.5224880450028,1.15786830438761e-07,3.96218987614152e-06,"SL1344_3054","speB"
"grxA",-0.656059769180011,6.56244869352317,45.1769992168635,1.24642368586554e-07,4.17984720766993e-06,"SL1344_0848","grxA"
"flgB",-0.566741402628941,7.73648664486721,45.1772688670465,1.24635182911226e-07,4.17984720766993e-06,"SL1344_1111","flgB"
"fimA",-0.576064256095334,6.88783652067984,44.8574602509802,1.33474765906597e-07,4.43941605958274e-06,"SL1344_0536","fimA"
"ptsH",-0.646230293196544,8.85559913049638,48.8131435378286,1.34221318015962e-07,4.43941605958274e-06,"SL1344_2394","ptsH"
"tsf",-0.544203254422454,12.5355549128116,44.7281618834828,1.37235528420111e-07,4.50823378735181e-06,"SL1344_0218","tsf"
"SL1344_1786",0.884338534210988,5.08240071641835,43.9913841206628,1.60927515341651e-07,5.25080386205968e-06,"SL1344_1786","SL1344_1786"
"cfa",-0.534606687628784,7.43071301490738,43.7236675779839,1.70581625179309e-07,5.52844743618043e-06,"SL1344_1359","cfa"
"proW",0.963479857832033,5.24856571217282,44.5700908523072,1.92895240500302e-07,6.20994077583973e-06,"SL1344_2795","proW"
"ybjZ",0.531489974392916,7.00544681261171,42.6173943708733,2.1750491130552e-07,6.95583587214806e-06,"SL1344_0881","ybjZ"
"yehU",0.681525590906156,6.00923151810313,42.407469717334,2.27864597375257e-07,7.19188327271318e-06,"SL1344_2137","yehU"
"luxS",-0.476764643614746,7.65984793338107,42.413943985094,2.27537380472164e-07,7.19188327271318e-06,"SL1344_2802","luxS"
"yjbA",1.07839476885105,4.57652468454864,42.1543032439035,2.41060054772325e-07,7.55895457464646e-06,"SL1344_4162","yjbA"
"yihX",0.54292162183013,7.53742968795781,41.9476259385229,2.52433998758191e-07,7.86454051615036e-06,"SL1344_3972","yihX"
"acrB",0.611201418945045,10.6300634520201,43.2958218605425,2.60808024638929e-07,8.07334583962428e-06,"SL1344_0468","acrB"
"serC",-0.492657257239742,8.0930040614271,41.7120331310161,2.66098244975871e-07,8.18463964960816e-06,"SL1344_0914","serC"
"SL1344_1124",0.68760655909825,5.27854017697572,41.4844726184437,2.8004457178437e-07,8.50525306381587e-06,"SL1344_1124","SL1344_1124"
"yjcD",-0.618229711541109,6.26727850997603,41.5033111402829,2.78861069435607e-07,8.50525306381587e-06,"SL1344_4204","yjcD"
"ppiB",-0.419099626056998,9.16999663570511,41.3573749306696,2.88170045044433e-07,8.69733217199729e-06,"SL1344_0529","ppiB"
"gyrI",0.75915630573263,5.18866883570894,40.9776714046202,3.1397190621638e-07,9.41720705042794e-06,"SL1344_2037","gyrI"
"ybjY",0.551394553979797,7.07022536401508,40.8852028843282,3.20619876336952e-07,9.55724310389593e-06,"SL1344_0880","ybjY"
"trpS",-0.453955166242733,8.87220696568658,40.5373674314254,3.46998020579607e-07,1.02256906127664e-05,"SL1344_3448","trpS"
"trxA",-0.449183232819064,9.61992518149913,40.5338075000104,3.4727961492932e-07,1.02256906127664e-05,"SL1344_3875","trxA"
"SL1344_2269",0.960166682989353,6.51702065962084,51.2739017816558,3.78370558400335e-07,1.10736450091831e-05,"SL1344_2269","SL1344_2269"
"ftsI2",0.720318568780527,5.09435234798455,39.7017573713215,4.20254043690202e-07,1.22253420299999e-05,"SL1344_1765","ftsI2"
"SL1344_1783",1.01868055294099,4.57162229414009,39.6128839759029,4.28961120418911e-07,1.24039116796582e-05,"SL1344_1783","SL1344_1783"
"SL1344_4192",-0.451892262283095,8.67129202978412,39.5409445817249,4.36149465603786e-07,1.25367010083374e-05,"SL1344_4192","SL1344_4192"
"lipA",-0.458253514769282,8.40329180361054,39.47799123771,4.42544920479534e-07,1.26452628461282e-05,"SL1344_0621","lipA"
"gipA",0.689357333521492,5.6144966292523,38.5790098602555,5.45592153738247e-07,1.54980265317765e-05,"SL1344_2563","gipA"
"ybeX",0.489676032213411,8.02296750181075,38.4372670532281,5.64041408465057e-07,1.59283974355425e-05,"SL1344_0656","ybeX"
"htrA",0.511333927165812,8.34065046509416,38.3475640464714,5.76058745474129e-07,1.61731841970614e-05,"SL1344_0210","htrA"
"pepD",-0.445375941097991,9.18844675853264,38.1653884666994,6.0130964937448e-07,1.67845335076842e-05,"SL1344_0312","pepD"
"SL1344_1517",-0.700298948746899,7.35929110780352,41.2889270061634,6.07160409877581e-07,1.68504460879244e-05,"SL1344_1517","SL1344_1517"
"crr",-0.471331367445195,9.10543011706511,37.9858065065334,6.27354849515969e-07,1.73114089617864e-05,"SL1344_2396","crr"
"ycdW",-0.540457168704678,7.7804633139417,37.8917939816557,6.41465293701094e-07,1.76002039959238e-05,"SL1344_1072","ycdW"
"flgD",-0.521675981302044,8.73332043985454,37.8171735513007,6.63971180962457e-07,1.81147843664842e-05,"SL1344_1113","flgD"
"acrA",0.521136210775768,9.82176637723004,37.5814063679946,6.90496434025294e-07,1.87326251680233e-05,"SL1344_0469","acrA"
"yebS",0.70760381911524,5.24505167059095,37.5038007650736,7.03367733821e-07,1.89752110984448e-05,"SL1344_1777","yebS"
"ptsI",-0.483871261876581,10.7726641798022,37.2124890068194,7.54004676649803e-07,2.02282699085661e-05,"SL1344_2395","ptsI"
"flhD",-0.536012919804176,6.58221491627275,37.0516703531775,7.83605777860553e-07,2.09062558082244e-05,"SL1344_1860","flhD"
"asnCa",-0.44562466629541,10.0100254514987,36.7089060204828,8.50896248660559e-07,2.24863777380719e-05,"SL1344_0937","asnCa"
"SL1344_1189",0.671807522939321,5.5499578773263,36.7028216266319,8.521447765722e-07,2.24863777380719e-05,"SL1344_1189","SL1344_1189"
"gsp",-0.473850769083583,7.00560739754459,36.5363405434085,8.87073381426395e-07,2.32808552114568e-05,"SL1344_3113","gsp"
"yejG",0.622478729208129,6.12478574390805,36.4905184198265,8.96951809367153e-07,2.34128664185621e-05,"SL1344_2197","yejG"
"yecA",0.515183038924043,6.73521788434972,36.4646656127522,9.02576727531378e-07,2.34330269744571e-05,"SL1344_1871","yecA"
"pyrH",-0.48108061132067,9.3519175328455,36.4295760620816,9.10271358712691e-07,2.35064192044042e-05,"SL1344_0219","pyrH"
"aroA",-0.451168084233252,7.77411774466227,36.4037181446986,9.15986217131538e-07,2.35281778857883e-05,"SL1344_0915","aroA"
"metJ",-0.543861561187867,6.88475344802477,36.1940326706478,9.63761178397461e-07,2.46243530713298e-05,"SL1344_4048","metJ"
"fhuC",-0.620971605125812,6.1417119907652,36.0125696798471,1.00724428161037e-06,2.55999086099816e-05,"SL1344_0193","fhuC"
"SL1344_3128",-0.647947775209326,6.07187178775579,35.956030684072,1.02121467756655e-06,2.58190873192088e-05,"SL1344_3128","SL1344_3128"
"pagP",0.824503672918806,8.57579588235942,50.1780584749873,1.03140888873349e-06,2.59410079359064e-05,"SL1344_0616","pagP"
"glnG",-0.678049922746844,5.38832306098793,35.7528887749496,1.0731330056721e-06,2.68505662403657e-05,"SL1344_3952","glnG"
"dacD",0.739080124689009,6.41879656209578,38.6909481938742,1.10121353008432e-06,2.74111347256557e-05,"SL1344_2038","dacD"
"yadF",-0.389474048533649,9.86843448292668,35.45004417743,1.1558054840786e-06,2.85911271298476e-05,"SL1344_0172","yadF"
"yfiF",-0.406027766528773,8.10935374963925,35.4336845509836,1.16045991249744e-06,2.85911271298476e-05,"SL1344_2612","yfiF"
"gltX",-0.401507962369878,9.42028812919653,35.3480098097359,1.18516240292687e-06,2.90515190037251e-05,"SL1344_2381","gltX"
"fba",-0.460251493805717,10.2064475178506,34.9563604828847,1.30541777234005e-06,3.18376890031822e-05,"SL1344_3044","fba"
"pagK",1.3838078695296,5.25606309706799,46.1379174453367,1.35035802506495e-06,3.27682356936616e-05,"SL1344_1799","pagK"
"yiiD",0.550401910539978,7.52465483656102,34.8898289574647,1.52801116272973e-06,3.68938295241094e-05,"SL1344_3975","yiiD"
"pspA",-0.689386261349422,6.52470019636417,36.3500377001915,1.53911384625022e-06,3.69770187240911e-05,"SL1344_1620","pspA"
"hemB",-0.434194397595227,7.49609698663686,33.9528726779796,1.67672936719288e-06,4.00837926444278e-05,"SL1344_0367","hemB"
"uspB",0.791277164127306,5.06772906267933,33.8698553850038,1.71211724076531e-06,4.07281485500279e-05,"SL1344_3555","uspB"
"yeeN",-0.831365469791925,7.31809557276182,45.2855865644249,1.7700931857179e-06,4.19008823227047e-05,"SL1344_4429","yeeN"
"flgA",-0.459831161225311,7.20690353152418,33.7039185904732,1.78525200829386e-06,4.20535704782979e-05,"SL1344_1110","flgA"
"nhaB",-0.480273832794748,7.29607844850973,33.36234486168,1.94645383685282e-06,4.56282795056421e-05,"SL1344_1734","nhaB"
"atpF",-0.526564521955601,10.9235374712223,33.379266788799,2.13534385455158e-06,4.96086020908662e-05,"SL1344_3836","atpF"
"yjdB",0.794764102887925,8.72685915318741,45.6323773301592,2.13679627974739e-06,4.96086020908662e-05,"SL1344_4230","yjdB"
