"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"fliG",-0.411854929816622,7.76029990280502,32.653255943856,2.33260166486151e-06,0.000156446297772448,"SL1344_1899","fliG"
"StyR-44b",0.730337290856032,5.32778919165356,31.4928312952535,3.15080484959309e-06,0.000208427898886096,"StyR-44b","StyR-44b"
"basS",0.57251790563339,7.86231584597413,33.5337485392294,3.40326133097833e-06,0.000222085796855329,"SL1344_4228","basS"
"SL1344_4471",0.757261793046328,5.13964593838922,31.0171314273473,3.57003529989283e-06,0.000229862672842433,"SL1344_4471","SL1344_4471"
"rbn",0.53659807484732,6.62684610616944,30.7599450838823,3.82104096589004e-06,0.00024278693189846,"SL1344_3973","rbn"
"gipA",0.616765337661696,5.6144966292523,30.3095320174467,4.30692549263248e-06,0.000270105755895094,"SL1344_2563","gipA"
"asnA",-0.431529516160438,7.44644800171439,30.0852460971929,4.57299557051936e-06,0.000283115328333821,"SL1344_3844","asnA"
"smvA",0.529190222235835,6.70358621243286,29.7802067756553,4.96324765514506e-06,0.000299594036583694,"SL1344_1505","smvA"
"ydcR",0.50800474807112,6.5101462766712,29.7982368697423,4.93922340090995e-06,0.000299594036583694,"SL1344_1529","ydcR"
"SL1344_2269",0.80133626955718,6.51702065962084,35.2515571149648,5.91521604271625e-06,0.00034834851549118,"SL1344_2269","SL1344_2269"
"proV",0.511931961260044,6.97685149272213,29.144504625641,5.89493443963047e-06,0.00034834851549118,"SL1344_2794","proV"
"proA",-0.417073466218481,7.86391138824604,28.8372780963563,6.41031638078279e-06,0.000372956840997591,"SL1344_0318","proA"
"cspC",0.484549764249042,8.14209278405143,28.7724717929167,7.46486002857756e-06,0.000429140584261917,"SL1344_1766","cspC"
"yjdB",0.722951447307402,8.72685915318741,37.4948713991763,7.71010824190137e-06,0.000438024855295785,"SL1344_4230","yjdB"
"nfnB",0.393331144043169,7.58599592096597,27.115096164238,1.03412375164168e-05,0.000580672511241591,"SL1344_0566","nfnB"
"dacC",0.506378735336735,6.2432717391281,26.7807399908342,1.13666982122226e-05,0.000625075316702429,"SL1344_0839","dacC"
"SL1344_1872",0.600323648101179,6.72830053766644,28.4646023554594,1.13908941540306e-05,0.000625075316702429,"SL1344_1872","SL1344_1872"
"lrhA",0.471512663059328,7.06433744925696,26.4026617037715,1.26579678001051e-05,0.000686801421423678,"SL1344_2299","lrhA"
"yghB",0.634808643355914,5.36399497590704,26.1410761029364,1.36421582542638e-05,0.000723933870437802,"SL1344_3136","yghB"
"cspA",-0.425908007057084,9.72120536211069,26.1500809946508,1.3606958660084e-05,0.000723933870437802,"SL1344_3615","cspA"
"SL1344_P1_0064",0.537683746879917,6.46383213826401,26.0163831646501,1.41396573336202e-05,0.00074217831808752,"SL1344_P1_0064","SL1344_P1_0064"
"yehU",0.543538741622073,6.00923151810313,25.8170526362384,1.49754422592285e-05,0.00077759581365392,"SL1344_2137","yehU"
"yjbC",-0.444403432115458,7.51378804329791,25.5225631886189,1.63077593156997e-05,0.000837767763143764,"SL1344_4128","yjbC"
"citT",0.634865468078153,5.23734168626087,25.1541903725335,1.81543013228987e-05,0.00092281180092924,"SL1344_0606","citT"
"rlgA2",0.468061741380066,7.93644803553163,25.5250016556441,1.91206630591715e-05,0.000961809186591035,"SL1344_P1_0063","rlgA2"
"glnQ",-0.433389528219052,7.09836192237886,24.5185029277696,2.18839449419094e-05,0.00108945948581939,"SL1344_0803","glnQ"
"ybjG",0.585584243724308,5.57654973675837,24.3722707637592,2.28522907984933e-05,0.0011260582884278,"SL1344_0841","ybjG"
"suhB",-0.384217608902643,9.10832718274119,24.19543891785,2.40845359598735e-05,0.00117479014293161,"SL1344_2508","suhB"
"kdpA",0.807146791958874,8.27987671014168,34.5197696258809,2.48641212756046e-05,0.00120068841639895,"SL1344_0688","kdpA"
"rstA",0.367664615249798,8.31262803893161,23.8957633809314,2.63370495445597e-05,0.00125922388367009,"SL1344_1405","rstA"
"guaB",-0.358826771788015,8.73115891173021,23.799688609095,2.71058202894391e-05,0.00128327457036962,"SL1344_2472","guaB"
"yehT",0.632964229444996,4.86295268136142,23.5417103510147,2.92906597218344e-05,0.00137324850288096,"SL1344_2136","yehT"
"purA",-0.331256295533754,10.1580211551509,23.2748477630056,3.17491149446835e-05,0.00147069017005169,"SL1344_4299","purA"
"SL1344_4388",0.429333307654582,6.82096690999835,23.2511146411605,3.19781461701029e-05,0.00147069017005169,"SL1344_4388","SL1344_4388"
"ycaM",0.60585801008806,5.39137203537037,23.2076660179434,3.24020047698342e-05,0.00147612529276915,"SL1344_0906","ycaM"
"ylaC",0.795035302966069,5.90631955124507,27.4010005582824,3.36559288216834e-05,0.00151892037644775,"SL1344_0464","ylaC"
"yegQ",-0.365397492637584,8.10894259284517,22.9439966813604,3.51058211071407e-05,0.00156968527894799,"SL1344_2112","yegQ"
"recO",-0.452302958589525,5.99158004405334,22.8206964631384,3.64516868169384e-05,0.0016149100517339,"SL1344_2541","recO"
"SL1344_4434",1.0222746859782,3.89790423981266,22.4919154549476,4.03160450663924e-05,0.00176987437841463,"SL1344_4434","SL1344_4434"
"flgN",-0.452022643526946,6.51579860348477,22.414517049289,4.12877096762642e-05,0.00179620135159171,"SL1344_1108","flgN"
"hepA",-0.361953528696216,9.63852165053067,22.0460208454195,4.62680853927942e-05,0.00199489807465896,"SL1344_0097","hepA"
"kdpD",0.452922845941054,7.51969284946895,22.1258631899673,4.93533520322142e-05,0.00210909147755365,"SL1344_0685","kdpD"
"yhbG",-0.37686899916366,7.96050527783482,21.7534259871083,5.06773567270573e-05,0.00214667504942947,"SL1344_3291","yhbG"
"SL1344_1786",0.633177054038236,5.08240071641835,21.4840075191033,5.51341728388547e-05,0.00231515583164199,"SL1344_1786","SL1344_1786"
"mdaB",-0.395428335694696,6.31753302772069,21.4120447051214,5.63939393830748e-05,0.00234764080414541,"SL1344_3153","mdaB"
"ybcJ",-0.957544203525069,3.96393816504366,21.472189111834,5.84523400127286e-05,0.00241253290531168,"SL1344_0534","ybcJ"
"chaA",0.424525837807012,7.32418147429609,21.1705298065624,6.08507446062768e-05,0.00249023937037043,"SL1344_1699","chaA"
"msrA",0.485751293033111,5.9754312637314,21.1227931094011,6.17752269762465e-05,0.00250682832830499,"SL1344_4341","msrA"
"feoA",0.862301504019082,3.91278879646177,21.0753548180514,6.2708755517704e-05,0.00252350483662494,"SL1344_3472","feoA"
"htrA",0.378228132719752,8.34065046509416,21.0375753378848,6.34629503406285e-05,0.00253274865450327,"SL1344_0210","htrA"
"nrdA",-0.343571989339229,9.93713453543889,20.8932879371837,6.64334454575663e-05,0.00262956645995564,"SL1344_2246","nrdA"
"metB",-0.379236509541124,6.70682946342492,20.3535434180183,7.89273515171704e-05,0.0030987006542798,"SL1344_4049","metB"
"slyX",0.416008644299126,6.50321936414602,20.051309702994,8.69966237449358e-05,0.00338795722632496,"SL1344_3421","slyX"
"yaoF",0.670665023226976,4.69632891379652,20.0044948164948,8.83231455069237e-05,0.00341209975722348,"SL1344_1211","yaoF"
"yehS",-0.459069548392106,5.61978385726966,19.5732163139627,0.000101607351143171,0.00389414205293948,"SL1344_2135","yehS"
"SL1344_1025",0.49797401806827,6.95191301117402,20.5663931654009,0.000103326862494093,0.00392388603326579,"SL1344_1025","SL1344_1025"
"yiiD",0.416058746683135,7.52465483656102,19.7075391920799,0.00010400857574198,0.00392388603326579,"SL1344_3975","yiiD"
"ybaB",-0.299801933327162,8.46860470811355,19.2245573630412,0.00011390077376792,0.00425585725012368,"SL1344_0478","ybaB"
"ispB",-0.312642195727178,7.73421818856191,19.2067271400947,0.000114570603130271,0.00425585725012368,"SL1344_3277","ispB"
"sdaB",-0.480475754805956,6.12262427020624,19.1869770900822,0.00011658456144551,0.00429760952076617,"SL1344_2951","sdaB"
"fliM",-0.363338632250758,7.94592241113995,19.0371163620927,0.00012115625948014,0.00443229982598179,"SL1344_1905","fliM"
"ybdQ",0.408966024071896,6.82490175272418,18.9341831141694,0.000125348640035966,0.00455119235138106,"SL1344_0602","ybdQ"
"rpl32",-0.315568439882883,10.4090812130672,18.8505225864753,0.000128869874319705,0.00464412405290936,"SL1344_1128","rpl32"
"fliK",-0.392967853474187,7.19397848646815,18.7934747245436,0.000131331323275185,0.00468522855821838,"SL1344_1903","fliK"
"metK",-0.342283389245334,10.1659197790354,18.7792935643198,0.000131950938893705,0.00468522855821838,"SL1344_3065","metK"
"dnaX",-0.341058513260259,9.16342851528272,18.6754920239829,0.000136582248889884,0.00481427503568795,"SL1344_0477","dnaX"
"nixA",0.686411890198046,4.84311229739554,18.5638770700185,0.000141756010237285,0.00496043314083949,"SL1344_2767","nixA"
"pgtE",0.573818617822576,4.73241273714227,18.3956333463912,0.000149953112549777,0.00520952216189119,"SL1344_2363","pgtE"
"ramR",0.515059329454238,5.49877026552905,18.3707313222767,0.000151208663371303,0.00521561882442872,"SL1344_0568","ramR"
"yciU",-0.400853541871867,6.39050609001069,18.2322686887033,0.000158397258742979,0.00542482526574359,"SL1344_1671","yciU"
"potA",-0.363191653880077,7.93435763154046,18.1803757482636,0.000161184454076167,0.00548140654037893,"SL1344_1163","potA"
"StyR-3",0.838880825864022,3.98036802409725,18.0173325020132,0.000170286872437637,0.00575045669231711,"StyR-3","StyR-3"
"ycfC",-0.343564450331461,6.64580631095386,17.8873842117337,0.000177933663706821,0.00592580456579476,"SL1344_1171","ycfC"
"ribB",-0.402822099479542,6.39807740153872,17.8967607443309,0.000177369836650692,0.00592580456579476,"SL1344_3168","ribB"
"nrdB",-0.345285353004622,8.9970378027555,17.712507109156,0.00018880690916728,0.00624485318060817,"SL1344_2247","nrdB"
"lipA",-0.302970054169571,8.40329180361054,17.5531345493986,0.000199334052473628,0.00650394688780507,"SL1344_0621","lipA"
"cigR",0.461807849535606,5.71480471654306,17.566856825632,0.000198403494040777,0.00650394688780507,"SL1344_3727","cigR"
"gyrI",0.493846677792943,5.18866883570894,17.4894089231261,0.000203716895321654,0.00660234152690111,"SL1344_2037","gyrI"
"gsk",-0.297675541284503,7.97491829077653,17.461819366765,0.000205646171126908,0.00660423114295139,"SL1344_0484","gsk"
"rhlE",-0.383728345954956,7.18375103742129,17.3851373491741,0.000211111364603138,0.00660423114295139,"SL1344_0796","rhlE"
"rimO",-0.303312020078413,8.80815430461844,17.3738519025562,0.000211928667749436,0.00660423114295139,"SL1344_0828","rimO"
"ompD",-0.341779228790731,10.2704201365961,17.4347084881744,0.000207560953666419,0.00660423114295139,"SL1344_1503","ompD"
"fadD",-0.337142730623757,6.80074267283774,17.3731320751369,0.000211980912643915,0.00660423114295139,"SL1344_1747","fadD"
"prgH",-0.415872576511006,6.89863620151931,17.4097306496399,0.000210026933747372,0.00660423114295139,"SL1344_2854","prgH"
"ileS",-0.317317166917807,10.3665530369658,17.1800885328594,0.000226500019312832,0.00701133713629272,"SL1344_0047","ileS"
"glgB",0.371342446597603,6.90229835877335,17.1349845879906,0.000230042848999674,0.00707564915808552,"SL1344_3505","glgB"
"idnT",0.971650561852588,3.01195537385921,17.0427249215141,0.000237474987974372,0.00725801719574836,"SL1344_4412","idnT"
"dacD",0.501922246350396,6.41879656209578,17.7711277520396,0.000242625813792887,0.00736880537613742,"SL1344_2038","dacD"
"leuS",-0.336944981080095,9.94978049699605,16.9462129016467,0.000245524344281586,0.00741023161584862,"SL1344_0636","leuS"
"yhbE",-0.341402985727512,7.96302869935106,16.822194293751,0.000256297340969442,0.00768732832013313,"SL1344_3274","yhbE"
"fabA",-0.26937993913121,8.70924133234626,16.6676632976252,0.000270430897159265,0.00806117779248203,"SL1344_1007","fabA"
"glnA",-0.332467170953027,8.20622659019343,16.5947148525104,0.000277389475299016,0.00821787592772362,"SL1344_3954","glnA"
"SL1344_1874",0.989019759294147,3.69938383179161,16.5308288766412,0.000283640465385879,0.00835182809358785,"SL1344_1874","SL1344_1874"
"purB",-0.328220691022799,7.78354397108312,16.4980475309633,0.000286906144592965,0.00839678649842078,"SL1344_1170","purB"
"deaD",-0.321723851695904,9.80111192423578,16.4572652313303,0.000291024942857279,0.00846602077745664,"SL1344_3253","deaD"
"ybiJ",0.450008541460201,6.10423403859524,16.4386864579531,0.000292922163137405,0.0084701863819792,"SL1344_0799","ybiJ"
"SL1344_2438",0.535608637160713,5.09769681564939,16.398176838494,0.000297104789525115,0.00853999421795701,"SL1344_2438","SL1344_2438"
"ybeB",-0.318069213727444,7.21224372433751,16.372939496861,0.000299742711160415,0.00856483758694464,"SL1344_0630","ybeB"
"osmE",0.401450832594879,5.9879622268859,16.173146376699,0.000321528808671981,0.00913330951221763,"SL1344_1246","osmE"
"fliN",-0.413809440761724,5.96660507071382,16.1064883029427,0.000329168183358248,0.00929563249963146,"SL1344_1906","fliN"
"srfA",-0.329816594304673,6.87823189927242,16.0029545651383,0.000341420044475172,0.00958556624866631,"SL1344_1524","srfA"
"kdpB",0.799735069191685,8.00592090824827,22.8110324800196,0.000350595806550592,0.00978628410307982,"SL1344_0687","kdpB"
"yacL",-0.422430050789469,6.26449598456862,15.8271053301143,0.000363357819660004,0.0100842236272308,"SL1344_0161","yacL"
"sopA",0.427753795849868,5.61244175874514,15.7564609302314,0.000372590036861422,0.0102813559314503,"SL1344_2043","sopA"
"trpR",-0.496291631383859,5.30389853712387,15.7198566009204,0.000377471826707415,0.0103568832452847,"SL1344_4510","trpR"
"rnc",-0.346256633921692,7.80920399014818,15.6334963008748,0.000390515145453949,0.010594368749422,"SL1344_2543","rnc"
"yraP",0.312939777018366,7.06397991082419,15.6279318510257,0.000390034850444454,0.010594368749422,"SL1344_3240","yraP"
"pitA",-0.273080311187445,8.74176662350681,15.5788190650337,0.000396929069527711,0.0107082149539068,"SL1344_3554","pitA"
"fis",-0.316551555245745,9.52774355716443,15.5594782519468,0.000399679616253155,0.0107225159271472,"SL1344_3358","fis"
"yaaJ",0.357603032226494,5.8965825849543,15.4800597027042,0.000411189110547308,0.0109703437283589,"SL1344_0006","yaaJ"
"rluA",-0.345851781355802,7.01752458554606,15.4264618853475,0.000419156130941885,0.0111214558039471,"SL1344_0096","rluA"
"SL1344_1188",0.597325047999125,4.78253226389205,15.1281848896453,0.000466608983951989,0.0123128676694216,"SL1344_1188","SL1344_1188"
"gidA",-0.278862583588297,9.69081840526217,14.8440658883044,0.000517169912439558,0.0135728994954925,"SL1344_3841","gidA"
"rnd",-0.392061157412809,5.7516763030491,14.8129497011289,0.000523052592932215,0.0136530863311874,"SL1344_1745","rnd"
"rfbD",-0.295680783134721,8.19199181401217,14.7442994589533,0.000536285388310971,0.013848781498148,"SL1344_2073","rfbD"
"STnc1270",0.503676304863851,5.35628617227005,14.7575449522388,0.000536270026218226,0.013848781498148,"STnc1270","STnc1270"
"rnpA",-0.293913168103528,7.4982451837631,14.6638680823668,0.000552245158419805,0.014185063138347,"SL1344_3807","rnpA"
"fdoG",-0.330016110449758,10.4111707118625,14.5942931536813,0.000566459855715278,0.01447319917063,"SL1344_3984","fdoG"
"intA",0.706699839390455,3.81637123421303,14.4717389854087,0.000592457237152939,0.0150577684116397,"SL1344_3811","intA"
"ompN",0.565462193828728,4.78713933509102,14.3699817842719,0.000615010957418861,0.0153389922972687,"SL1344_1404","ompN"
"nifJ",0.30743758979164,7.9437242175995,14.3887081355279,0.000610792559707003,0.0153389922972687,"SL1344_1581","nifJ"
"stdA",1.15090627249625,2.00902846513576,14.3646050209867,0.000616227895148091,0.0153389922972687,"SL1344_3008","stdA"
"yjjG",-0.362302951210053,6.49424634240279,14.4017747800965,0.000607867400487874,0.0153389922972687,"SL1344_4487","yjjG"
"phoB",0.315420629972861,6.91325906832545,14.2682538222926,0.000638476778702617,0.0158113044325894,"SL1344_0392","phoB"
"OxyS",2.32339251946895,4.95798870201861,21.5103306272532,0.000651691411513024,0.0160562133989612,"OxyS","OxyS"
"yecA",0.322769866846398,6.73521788434972,14.1310505488646,0.000671651435699738,0.0164639836700205,"SL1344_1871","yecA"
"yfgB",-0.260790373693207,8.57684501754041,14.1003247357809,0.000679330034553553,0.0165681047316116,"SL1344_2487","yfgB"
"slyA",-0.343874439793733,6.8977795065254,14.047581119098,0.000692730452012379,0.0168100268983305,"SL1344_1376","slyA"
"rluD",0.257652060235691,8.85569736409911,13.7729027012926,0.000767233153830877,0.0185248444992465,"SL1344_2622","rluD"
"rcK",-0.368253393420526,5.8889145656966,13.6415084067599,0.00080585755596442,0.0193606275510059,"SL1344_P1_0096","rcK"
"fliF",-0.27355817462147,8.58824508053611,13.6116744242513,0.000814913629812122,0.0193853099426736,"SL1344_1898","fliF"
"dlhH",0.557733574511089,4.65674127316643,13.621957776668,0.000811779911614556,0.0193853099426736,"SL1344_3921","dlhH"
"yhbN",-0.295876434638174,7.90545651326232,13.5773991136804,0.000825452247224297,0.0195397495188536,"SL1344_3290","yhbN"
"SL1344_1477",0.561981521952798,5.1101524185615,13.5673971978108,0.000833843970757724,0.0196421099258002,"SL1344_1477","SL1344_1477"
"fliI",-0.321044402275716,7.09457471571539,13.4696533818225,0.000859539859399183,0.0199781675931634,"SL1344_1901","fliI"
"invJ",-0.495384044363965,5.58078192991867,13.5864341515533,0.0008605216109708,0.0199781675931634,"SL1344_2871","invJ"
"StyR-44g",0.895606583552363,2.79415782479964,13.4742468041698,0.000858056350659143,0.0199781675931634,"StyR-44g","StyR-44g"
"fdnI",0.444416559660583,5.67672559892691,13.4266324413268,0.000877571656726624,0.0202765240685783,"SL1344_1498","fdnI"
"seqA",-0.256043869862538,8.10222113529447,13.1994265255868,0.00095182492476759,0.0217837088232355,"SL1344_0679","seqA"
"yqjE",0.299730873989642,6.81665419329504,13.203561442787,0.000950335624895447,0.0217837088232355,"SL1344_3202","yqjE"
"uvrD",-0.256426916687628,8.07905934770474,13.0943053943677,0.000990537172702712,0.0223518878830906,"SL1344_3905","uvrD"
"SL1344_4127",-0.347107581258181,7.59589542372522,13.3634642672714,0.000983037422406648,0.0223518878830906,"SL1344_4127","SL1344_4127"
"spvB",0.617601223412134,4.13936611253787,13.0993046572833,0.000988658519533044,0.0223518878830906,"SL1344_P1_0068","spvB"
"lysP",-0.276344644438881,7.37873211523188,13.0812581317027,0.000995458146263597,0.0223584529688694,"SL1344_2177","lysP"
