"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"asnCa",-1.10122994215512,10.0100254514987,218.642667470846,5.16867118851484e-16,9.70020721786424e-14,"SL1344_0937","asnCa"
"yfbE",1.6332491906915,7.84850582892942,272.936922165151,5.22272494645828e-16,9.70020721786424e-14,"SL1344_2266","yfbE"
"SL1344_0082",1.64920008169167,5.65415859416134,211.811967395978,8.11652563525779e-16,1.45165564046888e-13,"SL1344_0082","SL1344_0082"
"pipB2",2.00183288149431,7.35950857003153,303.025156867024,9.66153458284863e-16,1.66626966073486e-13,"SL1344_2763","pipB2"
"lysS",-1.01224226061288,10.7091043017994,206.812229492316,1.13853817613991e-15,1.8958623629585e-13,"SL1344_3016","lysS"
"trxB",-1.0621675800596,9.37052776243898,195.953565582558,2.43490868448065e-15,3.91939134578568e-13,"SL1344_0896","trxB"
"aroQ",2.03587026311735,5.51569056111863,193.423552172856,6.32834454367229e-15,9.85792767786887e-13,"SL1344_1204","aroQ"
"asnA",-1.07362938431695,7.44644800171439,180.866635389325,7.4533030465774e-15,1.12475001287257e-12,"SL1344_3844","asnA"
"mgtB",1.60185946705946,7.12099518868587,205.314125904149,9.2915465338357e-15,1.35966297611796e-12,"SL1344_3728","mgtB"
"fis",-1.06517331636994,9.52774355716443,170.737821077821,1.65321484138275e-14,2.34805131442273e-12,"SL1344_3358","fis"
"yicL",1.32224485546573,6.30628130880551,169.237867445095,1.86652751313834e-14,2.57527467455573e-12,"SL1344_3730","yicL"
"secE",-1.01261899849226,9.73642277851206,167.118919473722,2.21904100460364e-14,2.97659694756416e-12,"SL1344_4086","secE"
"proV",1.18113572089533,6.97685149272213,163.617820661756,2.965368197072e-14,3.870206222611e-12,"SL1344_2794","proV"
"pagO",2.34692557127938,4.92098797253762,186.192865209432,3.29649722573122e-14,3.97241512206074e-12,"SL1344_1793","pagO"
"yfbG",1.66693017472685,8.22925212187122,252.044714565625,3.37272768698469e-14,3.97241512206074e-12,"SL1344_2268","yfbG"
"glmM",-0.901876323783285,7.9554360759686,162.291749545857,3.31406364642216e-14,3.97241512206074e-12,"SL1344_3265","glmM"
"basR",1.21197287470363,7.61604915905486,168.045169193415,3.22920962219311e-14,3.97241512206074e-12,"SL1344_4229","basR"
"glmU",-0.920989416226078,9.65626225432637,158.576945713258,4.54358488417256e-14,5.22404081087365e-12,"SL1344_3829","glmU"
"SL1344_1795",2.08511628103183,4.42770092009274,157.9576715618,4.79185781574593e-14,5.38136776563653e-12,"SL1344_1795","SL1344_1795"
"SL1344_3560",1.24329908918222,6.53323997641879,156.875263780931,5.26103279865933e-14,5.77398349652861e-12,"SL1344_3560","SL1344_3560"
"mppA",-1.14740964715569,6.73176300633904,154.703752321009,6.35571867790614e-14,6.8203923323575e-12,"SL1344_1609","mppA"
"arnT",1.09965768893256,6.4077141598614,149.151247910184,1.041155273465e-13,1.09298669903532e-11,"SL1344_2270","arnT"
"mig-14",1.98213561011149,9.40092340874212,300.085835401969,1.16563227346716e-13,1.19762515927083e-11,"SL1344_2765","mig-14"
"metK",-0.967516856409642,10.1659197790354,146.573587937969,1.31606306663159e-13,1.32401428099249e-11,"SL1344_3065","metK"
"proX",1.23063506129572,6.41471982204483,143.755387258554,1.70700959111461e-13,1.68227537050866e-11,"SL1344_2796","proX"
"glnP",-1.28559768441461,6.50687459697624,140.911799961108,2.22880372212628e-13,2.11960521157166e-11,"SL1344_0804","glnP"
"ilvC",1.11102872932578,7.09246933663278,141.063555508048,2.23855592855984e-13,2.11960521157166e-11,"SL1344_3869","ilvC"
"virK",1.73986888720098,10.4303749066309,237.45608163617,2.36107374547883e-13,2.19262021479178e-11,"SL1344_2764","virK"
"SL1344_2272",1.37105794969125,5.61038823146784,138.604818462116,2.7762804315514e-13,2.52955815169089e-11,"SL1344_2272","SL1344_2272"
"ilvE",0.974065265652088,7.25113768453758,136.212472903748,3.49754316091305e-13,3.12771035630539e-11,"SL1344_3863","ilvE"
"ilvD",0.903947059082852,7.89943005759572,135.621944814626,3.7046030271558e-13,3.2526414578428e-11,"SL1344_3864","ilvD"
"lpxO",1.21998432143204,6.81540624871072,135.695122650682,5.31169446590666e-13,4.58038795997558e-11,"SL1344_4223","lpxO"
"rna",0.912794514636463,7.71208826611951,126.521801235537,9.23131265547538e-13,7.65293008144046e-11,"SL1344_0605","rna"
"kdpA",2.92085193911411,8.27987671014168,415.589979070096,9.34394418086413e-13,7.65293008144046e-11,"SL1344_0688","kdpA"
"mdoB",0.992072437784134,9.2715461191967,130.058115380028,9.35023555197737e-13,7.65293008144046e-11,"SL1344_4472","mdoB"
"yaaH",-1.11634505831361,8.79102401198081,145.598017554346,1.15633604226427e-12,9.3065779134903e-11,"SL1344_0009","yaaH"
"yaiB",1.49391961859429,8.08924003548228,182.349455724253,1.60918373035191e-12,1.27389315309334e-10,"SL1344_0378","yaiB"
"ais",1.30274175287343,5.74929488867026,120.810539521202,1.68261286008958e-12,1.310538306673e-10,"SL1344_2265","ais"
"SL1344_1189",1.1830158633832,5.5499578773263,119.046395014486,2.03470672589636e-12,1.55961885386564e-10,"SL1344_1189","SL1344_1189"
"yhdG",-1.00954578984822,11.118542154206,120.639177937112,2.43780722427885e-12,1.83940173219415e-10,"SL1344_3357","yhdG"
"rlgA",0.791658442220944,8.27571307522552,116.491025066265,2.69007317220608e-12,1.99851743824356e-10,"SL1344_P1_0062","rlgA"
"orgB",0.909287132701616,8.78395595042717,116.190785451128,2.78066856081472e-12,2.0345224969961e-10,"SL1344_2849","orgB"
"dbpA",-1.08986917450597,5.78085508658722,115.677655437843,2.94308229582544e-12,2.12121558306583e-10,"SL1344_1586","dbpA"
"yjbA",1.71838762752422,4.57652468454864,113.73078912978,3.65703629219263e-12,2.5970335669115e-10,"SL1344_4162","yjbA"
"cysS",-0.800062832312986,8.38363292504725,113.109334485465,3.92198778379387e-12,2.74482304462907e-10,"SL1344_0530","cysS"
"suhB",-0.823121921821029,9.10832718274119,109.135215169652,6.17893652659252e-12,4.26258349813075e-10,"SL1344_2508","suhB"
"glgB",0.929600141457611,6.90229835877335,107.830687649117,7.19341940703006e-12,4.8925383544434e-10,"SL1344_3505","glgB"
"STnc730",-1.86478894966168,4.9022842307122,110.535421487716,7.3005545128569e-12,4.89644135313694e-10,"STnc730","STnc730"
"thrB",0.837872734767292,7.59631500214655,107.183398185609,7.76112994924856e-12,5.06550320224866e-10,"SL1344_0003","thrB"
"phoN",1.82601145710667,8.41068445551628,223.653253125489,7.76241948574034e-12,5.06550320224866e-10,"SL1344_4255","phoN"
"abc",-0.809795907285118,7.47488109048266,105.58640431245,9.37523346762788e-12,6.03640032202333e-10,"SL1344_0248","abc"
"yegQ",-0.791765625765523,8.10894259284517,102.86518948864,1.30028572031047e-11,8.17218011863162e-10,"SL1344_2112","yegQ"
"glmS",-0.691281693308603,9.61865296557462,102.847503924365,1.30308111231028e-11,8.17218011863162e-10,"SL1344_3828","glmS"
"yegD",-0.855737999395011,7.04593304130673,100.763903046113,1.68159871610552e-11,1.04108207693251e-09,"SL1344_2102","yegD"
"pmrD",1.44050320136004,6.75044452787612,139.299859654297,1.74937628325581e-11,1.0693339331446e-09,"SL1344_2273","pmrD"
"miaE",-1.24508318214033,5.32670985297669,97.9710959878668,2.38203636930958e-11,1.4378567034245e-09,"SL1344_4401","miaE"
"ompD",-0.813458456502133,10.2704201365961,97.1209229671944,2.65237224637286e-11,1.58127229354748e-09,"SL1344_1503","ompD"
"yeeF",-0.685599076639419,10.4268413711917,96.4981643461751,2.87097484930721e-11,1.69072409113469e-09,"SL1344_2045","yeeF"
"kdpC",2.23005710330885,5.90986684763494,178.157110943496,3.27376043658009e-11,1.90469748774039e-09,"SL1344_0686","kdpC"
"basS",1.03683701909421,7.86231584597413,111.750634374054,3.3296237473656e-11,1.91413727095577e-09,"SL1344_4228","basS"
"SL1344_1602",1.34163245740145,7.71726191490843,140.961730289683,4.24196937136262e-11,2.40993765815413e-09,"SL1344_1602","SL1344_1602"
"accD",-0.68301983735629,8.85090344337554,93.2197991190475,4.38439188465118e-11,2.46188702453262e-09,"SL1344_2335","accD"
"frsA",-0.759160575179745,6.79644929122668,91.6060145307148,5.42269416990953e-11,2.97612442197797e-09,"SL1344_0314","frsA"
"ilvG",0.918496051876874,6.87999509103794,91.6049474091143,5.42346136123548e-11,2.97612442197797e-09,"SL1344_3861","ilvG"
"speA",-0.654581650045244,10.0137601254268,90.5279175097159,6.25979404118411e-11,3.39646577807619e-09,"SL1344_3062","speA"
"glnQ",-0.860679605758175,7.09836192237886,90.0822182466179,6.64501612651785e-11,3.53389342460843e-09,"SL1344_0803","glnQ"
"purR",-0.654672148624439,7.64517827521397,90.0660681147289,6.65943884115484e-11,3.53389342460843e-09,"SL1344_1362","purR"
"SL1344_P1_0061",0.99767048923812,9.73230623610275,106.485384150489,6.9182321048406e-11,3.63131987329079e-09,"SL1344_P1_0061","SL1344_P1_0061"
"phnO",1.78043865306449,4.98198798837352,103.918408564166,7.39448163906064e-11,3.83956471344342e-09,"SL1344_4224","phnO"
"argG",-1.0770442353927,5.48922621309844,88.4880818116075,8.24232383113511e-11,4.23427465750547e-09,"SL1344_3262","argG"
"hepA",-0.729785479768903,9.63852165053067,87.926707375658,8.89799394150137e-11,4.52299081510633e-09,"SL1344_0097","hepA"
"htrA",0.77259720059438,8.34065046509416,87.7245561425675,9.14747397360662e-11,4.60136998109858e-09,"SL1344_0210","htrA"
"leuA",0.987691116064261,6.20214573787913,85.6643638858727,1.21582169180466e-10,6.05278654610792e-09,"SL1344_0113","leuA"
"SL1344_4015",1.37122374113294,4.95807505184674,84.4891453041982,1.43331086279464e-10,7.06271240452582e-09,"SL1344_4015","SL1344_4015"
"rbn",0.867285914390686,6.62684610616944,83.3312578790607,1.68838833894261e-10,8.15322728875387e-09,"SL1344_3973","rbn"
"yiiD",0.862482500887459,7.52465483656102,85.9929743194162,1.67178024660998e-10,8.15322728875387e-09,"SL1344_3975","yiiD"
"ybiJ",0.958679351290898,6.10423403859524,82.844810111648,1.80955338367129e-10,8.65181513836499e-09,"SL1344_0799","ybiJ"
"SL1344_2269",1.47641993208479,6.51702065962084,123.406200955092,1.97966808652205e-10,9.37236979393625e-09,"SL1344_2269","SL1344_2269"
"fabI",-0.616897036202831,9.59311944039503,81.7373753453321,2.1211779203107e-10,9.94482347299065e-09,"SL1344_1631","fabI"
"yihX",0.755221638178094,7.53742968795781,81.5910699831391,2.16642810385411e-10,1.00593089552995e-08,"SL1344_3972","yihX"
"mtn",-0.68580963592708,7.11474207492267,81.2094563136023,2.28934695951044e-10,1.05288156833104e-08,"SL1344_0208","mtn"
"dnaE",-0.595965759763144,9.62219537491195,80.9020225471387,2.39375386451192e-10,1.09051296337057e-08,"SL1344_0232","dnaE"
"nixA",1.29678789469097,4.84311229739554,79.7425541070207,2.83535053348492e-10,1.27961754450455e-08,"SL1344_2767","nixA"
"pdgL",1.25476570857806,5.73574868825349,82.3548669917164,3.61444222265413e-10,1.61612421233304e-08,"SL1344_1530","pdgL"
"glgX",0.913681147532745,5.98172415881459,77.453033059458,3.98187421164953e-10,1.76407986862895e-08,"SL1344_3504","glgX"
"pagC",1.51294991389402,6.60498626389918,122.160481814317,4.09738446598764e-10,1.79875178056858e-08,"SL1344_1184","pagC"
"prs",-0.608608172628175,9.52968208617949,76.8824794996726,4.33835826646875e-10,1.88738126745744e-08,"SL1344_1708","prs"
"orgC",0.902629456141101,7.13534821880016,80.5410850464184,4.78210320432863e-10,2.06185503336633e-08,"SL1344_2848","orgC"
"SL1344_3128",-0.956172072041077,6.07187178775579,75.7611521166069,5.14148469353876e-10,2.19718845885829e-08,"SL1344_3128","SL1344_3128"
"sdaB",-1.00130144173919,6.12262427020624,76.0676137753684,5.18707106486996e-10,2.19722510282956e-08,"SL1344_2951","sdaB"
"yjcD",-0.840615983304244,6.26727850997603,75.1998075420857,5.60153345036039e-10,2.35215695928612e-08,"SL1344_4204","yjcD"
"kdpB",2.71964271523984,8.00592090824827,247.681831875381,6.48584768946929e-10,2.700013663142e-08,"SL1344_0687","kdpB"
"ybjG",1.01423827801906,5.57654973675837,73.9345306768774,6.80652691639659e-10,2.80929217771617e-08,"SL1344_0841","ybjG"
"SL1344_1873",0.869313299982447,6.41193840806756,73.6727185545857,7.08863377408932e-10,2.90093326229469e-08,"SL1344_1873","SL1344_1873"
"vacJ",-0.632064002530422,7.92386251017179,73.1906116498794,7.64109553517916e-10,3.10074372599833e-08,"SL1344_2361","vacJ"
"yjeH",0.914270801070984,6.37974144970964,73.163565233647,7.93966706340252e-10,3.19505435409756e-08,"SL1344_4265","yjeH"
"yifE",-0.808188348195099,9.52151309682048,78.7394897883059,8.02028042052815e-10,3.2008210041926e-08,"SL1344_3859","yifE"
"SL1344_1701",-0.648870549179902,7.63281117758249,72.3955842391436,8.65436959803087e-10,3.42556973679435e-08,"SL1344_1701","SL1344_1701"
"nikA",-0.771078824082426,6.26675587741196,72.2843759469483,8.80710794653281e-10,3.45768490030951e-08,"SL1344_P2_0048","nikA"
"yjeA",-0.600466640437769,8.01157599824876,71.5767130761563,9.8486029935696e-10,3.83539547225384e-08,"SL1344_4281","yjeA"
"leuB",0.814841694163786,5.95895599326614,71.5249280784766,9.9297869990008e-10,3.83607531345399e-08,"SL1344_0112","leuB"
"corA",-0.60121862283879,7.91824345308847,71.2705203651816,1.03390752192448e-09,3.96249160585183e-08,"SL1344_3906","corA"
"yhjV",-0.900501393950593,5.99408845291266,71.1186038977222,1.0591986440512e-09,4.02745689143564e-08,"SL1344_3591","yhjV"
"leuC",0.888163704326086,6.38551589348124,70.8604252488024,1.10369891886619e-09,4.16387662437878e-08,"SL1344_0111","leuC"
"phoP",0.604983757318052,9.24460019979337,70.744945758227,1.1242418307711e-09,4.17814667157148e-08,"SL1344_1169","phoP"
"fnr",-0.647771623317671,8.61115040287424,70.7419183729023,1.12478580928617e-09,4.17814667157148e-08,"SL1344_1591","fnr"
"djlA",-0.644619878929745,6.8024343789461,70.0818865129121,1.25032695935913e-09,4.60902968453836e-08,"SL1344_0095","djlA"
"purB",-0.683459176480104,7.78354397108312,69.3412844919387,1.40911522590601e-09,5.15501320143949e-08,"SL1344_1170","purB"
"ilvM",0.960073625367722,5.6336038908592,69.1522526573728,1.45298427843838e-09,5.27553464705183e-08,"SL1344_3862","ilvM"
"yjcB",-0.8164177256315,6.35846525108736,68.7626745886117,1.54803371384051e-09,5.57869761502675e-08,"SL1344_4199","yjcB"
"SL1344_4016",0.730745773988921,6.89954895168094,68.5108578576905,1.6129687898969e-09,5.76964910104603e-08,"SL1344_4016","SL1344_4016"
"rlgA2",0.774202799233433,7.93644803553163,70.591026764786,1.91275745765158e-09,6.7916954139702e-08,"SL1344_P1_0063","rlgA2"
"mukF",-0.585693846848971,7.67038992500965,67.2192053041167,1.99470982118046e-09,6.9800389322322e-08,"SL1344_0929","mukF"
"lrhA",0.759357293687818,7.06433744925696,67.2280144152852,1.99180326537793e-09,6.9800389322322e-08,"SL1344_2299","lrhA"
"ydgI",-0.746658442184899,6.23360536375883,66.9820103730878,2.07468944997485e-09,7.20768011073996e-08,"SL1344_1407","ydgI"
"yjdB",1.26500648531595,8.72685915318741,114.792860323808,2.23751346769937e-09,7.71782323965734e-08,"SL1344_4230","yjdB"
"greA",-0.646587259723377,8.40085191400185,64.7310796997681,3.02741081980514e-09,1.03683452828645e-07,"SL1344_3271","greA"
"steA",1.4136859846896,8.06576335567588,119.646263696514,3.13704541507228e-09,1.06681635981578e-07,"SL1344_1514","steA"
"ybjY",0.689494431240176,7.07022536401508,64.3002288796188,3.25781526792415e-09,1.10013915586054e-07,"SL1344_0880","ybjY"
"yihZ",0.997457243088182,5.83242732944191,65.4569789572706,3.65997074031473e-09,1.22736102117915e-07,"SL1344_3974","yihZ"
"ilvA",0.789988908669535,7.04106802638597,65.0348942036011,3.94909147701036e-09,1.31518363741262e-07,"SL1344_3865","ilvA"
"ybgI",0.783233476162503,6.98700038197217,64.2317641133003,4.02871323077627e-09,1.33251069804237e-07,"SL1344_0692","ybgI"
"SL1344_1794",2.67437440858646,2.75191451164365,63.5302241910048,4.53347374396555e-09,1.4892615448714e-07,"SL1344_1794","SL1344_1794"
"yceD",-0.626476650595444,11.3879823504515,61.8612596681455,4.9661949536514e-09,1.62038888048531e-07,"SL1344_1127","yceD"
"pyrF",-0.671845975862977,6.85858486591556,61.2257017052215,5.55302384060488e-09,1.7997014849853e-07,"SL1344_1639","pyrF"
"yceA",-0.626953225011349,8.38501123090501,61.127112370183,5.65046182891303e-09,1.80702517694179e-07,"SL1344_1093","yceA"
"mgtA",0.626609387071508,8.31749543693093,61.1585875172752,5.61915847165291e-09,1.80702517694179e-07,"SL1344_4387","mgtA"
"rpl32",-0.568521574362654,10.4090812130672,60.8040266138148,5.98270284182808e-09,1.90068894889393e-07,"SL1344_1128","rpl32"
"phoQ",0.627840403283146,8.52216177000647,60.6114980935736,6.19049922013344e-09,1.95385102836761e-07,"SL1344_1168","phoQ"
"ompF",-0.896110164772653,7.93604357747456,76.2719318613532,6.42969830491562e-09,2.00316213641533e-07,"SL1344_0936","ompF"
"yfcG",1.02465201719424,4.9356241239099,60.4031364512997,6.42404650721748e-09,2.00316213641533e-07,"SL1344_2318","yfcG"
"hisQ",-1.2260671067972,4.69240839162744,59.7883002189698,7.16939059511291e-09,2.21929405024361e-07,"SL1344_2322","hisQ"
"yraP",0.611511530919215,7.06397991082419,59.7359757570813,7.23693011706408e-09,2.22593219970079e-07,"SL1344_3240","yraP"
"uraA",-0.865528963328008,6.21173672002528,59.7346692880415,7.44334701480411e-09,2.27493181863855e-07,"SL1344_2460","uraA"
"kdsA",-0.562335173810417,7.80998696742978,58.5100042759295,9.02915037531932e-09,2.74224950707025e-07,"SL1344_1700","kdsA"
"yhbW",1.07647677506691,4.60281802070261,57.8790626699461,1.01301876016363e-08,3.05741724551884e-07,"SL1344_3249","yhbW"
"tufB",-0.574192760392068,12.9444668357661,57.8012523539722,1.02755425115801e-08,3.08202452101989e-07,"SL1344_4085","tufB"
"hflK",0.586219722254951,9.73412636854239,57.3816200220377,1.10985716855552e-08,3.30833349812012e-07,"SL1344_4297","hflK"
"yadR",-0.525060605147375,8.06948955321599,57.3413683184077,1.11811181829507e-08,3.31249200647048e-07,"SL1344_0205","yadR"
"pipC",-0.984266500204351,5.30781339522863,56.3858920502555,1.33448057071824e-08,3.88205221445684e-07,"SL1344_1029","pipC"
"yeiG",0.740470234617799,7.26185393062751,58.1835800024682,1.32670674822448e-08,3.88205221445684e-07,"SL1344_2171","yeiG"
"proW",1.09895437316937,5.24856571217282,58.6267018749069,1.33334898439333e-08,3.88205221445684e-07,"SL1344_2795","proW"
"prfC",-0.545835431578634,9.25942015792341,56.2997346208406,1.35606780656331e-08,3.92122840592468e-07,"SL1344_4488","prfC"
"dppA",0.633727508088319,6.73126483873471,56.1792017712052,1.38689235980356e-08,3.9864900032687e-07,"SL1344_3596","dppA"
"rplM",-0.586502390063005,12.5562266002027,55.9892804228153,1.43698131010518e-08,4.10602529378575e-07,"SL1344_3317","rplM"
"nikB",-0.625618957879419,7.626025157495,55.5435398772421,1.56223914166535e-08,4.43767812653058e-07,"SL1344_P2_0049","nikB"
"thrC",0.573216683347802,8.14892349142776,55.3284654163401,1.62677782717864e-08,4.59398253066998e-07,"SL1344_0004","thrC"
"rpl19",-0.605966108967538,11.4717913172353,54.8426438679946,1.78321341924182e-08,5.0064753497202e-07,"SL1344_2646","rpl19"
"kdgR",-0.626883134027242,8.18235338710386,54.592270613466,1.87000236545926e-08,5.2197927299438e-07,"SL1344_1771","kdgR"
"SL1344_1469",0.995558551520318,5.22076937910372,54.2302955854816,2.00349507835357e-08,5.52850156192536e-07,"SL1344_1469","SL1344_1469"
"speB",-0.502462593896879,9.14510555554035,54.245574416243,1.99766048464391e-08,5.52850156192536e-07,"SL1344_3054","speB"
"lysC",0.753700584591344,6.57885813710152,54.231448658851,2.08026682091659e-08,5.70773208988988e-07,"SL1344_4156","lysC"
"efp",-0.506282533087528,10.1282523698364,53.5548043881843,2.28042389385767e-08,6.22156326747949e-07,"SL1344_4271","efp"
"pagK",1.753377152446,5.25606309706799,77.1070486349136,2.76885085726441e-08,7.51167460097181e-07,"SL1344_1799","pagK"
"metG",-0.583084714719921,8.3546079029173,52.3086681759803,2.90362341834585e-08,7.83329468558219e-07,"SL1344_2132","metG"
"rplY",-0.541761823902928,10.9097532774028,52.2129113889383,2.9584778694308e-08,7.9369386841563e-07,"SL1344_2201","rplY"
"SL1344_0794",0.814205689641418,5.8725138390463,52.1399142574543,3.00103324359082e-08,7.96263161170333e-07,"SL1344_0794","SL1344_0794"
"rcK",-0.733819560340473,5.8889145656966,52.1565966188283,2.99125089680338e-08,7.96263161170333e-07,"SL1344_P1_0096","rcK"
"proB",0.507096439965424,7.99735862003246,52.0321489775242,3.06504979934541e-08,8.04408993534727e-07,"SL1344_0317","proB"
"rpmB",-0.64211729070448,11.3285316186093,52.0379453058438,3.06156992427274e-08,8.04408993534727e-07,"SL1344_3694","rpmB"
"rimM",-0.581535776911603,12.3341684662991,51.959034927248,3.10930690014145e-08,8.11613136258545e-07,"SL1344_2648","rimM"
"ydcI",1.11696698172118,4.42004798825748,51.8959997987186,3.14800789073459e-08,8.17297317438567e-07,"SL1344_1555","ydcI"
"yhcM",0.617094527871445,6.46520233050569,51.7984947868988,3.20888293516164e-08,8.28646828550565e-07,"SL1344_3318","yhcM"
"dniR",-0.58176949010492,9.4550266576975,51.4657886423451,3.42618831285717e-08,8.80056561850388e-07,"SL1344_0255","dniR"
"ydcW",0.762743342217961,5.98398593968582,51.3653534430771,3.49481746438184e-08,8.92935107698407e-07,"SL1344_1528","ydcW"
"gst",0.724211840604889,7.23949608480193,52.4725971694556,4.81435498215473e-08,1.22246078132186e-06,"SL1344_1383","gst"
"osmY",0.808893918792675,6.04057326650381,49.8640305875785,4.83516275072429e-08,1.22246078132186e-06,"SL1344_4489","osmY"
"acnB",0.542276276737568,8.34066046333822,49.6790289885529,4.89379876499256e-08,1.2308413664661e-06,"SL1344_0159","acnB"
"lrp",0.527895775263407,8.59524118838187,49.4376070450131,5.13844559242309e-08,1.28567636092286e-06,"SL1344_0897","lrp"
"rpmE",-0.558272784095252,9.89732650192514,49.2570332519194,5.32990849630923e-08,1.32670763549883e-06,"SL1344_4045","rpmE"
"yraO",0.592347498719761,7.11650588559925,48.7779313452661,5.87556379973399e-08,1.45503064558541e-06,"SL1344_3239","yraO"
"ybgJ",0.824511935184751,5.73717221726963,48.4314226058383,6.30702595552358e-08,1.54602174310778e-06,"SL1344_0693","ybgJ"
"wrbA",0.963459800506721,4.98885888885594,48.4373296752342,6.29939511074828e-08,1.54602174310778e-06,"SL1344_1058","wrbA"
"ychF",-0.470812783236716,8.59276681542266,48.1240912820826,6.717903873622e-08,1.63842211140003e-06,"SL1344_1712","ychF"
"yoeI",-0.751852518213566,5.9772872246187,47.9544494570599,6.95679607984359e-08,1.68815920952586e-06,"SL1344_2045A","yoeI"
"rps16",-0.585178402307423,11.0600054561924,47.8970675463384,7.03963084750075e-08,1.69971886812906e-06,"SL1344_2649","rps16"
"SL1344_P1_0064",0.716091078850858,6.46383213826401,47.6430221301838,7.41915145315827e-08,1.78244190882096e-06,"SL1344_P1_0064","SL1344_P1_0064"
"thrA",0.539556616757053,8.13392845674251,47.6025543653539,7.48158627194816e-08,1.78854356966523e-06,"SL1344_0002","thrA"
"SL1344_P2_0022",-0.684302602975278,5.82575009908795,47.4779018863617,7.67743523336306e-08,1.82632190846848e-06,"SL1344_P2_0022","SL1344_P2_0022"
"tas",0.605551150678913,6.26542800575779,47.2452020093301,8.05776160759858e-08,1.9073985687791e-06,"SL1344_2986","tas"
"SL1344_0964",-1.03162142499163,9.13280961504157,73.827372847531,8.46998125535743e-08,1.99519704790834e-06,"SL1344_0964","SL1344_0964"
"yhbE",-0.5728379222416,7.96302869935106,46.9071730251637,8.64629318233826e-08,2.02684222220929e-06,"SL1344_3274","yhbE"
"ydcR",0.637616551843731,6.5101462766712,46.7824296761163,8.87486946775817e-08,2.07037413815479e-06,"SL1344_1529","ydcR"
"SL1344_1783",1.09890462277571,4.57162229414009,46.5907463375192,9.23869941986414e-08,2.14488843742904e-06,"SL1344_1783","SL1344_1783"
"gpt",-0.479976756711631,8.28272763936346,46.4753419163325,9.4653587919545e-08,2.18699605772001e-06,"SL1344_0313","gpt"
