"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"glgB",0.920942208728508,6.90229835877335,107.300975288855,7.6545751312053e-12,6.1606572180984e-10,"SL1344_3505","glgB"
"basS",1.10238665228737,7.86231584597413,124.933945668188,9.48042490070581e-12,7.50507735172268e-10,"SL1344_4228","basS"
"orgC",1.08137247964468,7.13534821880016,109.355583224732,1.38530507906786e-11,1.0789739075514e-09,"SL1344_2848","orgC"
"rbn",0.960592756363718,6.62684610616944,100.326946075105,1.77488489813564e-11,1.36046336080905e-09,"SL1344_3973","rbn"
"SL1344_0213",0.997955166904718,5.96905653049813,98.0679350203044,2.35315285082944e-11,1.74821155640852e-09,"SL1344_0213","SL1344_0213"
"lrhA",0.903729267636482,7.06433744925696,98.1522265444112,2.32831438203792e-11,1.74821155640852e-09,"SL1344_2299","lrhA"
"pagC",1.82156843100638,6.60498626389918,166.765139129326,2.44874306378327e-11,1.79166367500143e-09,"SL1344_1184","pagC"
"slsA",1.6885534077517,4.26629136186335,97.3595081684027,2.57336685097649e-11,1.85474455572619e-09,"SL1344_3726","slsA"
"yraP",0.7674976727074,7.06397991082419,95.2890119741754,3.35191640648333e-11,2.38035357748647e-09,"SL1344_3240","yraP"
"phnO",1.85569482215358,4.98198798837352,110.865645397539,3.61276513851289e-11,2.52841200780851e-09,"SL1344_4224","phnO"
"ompR",0.756740391610272,7.81267287251001,94.3545588591217,3.78197287412504e-11,2.60902100130711e-09,"SL1344_3469","ompR"
"fadL",-0.709207431890474,8.37558331154956,94.1471075102672,3.88516949856586e-11,2.64246246599641e-09,"SL1344_2360","fadL"
"yeiU",0.771281557708125,8.36422502853658,93.5736479535244,4.18629835610126e-11,2.80772705022402e-09,"SL1344_2190","yeiU"
"ydcR",0.889546318898242,6.5101462766712,92.8424285131882,4.60666287926668e-11,3.00615878972686e-09,"SL1344_1529","ydcR"
"SL1344_1768",0.944768389238864,7.18985433365695,95.0929433561968,4.59089721548828e-11,3.00615878972686e-09,"SL1344_1768","SL1344_1768"
"ybiJ",1.04136676239957,6.10423403859524,91.8861384533123,5.22523297358944e-11,3.36435333726179e-09,"SL1344_0799","ybiJ"
"ilvG",0.916837502243703,6.87999509103794,91.7276479806339,5.33599802699513e-11,3.39046506215257e-09,"SL1344_3861","ilvG"
"SL1344_0835",1.04555433983638,5.41238077619447,91.2230824997157,5.70553728818774e-11,3.57818695644917e-09,"SL1344_0835","SL1344_0835"
"dacC",0.914397257932564,6.2432717391281,89.066015381073,7.62060600829135e-11,4.71793671974858e-09,"SL1344_0839","dacC"
"phoQ",0.764687037638398,8.52216177000647,88.9301466513935,7.7621508686988e-11,4.744737537335e-09,"SL1344_1168","phoQ"
"ydcW",0.996975445357424,5.98398593968582,88.7024311458657,8.00567463605792e-11,4.83242535219046e-09,"SL1344_1528","ydcW"
"glpX",-0.758296805832696,7.08658966223987,87.9488771308693,8.87107647767277e-11,5.28869485317059e-09,"SL1344_4034","glpX"
"steA",1.77227976266448,8.06576335567588,186.750860555438,9.54103031711919e-11,5.61873602455714e-09,"SL1344_1514","steA"
"nfnB",0.702476161584638,7.58599592096597,86.8864981690424,1.0263757423212e-10,5.97152826466154e-09,"SL1344_0566","nfnB"
"ssrB",1.51253078130247,4.51639314262317,86.3769911649537,1.10123948035531e-10,6.33081601266164e-09,"SL1344_1325","ssrB"
"nixA",1.41310732724413,4.84311229739554,85.5572306943428,1.23411388844863e-10,7.01121878508052e-09,"SL1344_2767","nixA"
"asnCa",-0.681675353730981,10.0100254514987,85.1655740580098,1.30351252907066e-10,7.31937442195607e-09,"SL1344_0937","asnCa"
"ybjG",1.07331809670262,5.57654973675837,84.7119640862307,1.38910154944612e-10,7.71031193364979e-09,"SL1344_0841","ybjG"
"yehU",0.970568222831499,6.00923151810313,84.3657958669927,1.45842469692565e-10,7.94135154253417e-09,"SL1344_2137","yehU"
"dppA",0.780574885141206,6.73126483873471,84.3405782802752,1.46361625033245e-10,7.94135154253417e-09,"SL1344_3596","dppA"
"fabG",-0.951026915852051,10.2898052948403,94.7886521319183,2.18315094318132e-10,1.17138176718029e-08,"SL1344_1132","fabG"
"thrB",0.723028790411053,7.59631500214655,80.6347824107817,2.48861983498927e-10,1.29497328895299e-08,"SL1344_0003","thrB"
"kdpA",1.93657563372055,8.27987671014168,197.20490386931,2.48615113477162e-10,1.29497328895299e-08,"SL1344_0688","kdpA"
"SL1344_1025",1.05307398314907,6.95191301117402,93.6178095638521,2.49394317400347e-10,1.29497328895299e-08,"SL1344_1025","SL1344_1025"
"leuB",0.850150350566689,5.95895599326614,80.3368747406234,2.59909621580459e-10,1.32116164485477e-08,"SL1344_0112","leuB"
"yfcG",1.19913469941857,4.9356241239099,80.3617950103763,2.58965819423135e-10,1.32116164485477e-08,"SL1344_2318","yfcG"
"pagK",2.26811143571896,5.25606309706799,132.041144873291,3.04739792760373e-10,1.5329046450415e-08,"SL1344_1799","pagK"
"yaoF",1.29126844903947,4.69632891379652,79.0617214616183,3.13430718288765e-10,1.5603679779551e-08,"SL1344_1211","yaoF"
"ais",1.09590817109885,5.74929488867026,78.6565330934186,3.32796608908919e-10,1.63987226981752e-08,"SL1344_2265","ais"
"gst",0.913928761546284,7.23949608480193,83.7434520342709,3.72025867772701e-10,1.81465951058017e-08,"SL1344_1383","gst"
"chaA",0.809893638364059,7.32418147429609,77.770997876133,3.79682188370559e-10,1.83348528764143e-08,"SL1344_1699","chaA"
"ydiY",-1.12518009906553,7.70172021721177,104.859151615384,4.23279177876356e-10,2.02377737620289e-08,"SL1344_1262","ydiY"
"leuC",0.910489688127376,6.38551589348124,76.9642422734776,4.28525800066734e-10,2.02877557698261e-08,"SL1344_0111","leuC"
"asnA",-0.695349974275121,7.44644800171439,76.3104660955201,4.72995617830204e-10,2.21756877524471e-08,"SL1344_3844","asnA"
"kup",-0.702724707366318,6.94078627470802,75.4771870037189,5.36897639033597e-10,2.49296028739734e-08,"SL1344_3847","kup"
"ugpQ",-1.18517911399013,5.18895820660796,74.5674911860223,6.17259364974094e-10,2.83880521281895e-08,"SL1344_3519","ugpQ"
"yeiG",0.852593658634498,7.26185393062751,76.4849827845014,7.05038431439527e-10,3.21191564662404e-08,"SL1344_2171","yeiG"
"ycaM",1.05559786774282,5.39137203537037,73.0532031624523,7.80679692391753e-10,3.52327311641101e-08,"SL1344_0906","ycaM"
"leuA",0.880181920190358,6.20214573787913,70.4525453472302,1.17809443291133e-09,5.2676092745637e-08,"SL1344_0113","leuA"
"fliN",-0.885230741572657,5.96660507071382,68.8894596499692,1.51639590216828e-09,6.71805120327582e-08,"SL1344_1906","fliN"
"proV",0.781813950720037,6.97685149272213,68.5621995786915,1.59949853491751e-09,7.02179856828785e-08,"SL1344_2794","proV"
"yaaH",-0.805670218023123,8.79102401198081,76.3059108773907,1.61824483570045e-09,7.04009397441215e-08,"SL1344_0009","yaaH"
"cspC",0.751291091218335,8.14209278405143,69.2760582869504,2.0418210114667e-09,8.8035300574756e-08,"SL1344_1766","cspC"
"yehT",1.04645334385586,4.86295268136142,66.6313566043972,2.19922360903153e-09,9.39827505133916e-08,"SL1344_2136","yehT"
"phoB",0.676310189513168,6.91325906832545,66.4324679260784,2.27336521869266e-09,9.62989529918146e-08,"SL1344_0392","phoB"
"rlgA2",0.770598940610287,7.93644803553163,69.3310666234187,2.32270623534457e-09,9.75334644389472e-08,"SL1344_P1_0063","rlgA2"
"nifJ",0.652501299564315,7.9437242175995,65.0245782980619,2.8804062171041e-09,1.19909324330998e-07,"SL1344_1581","nifJ"
"ilvM",0.910963874674063,5.6336038908592,64.6025261921293,3.0942893045283e-09,1.26629856369213e-07,"SL1344_3862","ilvM"
"ilvD",0.623179394588542,7.89943005759572,64.6151357903138,3.08766045068893e-09,1.26629856369213e-07,"SL1344_3864","ilvD"
"ompF",-0.932533027500632,7.93604357747456,80.8536733481165,3.73738778323061e-09,1.51662568111098e-07,"SL1344_0936","ompF"
"fruR",-0.644290141901277,7.15138630600593,63.4021770028911,3.80006938600868e-09,1.52921125541966e-07,"SL1344_0118","fruR"
"yjdB",1.22529744123882,8.72685915318741,107.042853582651,3.91493336254078e-09,1.56241431468673e-07,"SL1344_4230","yjdB"
"SL1344_2269",1.25542273873171,6.51702065962084,88.2227365518628,4.15576330407278e-09,1.63782530515277e-07,"SL1344_2269","SL1344_2269"
"envZ",0.622638675605451,7.09369384607398,62.8620476672386,4.17172318355333e-09,1.63782530515277e-07,"SL1344_3468","envZ"
"SL1344_P1_0064",0.828938457932809,6.46383213826401,62.4849242637747,4.45398506148352e-09,1.7345398275729e-07,"SL1344_P1_0064","SL1344_P1_0064"
"msrA",0.822119970567423,5.9754312637314,61.6271366107565,5.17431813948276e-09,1.99894258364498e-07,"SL1344_4341","msrA"
"SL1344_1469",1.05950380444647,5.22076937910372,60.8844765542743,5.89807863777883e-09,2.2604620430027e-07,"SL1344_1469","SL1344_1469"
"prs",-0.539728107713042,9.52968208617949,60.6503261809007,6.14798326523186e-09,2.33768592029958e-07,"SL1344_1708","prs"
"metK",-0.613200118683075,10.1659197790354,59.7973476833509,7.15778030709461e-09,2.70038446116874e-07,"SL1344_3065","metK"
"ydiR",1.15219921978239,4.88056474426724,59.5318499933854,7.50694104406307e-09,2.78853986936774e-07,"SL1344_1287","ydiR"
"SL1344_1477",1.14678608293999,5.1101524185615,59.806154589946,7.45223994616037e-09,2.78853986936774e-07,"SL1344_1477","SL1344_1477"
"ybjY",0.65746960146666,7.07022536401508,58.7405077662791,8.6592299567529e-09,3.19201690543204e-07,"SL1344_0880","ybjY"
"SL1344_4434",1.58771285096187,3.89790423981266,58.6086792277989,8.86877961722586e-09,3.24449520996846e-07,"SL1344_4434","SL1344_4434"
"purR",-0.519760069444127,7.64517827521397,57.367520021671,1.11274134943347e-08,4.04017141083777e-07,"SL1344_1362","purR"
"yciO",-0.866161240940192,6.24923482524725,58.0040720971467,1.24153190243502e-08,4.47414743049157e-07,"SL1344_1652","yciO"
"yraO",0.631433535212519,7.11650588559925,55.8982512661938,1.46166665802849e-08,5.22843577157006e-07,"SL1344_3239","yraO"
"suhB",-0.585600906970826,9.10832718274119,55.6893032497741,1.52004844106625e-08,5.39728964846243e-07,"SL1344_2508","suhB"
"pagP",1.10438256198325,8.57579588235942,88.2902577743008,1.56106287223866e-08,5.50246175915365e-07,"SL1344_0616","pagP"
"pcnB",-0.559406000014771,8.65690321739131,55.4897925388055,1.57810840711388e-08,5.52223586808182e-07,"SL1344_0185","pcnB"
"prgH",-0.759541310527244,6.89863620151931,55.4547403664291,1.61073474196744e-08,5.59585472587107e-07,"SL1344_2854","prgH"
"tesB",-0.9776295469019,5.68450568083816,55.6073889155435,2.02313785800677e-08,6.97838051165334e-07,"SL1344_0458","tesB"
"oppA",0.592416743915495,6.86792739421752,54.0025361440693,2.09264943012027e-08,7.16695326102893e-07,"SL1344_1677","oppA"
"amiA",-0.637699440508392,6.27639564485125,53.9027938553271,2.13301044118932e-08,7.25373762007269e-07,"SL1344_2413","amiA"
"gyrI",0.853782083871547,5.18866883570894,53.7298251721305,2.20497517607123e-08,7.44603155611745e-07,"SL1344_2037","gyrI"
"ramR",0.861812731022864,5.49877026552905,52.5845859772482,2.75151795608242e-08,9.22713903466807e-07,"SL1344_0568","ramR"
"ilvE",0.604324183142285,7.25113768453758,52.4865844352054,2.80455107269505e-08,9.34012215865131e-07,"SL1344_3863","ilvE"
"yiiD",0.678834508173655,7.52465483656102,52.6445362692029,3.40601735036525e-08,1.12655190307629e-06,"SL1344_3975","yiiD"
"thrC",0.546410136085298,8.14892349142776,50.5887157640103,4.07744617686285e-08,1.33945493796399e-06,"SL1344_0004","thrC"
"corA",-0.500799792668471,7.91824345308847,50.5294727730708,4.12593781922431e-08,1.34622660331312e-06,"SL1344_3906","corA"
"gltA",0.657388669550605,6.81707958116392,50.0062405769465,4.58177711021757e-08,1.47502677768271e-06,"SL1344_0712","gltA"
"fliG",-0.51234461625095,7.76029990280502,50.0206705436704,4.56851288032248e-08,1.47502677768271e-06,"SL1344_1899","fliG"
"kdpB",1.84752391566268,8.00592090824827,121.926438353065,5.02161314075836e-08,1.60591853355775e-06,"SL1344_0687","kdpB"
"kdpC",1.40983949031782,5.90986684763494,72.9513590221165,5.44155519034422e-08,1.72876776409028e-06,"SL1344_0686","kdpC"
"ispH",-0.539780457089651,7.65324025661771,48.9691889536745,5.65094128902568e-08,1.78355526043824e-06,"SL1344_0050","ispH"
"aroD",-0.89268029376346,5.32009927774336,48.6870235173068,5.98563765537061e-08,1.8769249505055e-06,"SL1344_1292","aroD"
"psiF",1.53031844586268,3.37335013694956,48.1056070591545,6.7435054870799e-08,2.10092825787799e-06,"SL1344_0379","psiF"
"rumA",0.541294159486341,8.20096872672303,47.3557026374547,7.87472254479274e-08,2.43763045953873e-06,"SL1344_2938","rumA"
"fis",-0.554199770506209,9.52774355716443,47.2967249861664,7.97186027182099e-08,2.45198173583589e-06,"SL1344_3358","fis"
"dbpA",-0.677933309409186,5.78085508658722,46.5660024066245,9.28680748034111e-08,2.83835400775742e-06,"SL1344_1586","dbpA"
"cspA",-0.567024693257489,9.72120536211069,46.0902506936295,1.02654257751878e-07,3.11771956404919e-06,"SL1344_3615","cspA"
"miaE",-0.835783083456657,5.32670985297669,45.941304990616,1.05938741218734e-07,3.1973636334079e-06,"SL1344_4401","miaE"
"ompD",-0.553757947375623,10.2704201365961,45.5220658353946,1.15797235264876e-07,3.47319782046017e-06,"SL1344_1503","ompD"
"ybjZ",0.550693798796122,7.00544681261171,45.4583717611879,1.17378328623859e-07,3.49888857360873e-06,"SL1344_0881","ybjZ"
"rstA",0.506539200777198,8.31262803893161,45.3325017103639,1.20570652736102e-07,3.57199804946402e-06,"SL1344_1405","rstA"
"dlhH",0.993465456108147,4.65674127316643,44.9757204736454,1.30130821717339e-07,3.83171791507944e-06,"SL1344_3921","dlhH"
"cpxP",1.64534894864786,5.74309718204433,77.3660458378995,1.37286581129816e-07,4.01792060773262e-06,"SL1344_4009","cpxP"
"cigR",0.73043362298456,5.71480471654306,44.5830834318711,1.41589662526786e-07,4.11889445989065e-06,"SL1344_3727","cigR"
"dacD",0.816068189597242,6.41879656209578,47.6094587916322,1.86962711297685e-07,5.34226587489065e-06,"SL1344_2038","dacD"
"yfcF",0.788842572450431,5.29285961914644,43.3188953132719,1.86364073653632e-07,5.34226587489065e-06,"SL1344_2317","yfcF"
"hflK",0.508161555745035,9.73412636854239,43.3522965148578,1.85004800894099e-07,5.34226587489065e-06,"SL1344_4297","hflK"
"SL1344_1396",0.482008055398369,8.61977562040529,43.1837645723683,1.91972495617006e-07,5.4531481254972e-06,"SL1344_1396","SL1344_1396"
"yibD",0.817864488355455,4.81025216731012,42.9731089844697,2.01075970238858e-07,5.67833836423067e-06,"SL1344_3673","yibD"
"lspA",-0.645176207090363,6.7619421564398,42.7330596415692,2.12011698034708e-07,5.88393384948048e-06,"SL1344_0048","lspA"
"rfbD",-0.507002058831357,8.19199181401217,42.7795495270729,2.09845474943896e-07,5.88393384948048e-06,"SL1344_2073","rfbD"
"yfiA",1.65266252767274,5.72830372357693,73.9148447230558,2.1152190967161e-07,5.88393384948048e-06,"SL1344_2624","yfiA"
"ycfS",0.863611171221972,4.92375405663223,42.2997622885136,2.33382208729633e-07,6.44001534831655e-06,"SL1344_1152","ycfS"
"thrA",0.508406006994681,8.13392845674251,42.2520051245429,2.35873955558741e-07,6.47179165564295e-06,"SL1344_0002","thrA"
"yidA",0.511786797266668,7.05432563644021,42.1678166516635,2.40335591099923e-07,6.55695236961315e-06,"SL1344_3798","yidA"
"uspA",0.517231081091763,7.74163042735774,41.8704265667394,2.56827525906964e-07,6.96752877867825e-06,"SL1344_3556","uspA"
"yciL",-0.473917746046715,8.20106803892591,41.4857085813285,2.7996676093003e-07,7.55284630464309e-06,"SL1344_1651","yciL"
"cdd",-1.10080530442788,4.85305513340295,43.7751710286875,2.85721506662791e-07,7.66527308708122e-06,"SL1344_2160","cdd"
"citT",0.810774104446285,5.23734168626087,41.3254340296786,2.90251186713439e-07,7.74377337369722e-06,"SL1344_0606","citT"
"rnhB",-0.538087642957878,6.79543190678739,41.1266451141323,3.03567651460194e-07,7.94821097773657e-06,"SL1344_0231","rnhB"
"acrA",0.545020823503951,9.82176637723004,41.1480867736732,3.02100587623109e-07,7.94821097773657e-06,"SL1344_0469","acrA"
"slyB",0.743607140596961,9.67351946806203,50.7763470932221,3.03965436606565e-07,7.94821097773657e-06,"SL1344_1377","slyB"
"ompN",0.940404689713792,4.78713933509102,41.1131101473165,3.04497624949527e-07,7.94821097773657e-06,"SL1344_1404","ompN"
"dnaE",-0.424049530434125,9.62219537491195,41.0557881188349,3.08469841907716e-07,7.99909437238468e-06,"SL1344_0232","dnaE"
"yhbE",-0.536984142141373,7.96302869935106,41.0373398939419,3.09759918748382e-07,7.99909437238468e-06,"SL1344_3274","yhbE"
"ybdQ",0.60009869796432,6.82490175272418,40.9427551246553,3.16464821199844e-07,8.12876926369173e-06,"SL1344_0602","ybdQ"
"hepA",-0.493992806838987,9.63852165053067,40.8699562810587,3.21730306334872e-07,8.22029444069363e-06,"SL1344_0097","hepA"
"relA",0.463509131108802,9.13143691444719,40.796412148877,3.27144300244628e-07,8.31463066253321e-06,"SL1344_2937","relA"
"fkpB",-0.538753329206437,6.95196009683596,40.0477613961525,3.88102761863204e-07,9.81229443475085e-06,"SL1344_0049","fkpB"
"thiK",-0.618345231209257,6.04126035035792,39.8647306342212,4.04771394922806e-07,1.01804222191783e-05,"SL1344_1145","thiK"
"trpH",-0.556217140909036,6.50500678998413,39.7080021507685,4.1964933325272e-07,1.04999307268258e-05,"SL1344_1653","trpH"
"eco",0.842962132620566,5.04592221646184,39.1662578563481,4.7571586205009e-07,1.18414015352571e-05,"SL1344_2232","eco"
"rimO",-0.455944620040652,8.80815430461844,38.971102035946,4.97818761215332e-07,1.2328034861071e-05,"SL1344_0828","rimO"
"slyX",0.575518965017614,6.50321936414602,38.4734628797517,5.59267996411929e-07,1.37791079320062e-05,"SL1344_3421","slyX"
"yciH",-0.719921872917791,5.46088412904394,37.8733625800796,6.44271005046868e-07,1.57928156516311e-05,"SL1344_1638","yciH"
"yecA",0.526280639561838,6.73521788434972,37.7886543219962,6.57334370461287e-07,1.60316549240281e-05,"SL1344_1871","yecA"
"SL1344_1874",1.45245252205857,3.69938383179161,37.7293809572916,6.66642448536746e-07,1.61769667536882e-05,"SL1344_1874","SL1344_1874"
"StyR-3",1.18805318455835,3.98036802409725,37.4029644561654,7.2047399484969e-07,1.73958446056458e-05,"StyR-3","StyR-3"
"lipA",-0.443213248084486,8.40329180361054,37.2514803143527,7.4700820045631e-07,1.77699635468154e-05,"SL1344_0621","lipA"
"fliI",-0.540233060041253,7.09457471571539,37.2637616399314,7.44818788530865e-07,1.77699635468154e-05,"SL1344_1901","fliI"
"yegQ",-0.467568508400791,8.10894259284517,37.2550717546429,7.46367242007568e-07,1.77699635468154e-05,"SL1344_2112","yegQ"
"SL1344_1188",0.921578947050665,4.78253226389205,37.0313764172105,7.87428018649517e-07,1.86396563826398e-05,"SL1344_1188","SL1344_1188"
"prgI",-0.915813952378603,5.91131602852499,41.1635502167094,7.97240315992633e-07,1.87798706630655e-05,"SL1344_2853","prgI"
"hpt",-0.423041257948901,8.30599190452913,36.5054521495757,8.93719588112047e-07,2.08035722174631e-05,"SL1344_0171","hpt"
"yeeF",-0.419761613031756,10.4268413711917,36.5153660490855,8.91580683343525e-07,2.08035722174631e-05,"SL1344_2045","yeeF"
"yegD",-0.499579700371774,7.04593304130673,36.494566870753,8.96074346910814e-07,2.08035722174631e-05,"SL1344_2102","yegD"
"ribF",-0.464207419853754,8.38342463589517,36.2212464782369,9.57413991923178e-07,2.21213022344355e-05,"SL1344_0046","ribF"
