"","logFC","logCPM","F","PValue","FDR","genes"
"kdpF",3.51714826480389,6.27019746193252,1092.73404802901,1.06496385060603e-20,5.15123014538136e-17,"kdpF"
"pagN",3.59743746145608,8.26718591685677,1026.25917294177,2.14013594801894e-20,5.1759187902838e-17,"pagN"
"SL1344_0082",2.62430916577174,7.2954080522389,768.402530159339,5.27708223961525e-19,7.56866894521453e-16,"SL1344_0082"
"virK",3.08845405204763,10.9280217815,756.610288524084,6.2589778335452e-19,7.56866894521453e-16,"virK"
"phnO",2.77336635999119,6.48465432027431,666.209596344767,2.54092889210347e-18,2.4580946102209e-15,"phnO"
"lpxO",2.57719012091034,7.65741452311076,654.060932130359,3.11032262178866e-18,2.50743842026529e-15,"lpxO"
"phoN",3.00707580731747,9.66394059705066,649.666139062483,6.49064881736148e-18,4.48503833279678e-15,"phoN"
"htrA",2.19350785650306,10.0435041251757,580.826062753917,1.14320191891871e-17,6.91208460226224e-15,"htrA"
"slsA",2.92185726295465,5.66961503969226,530.4200313017,3.0809524883495e-17,1.65584079846072e-14,"slsA"
"SL1344_3560",2.05613081015511,7.41409718903619,489.88947970084,7.31866411627573e-17,3.54003783304257e-14,"SL1344_3560"
"SL1344_1795",3.80525562922031,6.41963245046233,648.135127549093,8.77966719537912e-17,3.86065911127716e-14,"SL1344_1795"
"udg",2.12577561976131,8.1607988632593,452.916134350791,1.71448046101656e-16,6.91078499161426e-14,"udg"
"yjbA",3.06945921137552,6.40014213645882,507.000148637108,1.89694990738978e-16,7.05811284772643e-14,"yjbA"
"ramA",2.1623129960505,5.64013730318222,436.656212370025,2.54642565413319e-16,8.79790063503016e-14,"ramA"
"mgtB",2.10848251014291,7.99543148917897,428.429887210909,3.1274076832963e-16,1.00848473094028e-13,"mgtB"
"kdpC",2.54680971696551,6.92343963505767,441.503626235472,3.90499291174598e-16,1.18052816963221e-13,"kdpC"
"yaiB",2.99670357536511,8.91844588950852,548.945940653183,4.43305792801744e-16,1.26133536457767e-13,"yaiB"
"SL1344_1469",2.06956509212513,6.18200502144194,408.744917526919,5.19471650748913e-16,1.39593576370694e-13,"SL1344_1469"
"SL1344_1189",1.83472303455329,6.38609711679813,393.833801055305,7.75016358645559e-16,1.97302848777293e-13,"SL1344_1189"
"SL1344_1602",2.18896119764488,8.45840826241764,388.832870753884,8.89165333891065e-16,2.0587231017188e-13,"SL1344_1602"
"yfiA",2.9119708834317,8.16464680391222,493.285838356345,8.93801636057367e-16,2.0587231017188e-13,"yfiA"
"pagO",3.32655984876248,6.97925523105114,522.434149863431,1.06868647619071e-15,2.3496529478793e-13,"pagO"
"yhbW",2.11725829774111,6.23927370894011,347.333225330689,2.9798180339692e-15,6.26668688274305e-13,"yhbW"
"SL1344_4434",2.829542038362,5.4956038996229,367.509728294722,3.46545817499846e-15,6.98434216352815e-13,"SL1344_4434"
"kdpD",1.90429824037801,8.33661690569464,321.469719853067,6.79659350032476e-15,1.31500491044283e-12,"kdpD"
"steA",2.73280863099603,9.08414348629109,424.598827260555,9.14007622952114e-15,1.65572790310598e-12,"steA"
"mig-14",2.60498183709004,9.95315667294354,392.525680288463,9.24222728630585e-15,1.65572790310598e-12,"mig-14"
"aroQ",2.21306515417783,5.9624686796097,308.465988241704,1.05359261252155e-14,1.75731981612646e-12,"aroQ"
"pqaA",2.39666235494557,5.41780490268234,309.025335515679,1.03354739667579e-14,1.75731981612646e-12,"pqaA"
"SL1344_4014",1.92034243318492,5.73194180586902,303.313373616946,1.25948335048212e-14,2.03070698876067e-12,"SL1344_4014"
"pdgL",2.14472734989373,6.49012290787246,306.797125375627,1.46715987254075e-14,2.2892426785418e-12,"pdgL"
"kdpB",2.92364200173249,9.10478546905499,448.001212512779,1.58680988309622e-14,2.39856231391763e-12,"kdpB"
"SL1344_1477",2.06418954834578,6.36771912801425,289.624501625172,2.05241426247131e-14,2.99026281393343e-12,"SL1344_1477"
"fadL",-2.20798767191028,8.16820083148122,288.97156705958,2.1019006754959e-14,2.99026281393343e-12,"fadL"
"SL1344_1794",3.40233057599918,4.89586745018385,313.177169959332,3.03707795707966e-14,4.19724173668409e-12,"SL1344_1794"
"leuA",1.61725303870202,7.20763744024509,276.669479161768,3.3246056374761e-14,4.34624796445186e-12,"leuA"
"msrA",1.64800847119298,6.81287371731074,277.068799498546,3.27452691250951e-14,4.34624796445186e-12,"msrA"
"cdh-a",1.54901041456465,9.30760845952617,273.73981639677,3.71853245401538e-14,4.73330038949273e-12,"cdh-a"
"pagK",2.77160289435457,6.17422847978023,361.122379625983,3.88360211944419e-14,4.81666242352604e-12,"pagK"
"pheS",-2.12341973960907,8.84879255279045,268.459761285372,4.56298934957136e-14,5.3832145082626e-12,"pheS"
"ygaM",1.95599434508561,5.79349597827952,268.778705289206,4.50645473800732e-14,5.3832145082626e-12,"ygaM"
"wrbA",1.59591162720335,6.2637907566422,265.504566859649,5.12509918473905e-14,5.90240589442447e-12,"wrbA"
"phoH",1.94727067524496,5.19377993339329,252.760576427983,8.57816704848812e-14,9.4301350030766e-12,"phoH"
"pmrD",1.75727491957735,7.63678107983387,252.917739680658,8.52261913044174e-14,9.4301350030766e-12,"pmrD"
"otsB",1.90337656819282,5.78838736909751,251.391342572285,9.07912063288184e-14,9.75904588916654e-12,"otsB"
"AmgR",1.82440704904372,6.6920343019198,249.834202042738,9.68782970674908e-14,1.01869635416403e-11,"AmgR"
"apt",-1.72880317265911,8.21637478018488,249.287519434632,9.91195379066583e-14,1.0200876699032e-11,"apt"
"SL1344_1188",1.60573827860736,5.84650338333254,247.594944655763,1.06423991026312e-13,1.07244342623806e-11,"SL1344_1188"
"yjeH",1.66271616233345,7.37221412107113,245.48549149575,1.16358596524743e-13,1.14862557426567e-11,"yjeH"
"SL1344_3350",1.49410121712763,6.3547102788434,244.766809585033,1.19970210837743e-13,1.16059181964433e-11,"SL1344_3350"
"rseA",1.32467652914636,7.98561778210797,243.133498233917,1.28640104277547e-13,1.22006310664803e-11,"rseA"
"yfcG",1.63680945091367,5.84855810403613,239.641195136209,1.49555188356855e-13,1.39115085785021e-11,"yfcG"
"hyaA2",1.84802538271091,5.39434996355315,236.829589021848,1.69088079637013e-13,1.54316800227214e-11,"hyaA2"
"SL1344_2272",1.60502439000688,6.56270869078587,235.411812687014,1.79976642395831e-13,1.61212410975673e-11,"SL1344_2272"
"ramR",1.45603767531264,6.30997690420039,233.4523582191,1.96300542820495e-13,1.71726869647097e-11,"ramR"
"kdpA",3.14502105720671,9.50726276185163,427.029972456332,1.98815478607349e-13,1.71726869647097e-11,"kdpA"
"yiaG",2.0602010873343,4.82736733176039,228.707765902737,2.42903637193999e-13,2.06127174229364e-11,"yiaG"
"dacC",1.38158338146904,7.14525941001219,225.781273737544,2.77571405657353e-13,2.30564845554964e-11,"dacC"
"yfcF",1.45618547330853,6.19691543456728,225.495517262899,2.81234771299211e-13,2.30564845554964e-11,"yfcF"
"ybiH",1.79278624878515,6.97297584360649,226.436878370885,3.09323915895627e-13,2.47339040464727e-11,"ybiH"
"ssrB",2.49136814768476,5.76346218980067,277.680100660551,3.11922296223864e-13,2.47339040464727e-11,"ssrB"
"bioA",-1.97901207767414,8.06468597794837,220.02882402391,3.62485768572753e-13,2.78308517870858e-11,"bioA"
"yihX",1.45143584124887,8.30351716781739,220.302188821253,3.57865877891258e-13,2.78308517870858e-11,"yihX"
"yicL",1.43042619315169,6.96231193846987,219.1615825226,3.77577010966992e-13,2.85365625319897e-11,"yicL"
"nixA",1.75141046160934,5.91095373320478,218.614028929028,3.87456508262582e-13,2.8832725084094e-11,"nixA"
"purR",-1.50424237108316,7.45512248319199,217.650748203362,4.05526594826003e-13,2.8880424991224e-11,"purR"
"marA",2.22571329400274,6.77391289109909,272.922815784226,4.06009695969244e-13,2.8880424991224e-11,"marA"
"rpoE",1.3298372862906,8.03623687928956,218.217271645901,3.94790857417928e-13,2.8880424991224e-11,"rpoE"
"StyR-3",2.55743318324809,5.39584651462685,267.14865065339,4.39635418832265e-13,3.08190800129227e-11,"StyR-3"
"SL1344_0713",1.71972125412201,6.5062431053183,209.920456373432,5.88616705227799e-13,4.06734143312409e-11,"SL1344_0713"
"argC",1.44980860504352,6.39717348416458,208.586610784834,6.2849058105123e-13,4.28170273316169e-11,"argC"
"dlhH",1.78197770661493,6.1602213382157,202.837613896787,8.37352846788714e-13,5.62538294432918e-11,"dlhH"
"ybdF",1.58442052815028,5.41669138700784,202.211293727692,8.64323613471604e-13,5.71123207228808e-11,"ybdF"
"ydcI",1.8195465310573,5.51937049677441,201.997473254764,8.73746482012235e-13,5.71123207228808e-11,"ydcI"
"yraO",1.33185244381771,8.0203057425385,201.040801504185,9.17296929888075e-13,5.91595366649149e-11,"yraO"
"dacD",1.34005814191229,6.99071807865354,199.852761457959,9.74697967585137e-13,6.20343956474909e-11,"dacD"
"SL1344_1190",3.83995406138384,7.55699993276324,494.666442045356,1.01860862050071e-12,6.39871415241811e-11,"SL1344_1190"
"marB",1.60556993995555,5.10210679596855,196.90740963525,1.13458251375569e-12,7.03586617825164e-11,"marB"
"yhbE",-2.02628364429236,7.79473093555874,203.454411869556,1.14960678273517e-12,7.03879494694938e-11,"yhbE"
"gltA",1.69395767971434,7.86044159904836,205.924149207954,1.17492885151147e-12,7.10391356845124e-11,"gltA"
"ymdF",1.8091890528868,4.52062295132306,195.07678607727,1.24820392472243e-12,7.45378072084246e-11,"ymdF"
"glyS",-1.79394657248971,9.90418065161916,194.832171575296,1.26430157109078e-12,7.45783743825134e-11,"glyS"
"ptpS",-1.73746584662907,5.73939554032747,194.370859075259,1.29527792967137e-12,7.5485052359282e-11,"ptpS"
"SL1344_1873",1.45318492589712,7.17394865129985,193.560910965061,1.35168137038005e-12,7.78343189110515e-11,"SL1344_1873"
"prs",-1.58485338481365,9.21976964675377,192.660708143889,1.41752396856808e-12,8.06654521878093e-11,"prs"
"rsmC",-1.44246680039006,7.17194217166695,190.856071518381,1.56027933412535e-12,8.77566411530732e-11,"rsmC"
"rbn",1.39600095919939,7.38850409015888,190.127659404761,1.62226921307538e-12,9.01944388924783e-11,"rbn"
"treF",1.26786376101521,6.88269283660671,186.326814993001,1.99236822506246e-12,1.09512330734399e-10,"treF"
"proX",1.71233613833696,7.12214270469133,196.309135634127,2.2089110043833e-12,1.20050590204517e-10,"proX"
"malG",1.55992905728825,5.56581788988728,184.071375949741,2.25477730395397e-12,1.21181753546948e-10,"malG"
"rpmH",-1.30649561553443,9.83036959320371,183.247783119193,2.35978328531872e-12,1.25431557704249e-10,"rpmH"
"SL1344_3704",-1.88500462267052,5.47586544401602,180.203952101148,2.79658844220456e-12,1.47033677118951e-10,"SL1344_3704"
"alr-a",1.41395058907562,5.41613204130058,178.733472296198,3.038505086647e-12,1.5803493660335e-10,"alr-a"
"rpsU",-1.58089367479009,9.92296538285395,177.469731039368,3.26465742958579e-12,1.67149679684346e-10,"rpsU"
"cpxP",1.86853247784642,7.77807599935934,200.052477119205,3.28286532355032e-12,1.67149679684346e-10,"cpxP"
"otsA",1.38193926430631,6.25973776817728,176.045188366284,3.541772129923e-12,1.78453664504558e-10,"otsA"
"yciL",-1.51070386220808,8.0827381687523,175.247422119139,3.70806416159586e-12,1.84906251027208e-10,"yciL"
"ugpB",1.29887705575437,6.07212940404921,174.973138693818,3.76718512426505e-12,1.85937494347653e-10,"ugpB"
"hyaB2",1.58138456103183,5.43957069185216,173.902082013511,4.00806591486211e-12,1.95828432628162e-10,"hyaB2"
"yeaG",1.45812149893266,6.15484578667752,172.940125799544,4.23874073876048e-12,2.05027889533845e-10,"yeaG"
"dadA",1.4836744373585,5.77819198149433,172.345748587236,4.38846679933682e-12,2.10168454538536e-10,"dadA"
"deaD",-1.86896638066531,9.73386689819219,171.329523966311,4.69543836105945e-12,2.22665052474947e-10,"deaD"
"rplQ",-1.45833816139798,11.3932220046306,170.251285782076,4.96373093854297e-12,2.33102587861479e-10,"rplQ"
"SL1344_0835",1.5367571592718,6.299068110806,168.577417568066,5.48255206300711e-12,2.53436087016413e-10,"SL1344_0835"
"ygiM",1.30137728908517,6.98517783267248,168.519568556011,5.50150695404659e-12,2.53436087016413e-10,"ygiM"
"rpl32",-1.42805613913159,10.3088029031603,162.579895008065,7.88609345462731e-12,3.59858811698418e-10,"rpl32"
"yaoF",1.64985021692939,5.78263409723316,162.398211093523,7.97488547455232e-12,3.60509542433734e-10,"yaoF"
"yeeF",-1.94903843668857,9.97099590185652,169.188670202206,8.29456778626797e-12,3.68080957634662e-10,"yeeF"
"pitA",-1.29894662914075,8.66563460489099,161.78662757307,8.2818634748e-12,3.68080957634662e-10,"pitA"
"yeiG",1.12454012562223,7.89624231349255,159.91239587385,9.3055236202476e-12,4.09189252283069e-10,"yeiG"
"leuB",1.25368701345696,6.7019572752275,158.113206862653,1.04188865505956e-11,4.54019407614691e-10,"leuB"
"era",-1.24142971160946,8.25207725144938,157.849009920078,1.05942388436259e-11,4.57538690059092e-10,"era"
"yraP",1.20995501845284,7.9504161219217,156.838328431072,1.1295292528761e-11,4.8349849523555e-10,"yraP"
"gpt",-1.27376912889822,8.09466418733047,156.54254690526,1.15098920297072e-11,4.84892824888269e-10,"gpt"
"ydcW",1.2785396534426,6.67450651147043,156.517374206805,1.1528359491865e-11,4.84892824888269e-10,"ydcW"
"proV",1.66948729174237,7.779389827909,174.283431609829,1.25216141308078e-11,5.17667073083055e-10,"proV"
"pgk",-1.39939865146619,9.45309327675257,155.262481129208,1.24911500095808e-11,5.17667073083055e-10,"pgk"
"pipB2",3.10814556887762,8.35526406936578,338.110856188238,1.28709831684504e-11,5.27601233777919e-10,"pipB2"
"rluA",-1.63695277948941,6.73633671771622,152.172614291227,1.52559763122967e-11,6.14942978521495e-10,"rluA"
"gyrI",1.24278696435211,5.64856182744841,152.291805942978,1.51377628585606e-11,6.14942978521495e-10,"gyrI"
"nfnB",1.12778488023412,8.21480084060386,151.059903072216,1.64093145017476e-11,6.55965737561596e-10,"nfnB"
"rpsV",1.51909736317633,5.18484835336863,150.911406373246,1.6570277001737e-11,6.56970736536083e-10,"rpsV"
"typA",-1.35189217305262,11.3049941993517,150.490704078875,1.70356990831924e-11,6.69932328987007e-10,"typA"
"rpmE",-1.29129151651583,9.68749134486608,147.903698429909,2.02297134676348e-11,7.89121968088302e-10,"rpmE"
"sodCa",1.72540596242024,8.14484657249246,175.153006860652,2.16360041976592e-11,8.37226818432619e-10,"sodCa"
"SL1344_4015",1.70496131738328,5.65465693596883,151.377180003539,2.19869751483623e-11,8.4405554597324e-10,"SL1344_4015"
"ybeJ",1.35226342471132,5.59674963562076,145.755815411673,2.33788282335551e-11,8.83682027040031e-10,"ybeJ"
"ydcR",1.14383442344707,7.01697191835001,145.752175472392,2.33845977798478e-11,8.83682027040031e-10,"ydcR"
"dgt",1.36644907105977,6.87586406329844,145.637181932678,2.35676702653334e-11,8.83696287390836e-10,"dgt"
"SL1344_1787",1.27039370201592,6.28743577605899,145.204406067608,2.42707688206544e-11,9.03059298350042e-10,"SL1344_1787"
"abc",-1.53156741420307,7.16717967290781,144.189983191165,2.60099399575907e-11,9.60382286831039e-10,"abc"
"metK",-1.98677516293277,9.78641936095857,158.443609700966,2.90793872891942e-11,1.06558330543812e-09,"metK"
"leuO",1.60560322995811,4.48194163947372,141.906957909147,3.04411141823646e-11,1.10012801457047e-09,"leuO"
"nusG",-1.27051805597207,9.25295481766424,141.889988390898,3.04769803498952e-11,1.10012801457047e-09,"nusG"
"rpsI",-1.45101504411182,11.189286752748,140.863347461197,3.27348122648937e-11,1.1728761994466e-09,"rpsI"
"fis",-1.79912895523755,9.17683058638467,149.897489137246,3.37643016214231e-11,1.2008671098737e-09,"fis"
"rplK",-1.35889001291016,11.4128672616905,139.970801904375,3.48460560608547e-11,1.23029469464492e-09,"rplK"
"dxr",-1.14402809591297,7.51312778710897,138.562518243362,3.84847337804961e-11,1.32964755211614e-09,"dxr"
"ygdI",1.22563959020523,6.13462311271574,138.620414949181,3.83272516843678e-11,1.32964755211614e-09,"ygdI"
"prmA",-1.16203481688102,6.74941505297784,138.723663964205,3.80481464980548e-11,1.32964755211614e-09,"prmA"
"speB",-1.13995755774869,8.83363083055155,138.320072455848,3.9151889477448e-11,1.34310418015898e-09,"speB"
"treA",1.21401453180893,5.83383844502522,137.634971341877,4.11061189071632e-11,1.40021336023907e-09,"treA"
"ompF",-2.26807772485344,8.03821293471446,177.776147700823,4.37800176323062e-11,1.47058295338517e-09,"ompF"
"rpmA",-1.28887169589454,10.4346383535256,136.802693042648,4.36241972909781e-11,1.47058295338517e-09,"rpmA"
"rnc",-1.29323249104511,7.66818249130617,135.773530097983,4.69726481084969e-11,1.56694275104e-09,"rnc"
"SL1344_1243",1.94636541537878,6.06619237682063,160.674127501284,4.73263334489693e-11,1.56792791022373e-09,"SL1344_1243"
"yheR",1.59720778263506,5.96903765829453,142.987598951848,4.77319116258608e-11,1.57060718730809e-09,"yheR"
"yddX",1.77878713504668,4.70517752030807,134.135028776079,5.28950228644725e-11,1.72873801078009e-09,"yddX"
"ybeB",-1.27840095160877,7.12018079384809,133.797922866729,5.42115866274151e-11,1.75987546655575e-09,"ybeB"
"glyQ",-1.32866861349499,8.70391917459461,133.682893651576,5.46689579175274e-11,1.76289166298054e-09,"glyQ"
"ychF",-1.25025547067044,8.41270869212925,133.492814653648,5.54339660831175e-11,1.77172168579302e-09,"ychF"
"argS",-1.17260753199796,8.585024051152,133.433429271541,5.56753558487778e-11,1.77172168579302e-09,"argS"
"yjbN",-1.17247189106727,7.11153589388812,133.307357290447,5.61916139146211e-11,1.77646298369296e-09,"yjbN"
"ybhF",1.45061494508614,7.41572037262159,139.954389395023,5.9009281041565e-11,1.84560531033013e-09,"ybhF"
"ilvM",1.53662704489005,6.38477575437272,141.472787484861,5.914178687227e-11,1.84560531033013e-09,"ilvM"
"SL1344_1567",1.70206949890769,5.09081768547368,133.850002454929,6.04434044232462e-11,1.87413299484129e-09,"SL1344_1567"
"leuC",1.13084657305316,7.05068027397461,132.038301917076,6.16885259158456e-11,1.90055668697417e-09,"leuC"
"yccJ",1.48502511861028,4.78917304489785,131.467000782081,6.435183081943e-11,1.97006206122521e-09,"yccJ"
"rnt",-1.2141148181233,6.94108270276034,131.259630393208,6.53492946748613e-11,1.98801596441701e-09,"rnt"
"flhB",-1.27406540085077,6.27743923832886,131.150462343919,6.58811492571916e-11,1.99166949348147e-09,"flhB"
"yoeI",-1.82435404404987,5.57327997759117,134.608086828536,6.8343019689974e-11,2.05326202633792e-09,"yoeI"
"rpl20",-1.23019671775871,11.4198624029116,130.539841030929,6.89442372686519e-11,2.05853873869425e-09,"rpl20"
"psiF",1.80595011316551,4.32901655725678,128.963113688672,7.75944559603034e-11,2.28872272404595e-09,"psiF"
"rplN",-1.28328735670238,12.0707012656255,128.962189379647,7.75998608111505e-11,2.28872272404595e-09,"rplN"
"ygjO",-1.24029545445674,7.32132890967349,128.54761109495,8.00658982412457e-11,2.34714393813882e-09,"ygjO"
"rpmD",-1.26768381374383,10.1528413818733,127.589328861044,8.60987467527176e-11,2.5087930002584e-09,"rpmD"
"ybiS",-1.17516423689424,7.80911923987358,127.138543799315,8.91062380294659e-11,2.55256503376315e-09,"ybiS"
"ybjY",1.13891052056222,8.10543915751798,127.127094186002,8.91840997944951e-11,2.55256503376315e-09,"ybjY"
"fmt",-1.11370481400662,8.08117254060802,127.254866104757,8.8319381623391e-11,2.55256503376315e-09,"fmt"
"dnaG",-1.28379717993141,9.18736190930662,125.914205999376,9.78671011932712e-11,2.78460687336384e-09,"dnaG"
"sspB",-0.998379903065833,7.77700887957485,125.646640595106,9.99039253895576e-11,2.81435130442677e-09,"sspB"
"gidB",-1.17455066432126,6.91422364333837,125.624286870505,1.00076167947365e-10,2.81435130442677e-09,"gidB"
"ilvG",1.17217975127463,7.68293875589139,125.255677810103,1.02963517109277e-10,2.87881232518828e-09,"ilvG"
"ybdJ",1.49251779064887,3.85670940555169,125.06090956183,1.04525658810222e-10,2.90569317048876e-09,"ybdJ"
"yheV",1.27290718917137,6.09019209378129,124.929665233748,1.05592842509135e-10,2.91858616695249e-09,"yheV"
"rpmG",-1.45686430630064,8.20225725301466,124.806130737082,1.06608175227034e-10,2.92990763393843e-09,"rpmG"
"glnQ",-1.68406899318476,6.72372792771319,131.246046366087,1.07430955280337e-10,2.93583915644627e-09,"glnQ"
"rpsO",-1.20523914595956,10.5389233487173,124.467731001027,1.09444307608293e-10,2.97405683090624e-09,"rpsO"
"yhdG",-1.86330057360575,10.8019231839493,133.6059075063,1.23630571212959e-10,3.34078811707866e-09,"yhdG"
"yfgB",-1.16979146343231,8.35283744294385,122.780462808261,1.24866124055901e-10,3.35543023365775e-09,"yfgB"
"pflB",-1.36018650551187,10.1067542112538,121.859352443157,1.34271083452643e-10,3.58822779370405e-09,"pflB"
"SL1344_2221",1.91608797795412,3.56313635065861,121.683901805679,1.36148454789038e-10,3.61840700997021e-09,"SL1344_2221"
"ybhR",1.29818333184371,5.87951776149472,121.354892021741,1.39746425262754e-10,3.68026167280755e-09,"ybhR"
"ansP",-1.12804536652118,8.42451168730841,121.332273492019,1.39997549678848e-10,3.68026167280755e-09,"ansP"
"grxB",1.15446499815147,6.61372304317714,121.262063346797,1.40780197835398e-10,3.68083144286389e-09,"grxB"
"SL1344_2438",1.17608926005895,5.81161146021322,120.8558119552,1.45403288839294e-10,3.7372645370365e-09,"SL1344_2438"
"rpsQ",-1.27482114856119,9.91332903066519,120.972928390355,1.44053797247336e-10,3.7372645370365e-09,"rpsQ"
"yhjC",1.09884508952748,5.64741531862244,120.929356798703,1.44554258614062e-10,3.7372645370365e-09,"yhjC"
"rplA",-1.29961231694538,12.4704327813331,120.801897104706,1.46029149782902e-10,3.7372645370365e-09,"rplA"
"nrdA",-1.40831572482238,9.74994313875303,120.399129648632,1.50798412669314e-10,3.81891058681399e-09,"nrdA"
"rps16",-1.34125586214913,10.8238650474195,120.399232207503,1.50797176881445e-10,3.81891058681399e-09,"rps16"
"ygiR",-1.16282436961242,7.75391131806104,120.221870690159,1.52950864959724e-10,3.85324653026137e-09,"ygiR"
"fliI",-1.29802090495528,7.0070807766688,119.347641449514,1.64067251256965e-10,4.11188235404115e-09,"fliI"
"ydgI",-1.48217997273206,6.01327784088894,119.229768634769,1.65632154667303e-10,4.12970480477187e-09,"ydgI"
"rpsJ",-1.41578227880436,11.7302803952196,118.898785506594,1.70113858759422e-10,4.21969607599655e-09,"rpsJ"
"SL1344_1472",1.53761601855083,4.06252340444587,118.601087195732,1.74257742850491e-10,4.30043215391748e-09,"SL1344_1472"
"osmC",1.66670541986328,4.58622330497289,118.214701213125,1.79800766549335e-10,4.39240559494512e-09,"osmC"
"ftsI2",1.07750964742879,5.78545163707004,118.249997914012,1.79286527717822e-10,4.39240559494512e-09,"ftsI2"
"fliG",-1.30022926027516,7.63836182164641,117.265775978945,1.94245404868e-10,4.7214322781232e-09,"fliG"
"yliJ",1.00953504992487,6.15637888190106,116.250049722555,2.111192190311e-10,5.10591831226715e-09,"yliJ"
"SL1344_0794",1.55545195751494,6.96499819801078,133.51182355101,2.19745752117141e-10,5.26263636273731e-09,"SL1344_0794"
"kefB",1.08705164107376,7.37121458399257,115.76275185391,2.19775179919978e-10,5.26263636273731e-09,"kefB"
"elaB",1.26455223329956,6.17770279370812,115.521665527202,2.2419981032453e-10,5.3421403080776e-09,"elaB"
"ycaO",-1.20959093731377,7.93277620676018,115.259778039099,2.29116317606877e-10,5.43252758953168e-09,"ycaO"
"pflA",-1.18958284944792,7.16279041678212,114.444399196874,2.45190328799546e-10,5.7852957092849e-09,"pflA"
"ybhS",1.43505328235785,5.9011878949287,117.745447511456,2.49813357847317e-10,5.86576316459937e-09,"ybhS"
"rsuA",-1.06447831654189,6.51275453209249,113.799950088918,2.58763393583081e-10,6.04175966254732e-09,"rsuA"
"obgE",-1.51277975000721,8.70789347210555,118.080656192287,2.59806907134555e-10,6.04175966254732e-09,"obgE"
"yrbN",-1.78982357868714,6.35439875034456,124.775326753874,2.67303477220375e-10,6.18634889624379e-09,"yrbN"
"fliF",-1.28808791627993,8.43413490381653,112.914457965637,2.78764181257581e-10,6.42086830829961e-09,"fliF"
"qor",1.11747391717243,6.07918676765977,112.515935063922,2.88309406020577e-10,6.60925401384611e-09,"qor"
"yiaD",1.46937606153568,6.89625785186454,123.965958591499,2.92677066699717e-10,6.67773099823835e-09,"yiaD"
"yehY",1.27795403939155,4.90057526408346,112.139670991991,2.97648676910184e-10,6.75928004795567e-09,"yehY"
"katE",1.14567676730223,5.97261028486136,111.612917829121,3.11280713577843e-10,7.03581687652349e-09,"katE"
"proY",-1.18955205880369,7.37035221541742,111.043375342639,3.26788771703524e-10,7.31795041078679e-09,"proY"
"dppA",0.982076419975284,7.35368393398115,111.056497425194,3.26422152294922e-10,7.31795041078679e-09,"dppA"
"sseK1",2.54983800780758,7.41712002779575,216.750107323973,3.3042581401148e-10,7.36529798328816e-09,"sseK1"
"folD",-1.11516987258224,7.07704898493611,110.698657952927,3.36582196539129e-10,7.46811048009068e-09,"folD"
"rplB",-1.38054364052374,12.5044731270457,109.711673742051,3.66432810263463e-10,8.0933128002026e-09,"rplB"
"thiI",-1.0144547572805,7.86664766645425,109.129431864853,3.8538497945867e-10,8.47321429837085e-09,"thiI"
"bioB",-1.46069008496699,9.71248422233811,109.621010700671,4.03291458626652e-10,8.82679088405935e-09,"bioB"
"ilvE",1.13165191750505,7.98796109974881,108.298835918531,4.14291907132122e-10,9.02671150809943e-09,"ilvE"
"yeaH",0.996315790950671,6.09700267714098,107.749638489337,4.34697140286585e-10,9.38674137306344e-09,"yeaH"
"frwB",1.45877056449828,4.47122905935777,107.766374461659,4.34059409879171e-10,9.38674137306344e-09,"frwB"
"ydiY",-1.33117127569334,7.4536260066614,107.261050121021,4.53771837965686e-10,9.75508613440011e-09,"ydiY"
"yfiF",-1.16570001687553,7.96729548634106,107.194421541785,4.56442862428015e-10,9.76908905116951e-09,"yfiF"
"miaB",-1.06459841297001,9.21292532430853,106.644294953857,4.79161764902985e-10,1.02101561975143e-08,"miaB"
"purA",-1.08958929202877,9.934541278821,106.539284845802,4.83636738339015e-10,1.02603109795869e-08,"purA"
"rpsC",-1.39768489485793,12.7199667377802,106.471108100479,4.86566407571641e-10,1.02773873948648e-08,"rpsC"
"asnA",-1.00441403583442,7.57268302916821,106.213860449914,4.97795934669798e-10,1.04688649391209e-08,"asnA"
"lysS",-1.11069626385259,10.6229662234203,105.291851919768,5.40420855770566e-10,1.13107406827965e-08,"lysS"
"osmY",1.53322991290526,7.85637287753859,125.275748541131,5.42503998017114e-10,1.13107406827965e-08,"osmY"
"yiiD",1.17858865185839,8.40781278844644,105.129411612748,5.48334110161192e-10,1.1383227857724e-08,"yiiD"
"purB",-1.18225102344925,7.62502348248521,104.978964880035,5.55775673848236e-10,1.14884057025808e-08,"purB"
"rimO",-1.44106361139197,8.57819910379178,108.368038443236,5.76440107645015e-10,1.18264302537578e-08,"rimO"
"cib",1.23596434796295,7.64889877101459,108.083144190962,5.77018304710945e-10,1.18264302537578e-08,"cib"
"SL1344_1423",1.33249251894744,4.40661088584729,104.266464377607,5.92542852287108e-10,1.2093374584442e-08,"SL1344_1423"
"mdoB",0.980932196999211,9.77071339842759,104.052707382646,6.04083349116794e-10,1.22771057129325e-08,"mdoB"
"udk",-1.24091075781541,6.83875289688531,103.750167702081,6.20837262457064e-10,1.25341433631574e-08,"udk"
"rplC",-1.41255099583821,12.5904868215104,103.73104214265,6.21913253495509e-10,1.25341433631574e-08,"rplC"
"asnCa",-1.03737662785338,9.90482685906419,103.020460822501,6.63364742965518e-10,1.3314088222922e-08,"asnCa"
