"","logFC","logCPM","F","PValue","FDR","genes"
"SL1344_1931",0.216604452328905,3.3958859775402,1.50169497278404,0.232975222448268,0.290064646327484,"SL1344_1931"
"ycjX",0.135174889400119,6.0649200058006,1.49645010409658,0.23376743729493,0.290976092175907,"ycjX"
"ykgC",0.181118017229156,4.37763662354714,1.49463963536282,0.234041696278476,0.291242522484947,"ykgC"
"yadB",0.124978682818364,6.43150149151899,1.48749493095582,0.235128018017932,0.292519090317062,"yadB"
"iroN",0.160790346482104,5.01160047018984,1.48603851840106,0.235350246633334,0.29272027332616,"iroN"
"cIIa",-0.321445729545241,2.48629791771156,1.48361035298671,0.235721346717118,0.293106466342082,"cIIa"
"ybaZ",0.14932728640772,4.41901343917263,1.4754470214974,0.236974442090121,0.294588891387796,"ybaZ"
"SL1344_3744",-0.275313681957337,2.70810477842763,1.47364663431497,0.237251949379309,0.294818072155052,"SL1344_3744"
"SL1344_4360",0.271911828837974,2.75061512575767,1.47346025012029,0.237280701860578,0.294818072155052,"SL1344_4360"
"SL1344_P1_0023",0.335583231159533,1.73061034620935,1.47115577876711,0.237636567788064,0.295184406366426,"SL1344_P1_0023"
"yaiZ",-0.215269141661958,3.59967560383255,1.46726907095769,0.238238313912377,0.295855898432392,"yaiZ"
"cstAb",-0.949624850259515,5.97375092454995,1.56447502524664,0.238739673186491,0.296402412526452,"cstAb"
"ssaQ",-0.147037035123909,5.37015834930351,1.45318763328748,0.240434791643511,0.298430353394832,"ssaQ"
"yaaA",-0.114436258115997,6.78215725387061,1.44744179941237,0.241338485734246,0.299475180989366,"yaaA"
"SL1344_1191",-0.131058995285091,4.98293646072814,1.44698866726861,0.241409938292041,0.299487015008618,"SL1344_1191"
"SL1344_4453",0.254522497068316,3.38850799670653,1.44072492862282,0.242400422452518,0.300638677795597,"SL1344_4453"
"iolT2",-0.171323919515673,3.9860567201078,1.43800945694292,0.24283143703281,0.301096042278314,"iolT2"
"allP",0.223251497021601,3.80737991415117,1.42881003821162,0.24429894105567,0.302838026111296,"allP"
"nuoK",-0.211453991387515,5.85871286640381,1.44688609145619,0.245243534649619,0.303931072790215,"nuoK"
"SL1344_3886",0.163033128427452,6.64692947771298,1.42495788570107,0.245744036009954,0.304473335599424,"SL1344_3886"
"pbpC",0.180085300101374,4.7266371531256,1.41828423214852,0.245992021548146,0.304702537318407,"pbpC"
"bisC",-0.109690408504078,7.41946139765158,1.41577632078437,0.246397641581984,0.305126828554034,"bisC"
"spvA",0.178380527066512,3.68294527702366,1.41092270404959,0.247185092120662,0.30602362185504,"spvA"
"yjjQ",0.380937356233451,1.56185977981888,1.40880352776237,0.247529922086963,0.306372116974063,"yjjQ"
"exuT",0.199224417660751,3.41407777658197,1.408268151588,0.247617135789533,0.3064016592003,"exuT"
"hxlB",0.374048064600412,1.38834767211655,1.40677216164335,0.247861044804749,0.30662503164209,"hxlB"
"SL1344_1373",0.131287945591226,5.75840499431532,1.4060518147587,0.24797860178847,0.306692021695431,"SL1344_1373"
"fucU",0.304331483815508,1.72366647875351,1.4019509509728,0.248649211065548,0.307442800082837,"fucU"
"SL1344_2490",0.28000225196104,2.45305292749785,1.39319425894908,0.250089019534692,0.309144029514262,"SL1344_2490"
"6S RNA",0.341736857460298,8.83756527996065,1.4719787942538,0.250570667159544,0.309660275179027,"6S RNA"
"SL1344_0965A",0.327034618217149,2.0656048384461,1.38154233605117,0.252021585745611,0.311373795721972,"SL1344_0965A"
"SL1344_2699",-0.181480357131662,4.85743165827892,1.37484915213076,0.253140426949419,0.312676262807544,"SL1344_2699"
"tag",-0.146602181306072,5.54114300133658,1.37272275115176,0.253497221861188,0.31295713684088,"tag"
"ssbB",0.319910016368607,1.93902112698058,1.37309495050343,0.253434722553126,0.31295713684088,"ssbB"
"pndA",0.363087657826225,0.80622367806685,1.36876747846373,0.254162619727391,0.313698543409388,"pndA"
"acrR",0.131259670197481,6.84120927322123,1.3657868844157,0.254665540130418,0.314239086125213,"acrR"
"yohJ",-0.194345050670902,3.46320950162549,1.36246194553116,0.255228083013746,0.314852904243176,"yohJ"
"creB",-0.117834169159536,5.84168903532939,1.36050966697345,0.255559136660682,0.315180913826548,"creB"
"SL1344_0084",0.142954451523897,5.65770314584831,1.35874564671475,0.255858745178737,0.315244012457981,"SL1344_0084"
"SL1344_0954",0.318296466042431,1.81522348236239,1.35920801856471,0.255780170049862,0.315244012457981,"SL1344_0954"
"yoaB",0.114042743605791,6.38666777571854,1.35951161043301,0.255728594871315,0.315244012457981,"yoaB"
"pduW",0.191635692367566,3.47164751753298,1.35867359180582,0.25587099295225,0.315244012457981,"pduW"
"prfH",-0.169053659882231,4.13101778820114,1.35593842252007,0.256336474658627,0.315737083759556,"prfH"
"SL1344_3116",-0.171022810025154,3.6555866074251,1.35202443070389,0.257004483558739,0.316479299127704,"SL1344_3116"
"mtlA",-0.372007219392795,7.06027623024013,1.42804120551695,0.257366500445149,0.316844429283071,"mtlA"
"ybgC",-0.114732130363073,6.94992879769192,1.34652423771299,0.257947032602519,0.317397557033422,"ybgC"
"cafA",0.114109096916918,8.0914672930954,1.34667922672052,0.257920411327456,0.317397557033422,"cafA"
"SL1344_1000",0.116391430506192,5.58048617822014,1.34319663188194,0.25851945115037,0.318021003360717,"SL1344_1000"
"metC",0.123102338453096,5.1236728365563,1.34170425495411,0.258776707142617,0.318256529989535,"metC"
"dsdC",-0.162122627813886,5.28171869298579,1.33800178969739,0.259416375330414,0.318962126963196,"dsdC"
"slyX",-0.147331093961651,6.72809083043483,1.3351802861803,0.259905221165508,0.319481970718568,"slyX"
"murG",-0.118716519950029,7.81684168562215,1.33324528191713,0.260241166889011,0.319813649451765,"murG"
"SL1344_0292",0.277802650145257,1.89099806965672,1.33003860976416,0.260799137350083,0.320417939385916,"SL1344_0292"
"SL1344_0344",0.174898617413221,3.63973470333038,1.32843495043925,0.261078762522755,0.320680034109336,"SL1344_0344"
"yjgM",0.140519214792596,4.90211306469894,1.32588602016809,0.261524014993586,0.321145382209691,"yjgM"
"modA",-0.203150094586258,6.84638560211639,1.35150734376368,0.26177180287235,0.321346977722665,"modA"
"SL1344_1604",-0.208322800103913,3.84514994684358,1.32418870284987,0.261821054208192,0.321346977722665,"SL1344_1604"
"bssR",-0.158657614734761,4.05470072800156,1.32258993310324,0.262101248929045,0.321595367069113,"bssR"
"pilV",0.225211343094763,3.5352383510145,1.32227547729949,0.262156405282926,0.321595367069113,"pilV"
"SL1344_3093",0.190973931213956,3.38249997290311,1.31717426321809,0.263053287089424,0.322613780337613,"SL1344_3093"
"SL1344_2716",-0.240316603439318,2.46438121543099,1.31608783382225,0.263244816406738,0.322766838266005,"SL1344_2716"
"fadH",0.206518142596504,4.25104674971799,1.31041589958246,0.264736767717585,0.324513873656857,"fadH"
