"","logFC","logCPM","F","PValue","FDR","genes"
"ydjN",-0.902669832990738,7.08990347238388,25.7434983299106,0.000103301960461612,0.000367675925498761,"ydjN"
"pqiB",0.373654505874907,7.6996677116909,21.9781680498518,0.000104459531291951,0.000371522612396446,"pqiB"
"yhjD",0.620412492485393,5.4874191433043,21.9568284022587,0.00010504976555954,0.000373347329912927,"yhjD"
"rseC",0.746327135436423,4.86275416563664,22.2480411294321,0.000105619428546484,0.000375096311218315,"rseC"
"creA",-0.589786571248724,6.58185470241448,21.9161970045591,0.000106183675236806,0.000376823504857251,"creA"
"SL1344_1723",0.559861447319229,7.3961947599376,21.9099674072134,0.000106493388902612,0.000377645544077665,"SL1344_1723"
"cydB",-0.816005042997674,8.75003342462114,24.665318262982,0.000106674468529401,0.000378010552583671,"cydB"
"ydcK",0.68569346656389,4.31345811593447,21.8082580653568,0.000109261325316004,0.000386893873025995,"ydcK"
"aspA",-0.459389056923242,8.16676511666695,21.7657924696001,0.000110498702995156,0.000390989192675618,"aspA"
"ydeV",-0.533510111168149,4.82013304786309,21.7363630076909,0.000111365194683841,0.00039376713939016,"ydeV"
"btuB",-0.451815066139721,8.31792016494587,21.7219171761326,0.000111793233372833,0.000394991869849812,"btuB"
"SraG",-0.646899120898598,5.76151437320083,21.7168341445594,0.000111944273277237,0.000395236824702186,"SraG"
"SL1344_1458",0.646877536660133,4.53071198206738,21.6752912024039,0.000113187080436352,0.000399333266280549,"SL1344_1458"
"ydfG",0.506519070696094,7.14852436958433,21.6380276011667,0.000114314680043002,0.000403017570967929,"ydfG"
"sfsA",0.477184077223697,6.44601664599961,21.5939493630395,0.000115664339198222,0.000407182247963466,"sfsA"
"yfcE",-0.559959666061905,7.71578295329951,21.5941831358334,0.000115657135470676,0.000407182247963466,"yfcE"
"yqjE",0.40854250931239,6.88530508375202,21.5777375873867,0.000116165102452812,0.000408647709501273,"yqjE"
"ndh",-0.516288737099459,8.11431718887095,21.5732741327113,0.000116303388387529,0.000408836838394243,"ndh"
"usg",-0.588265346666474,8.05887471631848,21.5653593808385,0.00011669378215974,0.000409911274006291,"usg"
"SL1344_0748",0.777491274066883,4.16763032727608,21.5416973086104,0.000117286840666984,0.000411695535780988,"SL1344_0748"
"truA",-0.520015821660377,7.40818154409624,21.4717827308289,0.000119496751575481,0.000419148504257146,"truA"
"thiI",-0.432587110247105,7.86664766645425,21.4325153209105,0.000120757836974067,0.000423264969162003,"thiI"
"fliA",-0.697256929713902,9.19793866576263,22.5330775458533,0.000121356544690895,0.000425055471882592,"fliA"
"ribD",0.444153092431511,8.04808043178321,21.3862585432947,0.000122262046840262,0.000427917163940916,"ribD"
"STnc1150",0.851536818477518,3.30103940379746,21.3783267312702,0.000122522026259779,0.000428517021705387,"STnc1150"
"modB",0.693471127026899,5.72987315818926,22.2878137304008,0.000123883490800243,0.000432965639451428,"modB"
"SL1344_0786",0.893619177985868,3.18547765876976,21.2781886635652,0.00012585662669574,0.000439394279624337,"SL1344_0786"
"tdh",-0.527936737893167,8.86849685330844,21.2767697088777,0.000125904583741851,0.000439394279624337,"tdh"
"gltP",0.416413845695322,8.29558678002277,21.2186559486867,0.000127885914211974,0.000445987142785378,"gltP"
"SL1344_0980",0.444676736675046,5.96362335367498,21.2152166035508,0.000128004236858744,0.000446078165479643,"SL1344_0980"
"yebR",0.461721587758221,8.15460881551651,21.1917354923205,0.00012881524828222,0.000448581249777609,"yebR"
"asr",1.19573385362135,4.44624162470506,25.7234653426722,0.000130379444584929,0.00045370170752324,"asr"
"cI",-0.576106871420921,6.38977822310001,21.1099132721181,0.000131685401797122,0.000457916814157211,"cI"
"rpoB",-0.629505452305241,12.7983008218814,21.0771369686832,0.000132854637743589,0.00046165077784895,"rpoB"
"SL1344_1969",-0.598484426903192,5.60093018071922,21.0648234824176,0.000133296822503172,0.000462854795727093,"SL1344_1969"
"rcK",-0.537080646415422,6.01504002892879,21.0221480726885,0.000134841793513874,0.000467883612070736,"rcK"
"cysM",0.479096395837779,6.67121598292337,20.9898613658545,0.000136023646507695,0.000471646149217005,"cysM"
"pilQ",0.739407794021432,3.45745084652805,20.9755810518018,0.000136549977678073,0.000473131978530688,"pilQ"
"hflC",-0.483114919269219,9.31249841537259,20.9456138387092,0.000137661722066892,0.000476642626798537,"hflC"
"metL",-0.507662251476562,7.46406116596425,20.8736376461131,0.000140372505866697,0.00048568083753735,"metL"
"ampE",0.517104501676374,5.39586606343889,20.8640076794343,0.00014073958815113,0.000486602850526817,"ampE"
"ydaO",-0.857021966853843,7.04671565385086,23.9257277431938,0.000142554851247169,0.000492236314882592,"ydaO"
"ppx",0.536748388949613,7.06619737874555,20.8141480219497,0.000142657003873697,0.000492236314882592,"ppx"
"comB",0.916374554739998,2.81816895614148,20.8137030660999,0.00014267424301538,0.000492236314882592,"comB"
"hyaC2",0.618205960375597,4.21614065465182,20.7708675979045,0.000144344530322732,0.000497643972324343,"hyaC2"
"nrfC",0.897612661828452,2.83700376023692,20.7362453569391,0.000145710154324107,0.000501994313722013,"nrfC"
"pilJ",1.25072511941376,1.68794682559229,20.7323500397872,0.000145864679638088,0.000502169007408849,"pilJ"
"SL1344_3867",-0.571237420663867,4.42856007318885,20.7228845775401,0.000146240915596846,0.000503106193984314,"SL1344_3867"
"yjgD",-0.694418263940539,8.07446616190855,21.9415179770071,0.000146813181019885,0.000504715960620601,"yjgD"
"SL1344_1845",0.494475696090788,4.89900602448125,20.6847176225226,0.00014776876649893,0.000507640286615997,"SL1344_1845"
"SL1344_2884",-0.881730808836693,5.25755457492114,22.2897789193134,0.000149793367422554,0.000514230318114191,"SL1344_2884"
"yigN",0.510935743645242,7.06603588882868,20.6279437982933,0.000150073785459624,0.000514827588842697,"yigN"
"ytfF",0.909609772458079,3.92189462401078,21.020670900987,0.000151885276395337,0.000520672630704638,"ytfF"
"SL1344_P2_0069",1.3725526435689,1.61163976913626,20.533895326586,0.000153978962767001,0.000527476092708204,"SL1344_P2_0069"
"dedA",-0.604595181150808,6.6432781614576,20.6122493269043,0.000155036079887352,0.000530401562896491,"dedA"
"SL1344_P2_0044",0.432559031424208,8.42648115951829,20.5085025082773,0.000155052265853967,0.000530401562896491,"SL1344_P2_0044"
"STnc490a",-0.914816787049157,3.81983705947703,20.4731356665475,0.000156560778542874,0.000535183382199209,"STnc490a"
"ggt",0.642290326238905,4.73527353117207,20.4229096106643,0.00015873067831617,0.000542217719643584,"ggt"
"nadE",0.446395761680079,7.29222726641102,20.4136665887872,0.000159133565884739,0.000543210344519749,"nadE"
"yqfA",0.778843978446372,6.2067606541857,23.0345733345142,0.000159750102239612,0.000544930355806067,"yqfA"
"flgL",0.526766536873788,8.75030274274555,20.3598780110413,0.000161500374164526,0.000550408822538675,"flgL"
"motB",0.552131485812236,8.08409116995051,20.5511642880656,0.000161836739841329,0.000550408822538675,"motB"
"SL1344_1968",-0.869407326483723,5.95824705751436,22.9828284313027,0.000161598958843934,0.000550408822538675,"SL1344_1968"
"ccmC2",0.609659159209575,3.88832692169844,20.3503164660161,0.000161925109463001,0.000550408822538675,"ccmC2"
"glk",0.565574794534651,5.50824058631106,20.3550529387473,0.000161714557495565,0.000550408822538675,"glk"
"yqjB",0.468904122820038,6.07235531523437,20.3453960728053,0.000162144154177476,0.000550766343930092,"yqjB"
"yjeQ",0.502268205433469,7.55725585512876,20.3084315678844,0.000163800107165959,0.00055600078481526,"yjeQ"
"ydfI",0.56628238826271,5.43959325425095,20.2753484780646,0.000165297838153538,0.000560691194353901,"ydfI"
"maeB",0.486600863549869,7.5127257657702,20.2695563335697,0.000165561593078625,0.000561192309545417,"maeB"
"SL1344_3765",0.943153509757368,2.89933991058637,20.2586633226317,0.000166058869441849,0.00056248371953097,"SL1344_3765"
"yjiN",0.630379756699337,4.37799325514321,20.2448341516041,0.000166692534044087,0.000564234980525715,"yjiN"
"SL1344_2155",0.81581399297357,3.43838067461811,20.2391719864785,0.000166952740369869,0.000564720563055283,"SL1344_2155"
"ydcF",-0.504541982525474,5.89591004405728,20.2101300678191,0.000168294356171499,0.000568860797205828,"ydcF"
"ybdO",0.573129081202635,5.50864489546005,20.1959713572436,0.000168952692356958,0.000570687271599584,"ybdO"
"yedD",-0.46323759991611,5.89903406807322,20.1811846807572,0.00016964322863783,0.000572619886197616,"yedD"
"aer",0.890101133680415,6.237053847378,24.4122445530531,0.000172931671283596,0.000583312757321307,"aer"
"gtgA",0.522468782217879,5.46334521004253,19.9590449625686,0.000180396531837695,0.000608068309755353,"gtgA"
"thrA",0.437966239351545,8.43996371545291,19.9525143335981,0.000180723720581766,0.000608562639477997,"thrA"
"MicA",-0.916868068948718,5.2737732726028,22.1517844488986,0.000180794813506281,0.000608562639477997,"MicA"
"yohM",-0.593317967240415,4.3254996210063,19.9399431660395,0.000181355369127716,0.000610024979465065,"yohM"
"SL1344_2249",-0.593137281971549,4.42859898777542,19.9192737949364,0.000182399162688334,0.000613109624686221,"SL1344_2249"
"yebW",0.935638973867636,2.59167629366933,19.9151923815934,0.000182606046359114,0.000613378782110441,"yebW"
"SraC",0.740266122561385,4.3725160102356,19.8755346366037,0.000184836785718442,0.000620441035753021,"SraC"
"priC",-0.497487221797792,5.42325316020878,19.8092531951983,0.000188066642261179,0.000630844901953762,"priC"
"cheW",0.540643966599236,7.95396311924675,19.9673421970536,0.000188829339514885,0.000632964321021136,"cheW"
"lpfD",0.513962562580499,5.1435806546329,19.78427401862,0.000189379990355897,0.00063437050786113,"lpfD"
"pndC",-0.625247292470088,8.59051903343312,20.3389869854863,0.000189756920270748,0.000635193234151977,"pndC"
"acpS",-0.763906218600369,4.95627810147966,20.1748003959975,0.000189980940448926,0.00063550332569257,"acpS"
"msbA",-0.40698467113588,8.61290808483661,19.7207710164036,0.00019276412914003,0.000644367721251089,"msbA"
"mutS",-0.443503769330777,8.03527240591164,19.6491995727659,0.000196657563760027,0.000656928615958046,"mutS"
"lpxB",-0.42610259573856,8.04542371061833,19.6300800979618,0.000197712119892609,0.000659995530656003,"lpxB"
"slyD",-0.50008679946376,10.3339234807864,19.6076747784804,0.000198955772217127,0.000663689013940858,"slyD"
"cydC",-0.409553877822388,6.82821474653438,19.5554884625458,0.00020188571454754,0.000672998760349034,"cydC"
"spvC",1.14060366249204,2.24573522666857,19.5228744722256,0.000203740685825973,0.000678714667589691,"spvC"
"menE",-0.419281893886848,5.98581306482803,19.5202239309748,0.000203892254888595,0.000678752124498372,"menE"
"alkA",0.780105633484123,3.36517260039222,19.5075368464441,0.000204619462183331,0.00068070449696064,"alkA"
"SL1344_1596",-0.670456278879066,4.39566100642103,19.4752310390381,0.000206484004708473,0.000686100375861415,"SL1344_1596"
"holC",-0.538257685260143,7.56480901574278,19.4745217465556,0.000206525149318632,0.000686100375861415,"holC"
"folP",-0.533667603342439,7.22292934414623,19.4256230812613,0.000209383353243528,0.000695118242717189,"folP"
"rfbC",-0.701740960924265,8.49385704034261,20.913260263338,0.000209599009925742,0.000695356934849667,"rfbC"
"yjgQ",-0.484928981572864,7.47000353804011,19.4192157137004,0.000209761062595721,0.000695417587234753,"yjgQ"
"rsmC",-0.428172458948211,7.17194217166695,19.397811301043,0.000211028238460386,0.000699139444817044,"rsmC"
"SL1344_2535",-0.580069746861724,4.21940965402119,19.3886228342188,0.000211574772081644,0.000700470343982828,"SL1344_2535"
"SL1344_1738",0.996786678173395,2.56206729203816,19.3834349835617,0.00021188402981009,0.000701014399583723,"SL1344_1738"
"cafA",0.424879417670316,8.0914672930954,19.2936718916805,0.00021731386547308,0.000718487469099993,"cafA"
"yajB",-0.496875612975689,6.76023812273253,19.2795477468723,0.000218181992108185,0.000720113042646994,"yajB"
"ybiN",-0.574682750757913,5.83180645893415,19.2785196392137,0.00021824533138803,0.000720113042646994,"ybiN"
"SL1344_2558",0.452948382490167,5.40775218990923,19.2784087424835,0.00021825216467242,0.000720113042646994,"SL1344_2558"
"thdF",-0.501592009655181,6.66029222648391,19.2492170376958,0.000220059061316631,0.00072557987702014,"thdF"
"SL1344_0168",0.514915815470656,5.8606896695,19.2252162319419,0.000221556888739129,0.000730020892936764,"SL1344_0168"
"SL1344_2389",-0.651292123473343,3.70861836153992,19.1894002744608,0.000223812805631046,0.000736450708052631,"SL1344_2389"
"invJ",-0.918505454242132,5.71069362588159,22.1249378929392,0.0002236812423205,0.000736450708052631,"invJ"
"trbA",0.571638465767658,4.74425505732526,19.1529032310718,0.000226137443625787,0.000743594027748425,"trbA"
"yggG",-0.486382653025154,6.2593557342683,19.1209391579822,0.000228195020426022,0.000749341014121296,"yggG"
"rpoC",-0.523051233944242,12.9376264991595,19.1224226619809,0.000228099074019035,0.000749341014121296,"rpoC"
"sopA",0.560557480236745,6.14872073569327,19.1202741947401,0.000228481865178157,0.000749773936137547,"sopA"
"hnr",0.410231577013622,7.06657920022315,19.107107410762,0.0002290917195102,0.00075126552357345,"hnr"
"yqjA",0.46976593544531,6.37302667971163,19.0864137380707,0.000230440461587575,0.000755176499118631,"yqjA"
"yciE",1.09960687824206,2.57015783662375,19.070608642994,0.000231476421926437,0.00075805785569274,"yciE"
"hemA",-0.398770338987176,7.72232081454657,19.0284503777176,0.000234264679277579,0.000766669995714243,"hemA"
"nth",-0.45097593005683,6.21816424833495,18.9919318997348,0.000236709584733583,0.000774147573601314,"nth"
"rnfH",-0.489523944421321,5.03020751380114,18.9050398161837,0.000242639741185817,0.000793005694672836,"rnfH"
"rnfG",-0.444311966263734,6.60007394445392,18.8535974678042,0.00024622685401269,0.000804120434797832,"rnfG"
"SL1344_3743",-0.954973705751989,3.90753271555625,19.225182407787,0.000246373058583913,0.000804120434797832,"SL1344_3743"
"SL1344_2887",-0.656553786510228,4.60238307074831,18.7947241574496,0.000250403338587871,0.000816723498819643,"SL1344_2887"
"tyrR",-0.434832697206076,7.11189588510681,18.7691726214577,0.000252239985445879,0.000822159575203314,"tyrR"
"yhiI",-0.58243404924956,4.56472828874674,18.7653677374934,0.000252514736820852,0.00082250086330132,"yhiI"
"rnfA",-0.524073934892283,6.14563396853153,18.7611617287985,0.000252818833785675,0.000822937213338701,"rnfA"
"SL1344_1789",0.765515548097176,5.02772223897621,19.6448586154338,0.000256930092943642,0.000835757134881235,"SL1344_1789"
"GcvB",-1.22354182403448,10.2696255470986,25.0481160920845,0.000258485045931218,0.000840250112344961,"GcvB"
"ybiF",-0.678969154364699,4.12784479289281,18.6626878553124,0.000260054065399422,0.000844782749722635,"ybiF"
"ruvC",-0.483395774324961,6.81509210284312,18.6409699077148,0.000261680004845096,0.000849494082842772,"ruvC"
"oat",0.763901866226058,3.74841366854679,18.6222912353096,0.000263087286042888,0.000853489740167304,"oat"
"rpmE2",-0.715257356522651,4.28876866940547,18.6061462373366,0.000264310335761328,0.000856882770829452,"rpmE2"
"SL1344_1461",0.568957699095282,4.13683071025989,18.5951429579852,0.000265147436035098,0.000859020862760729,"SL1344_1461"
"SL1344_4424",0.441788235260877,8.39758191141221,18.529956288783,0.000270166424792976,0.000874695446267488,"SL1344_4424"
"ybjX",-0.513204163072201,9.90347629075481,18.5170741171039,0.00027117050008459,0.000877359002614825,"ybjX"
"comA",0.906580870106482,3.00121651596962,18.4970674598079,0.000272737966693792,0.000881840604878257,"comA"
"SL1344_0950",-0.576739300195697,6.06845269058098,18.4929169344868,0.000273064386507131,0.000882306237498326,"SL1344_0950"
"ychK",0.370470798359812,7.38147066340491,18.4736384921035,0.000274586150342359,0.000886630980778365,"ychK"
"kdgK",-0.496661428394872,5.47354137609598,18.455923014007,0.000275992707377444,0.000890181121301069,"kdgK"
"yibK",-0.605292074372901,5.27993060621009,18.455157216766,0.000276053686572587,0.000890181121301069,"yibK"
"ychJ",-0.522593752068256,7.00830853020633,18.4079607672002,0.000279840408532089,0.000901790843484154,"ychJ"
"yhjS",-0.469511090408693,6.87537995422522,18.3953152643198,0.000280864606380382,0.000904488749042547,"yhjS"
"pspA",-1.23997429908903,6.50555075924654,24.88424558653,0.000281602476771695,0.000906261596902652,"pspA"
"ycfL",-0.420819242692158,6.22203730968226,18.3830907333722,0.000281858600679957,0.000906482747000632,"ycfL"
"glnA",-0.899174086863277,7.99245077501633,22.2382425365797,0.000282314474907435,0.000907345591446686,"glnA"
"SL1344_P1_0058",-0.482915977213377,5.58828057375022,18.3470854153311,0.000284808632180404,0.000914753887022985,"SL1344_P1_0058"
"yaiI",-0.55935425851666,5.0808489358938,18.3195151239155,0.000287090348161077,0.000921470480461268,"yaiI"
"SL1344_1560",0.868784143719798,2.75862265018279,18.2923467955486,0.000289358338284753,0.000928134139445193,"SL1344_1560"
"fadB",0.600077867013499,4.19888477110673,18.2881113045375,0.000289713673180397,0.00092865807632444,"fadB"
"SL1344_3653",0.874067745600347,3.19148545666811,18.2767045521116,0.000290673010210453,0.000931116126084744,"SL1344_3653"
"sapG",-0.444649838784277,6.98879845239621,18.2596247877001,0.000292115954150428,0.000935119040519933,"sapG"
"yhjV",-0.494822680115312,6.06778573691879,18.2128190203632,0.000296110475319663,0.000947279344656885,"yhjV"
"PinT",1.81208586013432,1.66721689299142,19.1393667007103,0.000297091451301229,0.000949789391899568,"PinT"
"ybdM",0.511958547269076,4.82188993150919,18.1453653343477,0.000301972449994731,0.000964119300742253,"ybdM"
"SL1344_4440",0.582423614678528,4.9293599710705,18.1462372465279,0.000301895874005309,0.000964119300742253,"SL1344_4440"
"pagM",0.806816788553617,3.97608620800252,18.0924959998758,0.000306655594861013,0.00097842553584612,"pagM"
"surA",0.41392530993342,9.52024621052732,18.0814186028006,0.000307646842668646,0.000980471539349547,"surA"
"ytfL",-0.384810501366035,7.761894668849,18.0808005341443,0.000307702252787391,0.000980471539349547,"ytfL"
"hslT",-0.591491756909815,8.07897726268771,18.4597863564575,0.000309327762596504,0.000985002230203613,"hslT"
"ftnB",0.729039553633504,3.54876115295608,18.0556628353586,0.000309965120473449,0.000986382426138205,"ftnB"
"yidY",0.587798617251911,4.97254741226652,18.0481709942136,0.000310643038271332,0.000987889793634736,"yidY"
"aceE",-0.667947476906852,11.907830910963,18.4986384656044,0.000311455250535247,0.000989821975584094,"aceE"
"ygjR",0.60903488507092,4.88186032578938,18.0184239360061,0.000313350797487645,0.000995192257024123,"ygjR"
"ydeI",0.967104412592685,3.57033369611567,18.3207107460056,0.000317137521452291,0.00100655786828394,"ydeI"
"envF",0.676897057596105,4.48577042553126,17.9411031219322,0.000320510352313702,0.00101659578632221,"envF"
"hsdM",-0.44295232841231,7.91251805309039,17.8845322236625,0.00032586169880683,0.00103289189851156,"hsdM"
"rnfD",-0.428397470370424,6.48192063059903,17.8573309444369,0.000328469490979771,0.00103979510986201,"rnfD"
"menA",-0.425795467116314,6.72656305660294,17.8590950017004,0.000328299681095334,0.00103979510986201,"menA"
"SL1344_1198",-0.564593466170159,5.3572307826971,17.8227365861037,0.000331819039614285,0.00104943921157753,"SL1344_1198"
"rfbI",-0.695275525260108,9.22714000309698,19.2839064595973,0.000331949967689399,0.00104943921157753,"rfbI"
"ybgT",-0.632183178697447,5.81144486818805,18.111056485027,0.000336551886548431,0.00106329292961121,"ybgT"
"metE",-0.451965108931306,5.50758650647145,17.7612664745258,0.000337863207162084,0.00106673912078525,"metE"
"SL1344_P1_0003",0.450657249648482,7.21911407092234,17.7310047390957,0.000340882835419768,0.00107557095559388,"SL1344_P1_0003"
"sseC",0.5828789081299,5.52877640440393,17.7247418008824,0.000341842551441948,0.00107789597218038,"sseC"
"nrdI",-1.16554437803474,4.44187603245516,20.8514145530355,0.000354785732128967,0.00111797953505395,"nrdI"
"yhjL",0.435948183787276,7.56225682238215,17.5666227463588,0.000357809011848094,0.00112603916090386,"yhjL"
"STnc150",0.920007941335171,2.77124837257663,17.5674446840595,0.000357722128215666,0.00112603916090386,"STnc150"
"ycdY",-0.425780649542943,6.31209276878717,17.543602555135,0.000360251768655081,0.00113278047770831,"ycdY"
"codA",-0.420491824608537,6.86964318687779,17.5420280736393,0.000360419506965699,0.00113278047770831,"codA"
"siiB",-1.52717363118005,5.93772401109689,24.9708373347499,0.000363070307708598,0.0011403708301211,"siiB"
"ftsH",-0.42907699098795,11.5248836621311,17.5116941751859,0.000363667858153132,0.0011407661672417,"ftsH"
"SL1344_P2_0101",0.490258358056422,5.26388368213167,17.5124783905818,0.000363583477706024,0.0011407661672417,"SL1344_P2_0101"
"sotB",-0.581060432995828,5.4864942755399,17.4940070522223,0.000365576660319665,0.00114601056770332,"sotB"
"deoB",-0.57294300061082,9.2609332446744,17.7636577883423,0.000368110357200759,0.00115320582757777,"deoB"
"citB2",0.443773959079639,4.97042249886607,17.4110120481286,0.000374680877366061,0.00117303003483472,"citB2"
"yfhH",-0.511473176941096,4.52459759864284,17.3976347075652,0.000376171358526032,0.00117693458033015,"yfhH"
"aceF",-0.572620037701562,10.899920607571,17.3928191227593,0.000377065892850826,0.00117897073285032,"aceF"
"dnaQ",-0.438293564350041,7.0376319204983,17.378315779196,0.000378335284574634,0.00118217556297642,"dnaQ"
"SL1344_3224",-0.457591230006069,5.51046283769833,17.362068300747,0.000380165704303377,0.00118658592561034,"SL1344_3224"
"uvrA",-0.438819244454865,7.86479230126227,17.3614338615421,0.000380237375376478,0.00118658592561034,"uvrA"
"SL1344_2885",-0.551555906139018,6.00701153880635,17.3208686532302,0.000384850717447537,0.00120020820134993,"SL1344_2885"
"flgM",0.617676859551727,7.44327234803438,18.5529240084826,0.000385134998314979,0.00120032086781543,"flgM"
"lgt",-0.395927075454438,7.70945048435827,17.311226699044,0.000385956235242329,0.00120210580158863,"lgt"
"SL1344_4417",-0.913551575908589,2.18140662187372,17.2585846308203,0.00039205352115636,0.00122031073477047,"SL1344_4417"
"apeE",0.429468355257458,5.69219295172954,17.2252849050212,0.000395964763879374,0.00123169232339841,"apeE"
"cytR",0.547940797181678,7.01986046208201,17.5394798870099,0.000396429766182903,0.00123234625901459,"cytR"
"asnCb",-0.535048941943608,5.51175836306884,17.2179971912187,0.000396826420599118,0.00123278702404492,"asnCb"
"SL1344_1807",0.367341647580793,6.33450287639087,17.1531862919355,0.000404580027852816,0.0012559477887982,"SL1344_1807"
"yicJ",0.686671276585255,3.92535984990556,17.1513588829652,0.000404801034264296,0.0012559477887982,"yicJ"
"tmRNA",-0.492532773833394,14.985433896481,17.121456021145,0.000408436280002279,0.00126641428613527,"tmRNA"
"iagB",-0.899173957290929,4.14639457295412,17.793011695506,0.000410466607157801,0.00127189428495982,"iagB"
"pdxY",-0.412671348508445,6.87212550752761,17.0826491935938,0.000413207244373204,0.0012779305888959,"pdxY"
"SL1344_1778",0.361859247223372,7.33625145360249,17.0830596840168,0.000413156460642648,0.0012779305888959,"SL1344_1778"
"yghU",0.440654823156072,6.01931809175075,17.0853696154147,0.000412870815116531,0.0012779305888959,"yghU"
"relA",0.385393052986017,9.40441814019731,17.0769076695957,0.000413918270967848,0.0012784946849754,"relA"
"pilL",0.802608618581453,3.58050471375507,17.0770485666467,0.000413900806378486,0.0012784946849754,"pilL"
"menF",-0.519658897101106,5.45921170905091,17.0662405216359,0.00041524283499354,0.00128176744917916,"menF"
"hyaD2",0.716967508984229,4.10467635256887,17.0367919461812,0.000418923631407764,0.00129230459510163,"hyaD2"
"yiaF",-0.405042134415749,8.46139151275043,17.0321860971174,0.00041950253621541,0.00129326562630589,"yiaF"
"SL1344_2326",-0.392461487687098,6.05272727999068,17.0029713617639,0.000423194924966641,0.00130381774016793,"SL1344_2326"
"sirC",-0.512734826946671,5.32079836825448,16.9801584966224,0.000426102885251352,0.00131110665137455,"sirC"
"smpA",-0.524201867228754,7.12713239604151,16.9813015768877,0.000425956658189268,0.00131110665137455,"smpA"
"ybaO",0.402229427254949,5.63958129417833,16.9152791961569,0.000434493072090468,0.00133607310216249,"ybaO"
"yggS",-0.459961508165398,7.25556152539043,16.8576038594961,0.00044210334260543,0.00135861109795582,"yggS"
"StyR-44f",-1.13551039284651,2.93664672962604,17.1204931932317,0.000447268753576454,0.00137361203876147,"StyR-44f"
"ldhA",-0.566690985689562,7.58883126446714,17.1549830964152,0.00044906022019037,0.00137823875955636,"ldhA"
"sitA",0.613767603782501,5.54916186834446,17.2401679519918,0.000449783638621795,0.00137958367787801,"sitA"
"SL1344_2600",-0.437732803129334,5.94406225774731,16.7803587659622,0.000452524907305004,0.00138711215249322,"SL1344_2600"
"iroB",0.603150066731332,4.57922075748285,16.7622682637072,0.00045500420094149,0.00139324651968764,"iroB"
"ytfE",0.502580775601611,4.7256682525642,16.7615551744922,0.000455102233017671,0.00139324651968764,"ytfE"
"setB",-0.678313681618089,4.16264154460098,16.7576278950738,0.000455642550234005,0.00139401835261346,"setB"
"SL1344_4212",0.948822540204588,2.02483408762481,16.7547942824858,0.000456032835492859,0.00139433048374144,"SL1344_4212"
"rfbG",-0.496546272305702,9.90348758768149,16.7423065242391,0.000457757183948259,0.00139871857154626,"rfbG"
"yeeY",0.470800141999776,4.76462989408725,16.7278753412801,0.000459758765503713,0.00140370133734026,"yeeY"
"yhbJ",0.355352215310041,7.71909571393572,16.7263686618974,0.000459968290197295,0.00140370133734026,"yhbJ"
"yggV",-0.386444489597351,6.5979935855473,16.6732758803481,0.000467418612785431,0.00142553835437776,"yggV"
"flgN",0.611989427081744,6.99142550821543,17.7575372074876,0.000472880746338294,0.00144038045972187,"flgN"
"SL1344_3494",0.433996376056392,5.89518822109516,16.6361617020086,0.000472704989949092,0.00144038045972187,"SL1344_3494"
"citA2",0.543310890405282,5.73060978402356,16.5764836338483,0.000481342767970761,0.00146523283113566,"citA2"
"fliP",-0.62253259069867,5.90469564214281,16.9654235046391,0.000484328966253047,0.00147339572941257,"fliP"
"SL1344_4355",0.952225516499956,3.18774489263197,16.5364678394037,0.000487231172228748,0.00148129301072939,"SL1344_4355"
"smp",-0.421486493531899,5.38942866773526,16.5108497085655,0.000491042235950433,0.00149194176839965,"smp"
"tmk",-0.387450242199081,6.89293677170303,16.4991429079056,0.00049279462434437,0.00149574584607679,"tmk"
"gph",-0.419772544638419,7.87563021742431,16.4983555370607,0.000492912730751789,0.00149574584607679,"gph"
"hfq",-0.527560606584443,10.0014530565547,16.4870338448994,0.000494614420467569,0.0014999686218192,"hfq"
"ycaL",0.390971172760746,5.63187119474208,16.4777448904529,0.000496015377478933,0.00150280401821933,"ycaL"
"SL1344_2944",0.414017636020664,7.53465637498631,16.476716333689,0.00049617077053882,0.00150280401821933,"SL1344_2944"
"baeR",0.46299775989907,5.00359463822618,16.4709270375663,0.000497046403136944,0.00150451405004593,"baeR"
"yfcH",0.582071203799199,4.49163462319519,16.4664934484822,0.000497718126529859,0.00150466411126558,"yfcH"
"SL1344_2881",0.886253239418622,3.57361229822683,16.6897472312121,0.000497684522961118,0.00150466411126558,"SL1344_2881"
"sbcB",-0.399422490440595,6.33082778683717,16.4622464051729,0.00049836251719253,0.00150567114032497,"sbcB"
"pntB",-0.388581793481915,8.66072404821857,16.4451298070843,0.000500968822585617,0.00151260062100289,"pntB"
"SC4B5.11c",-0.439361355292626,5.44480602163694,16.4284420069621,0.000503524182684271,0.0015193677302831,"SC4B5.11c"
"yrbI",-0.388715323752136,7.32172121051113,16.4119348022533,0.000506065909222236,0.00152608528859598,"yrbI"
"SL1344_0286A",-0.742307484506514,4.53043505513553,16.5814037407622,0.000514010047539108,0.00154907576320665,"SL1344_0286A"
"SL1344_3598",-0.711555612092116,4.08059611449623,16.3425317176855,0.00051690683976808,0.00155683585551569,"SL1344_3598"
"frsA",-0.371370305627134,7.0766270976729,16.3160230084305,0.000521114333181626,0.00156853144343468,"frsA"
"rnk",-0.426989394314502,5.9034742269227,16.311823506586,0.000521784310821636,0.00156859584303558,"rnk"
