"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"SL1344_P1_0013",-0.674563379505682,1.29036256769714,2.42001249254443,0.129448864645184,0.494939483271255,"SL1344_P1_0013","SL1344_P1_0013"
"SL1344_2887",0.278241377615094,4.4872196679659,2.43106580388883,0.129793543522212,0.495081375725721,"SL1344_2887","SL1344_2887"
"oadA2",0.359708464615573,2.99752328152055,2.41785682705565,0.129613724904627,0.495081375725721,"SL1344_3324","oadA2"
"dam",-0.117272100735006,7.65065543124607,2.41622153455633,0.129738951101329,0.495081375725721,"SL1344_3451","dam"
"gcl",0.291186846785248,4.47599104033869,2.43757107943474,0.129947406491823,0.495145966999194,"SL1344_0510","gcl"
"ybfF",-0.155205154649635,6.01173500165782,2.40739509557761,0.130417289633369,0.495145966999194,"SL1344_0678","ybfF"
"gtgA",0.220362501224322,4.97347924675968,2.4084976064218,0.13033233327709,0.495145966999194,"SL1344_0965","gtgA"
"cpdA",-0.122929525478273,7.39401682269115,2.41053832663398,0.130175250965977,0.495145966999194,"SL1344_3157","cpdA"
"ilvY",0.282032240038176,4.422226785492,2.41309504939221,0.130401925826468,0.495145966999194,"SL1344_3868","ilvY"
"hemE",-0.113463773099933,7.42591041110381,2.40728609127086,0.130425692694755,0.495145966999194,"SL1344_4106","hemE"
"gntR",-0.129118308015531,6.48647535971483,2.40390588477391,0.130686583198128,0.49574666949235,"SL1344_3509","gntR"
"carB",-0.127803095362376,7.04367247578152,2.39571694324851,0.131321142108667,0.497762790614407,"SL1344_0068","carB"
"bcfC",0.223012769057998,5.40422701368876,2.41313412412705,0.131656120883613,0.498397524499626,"SL1344_0023","bcfC"
"ybdK",0.29750659972589,3.92350933025694,2.39091363284551,0.131695017863227,0.498397524499626,"SL1344_0571","ybdK"
"SL1344_0038",0.30540554915433,4.02150768973988,2.38715688853763,0.132257186679782,0.498465347053196,"SL1344_0038","SL1344_0038"
"SL1344_0294",0.589363467369596,2.31610104125654,2.4125111256216,0.131865829101169,0.498465347053196,"SL1344_0294","SL1344_0294"
"SL1344_3428",-0.165044226220647,5.53695173337789,2.38468976107684,0.132181310803275,0.498465347053196,"SL1344_3428","SL1344_3428"
"hslS",0.291432169524288,8.02469991490468,2.5998068623541,0.132332278923627,0.498465347053196,"SL1344_3775","hslS"
"hflK",0.119054981652327,9.73412636854239,2.38356043457348,0.132269773017467,0.498465347053196,"SL1344_4297","hflK"
"rimI",-0.174417522833509,6.09849095940646,2.39057440335322,0.131990375250389,0.498465347053196,"SL1344_4486","rimI"
"gltP",-0.121071806324754,8.06616297396853,2.38112994497402,0.132460391714775,0.498559026960754,"SL1344_4219","gltP"
"pduA",0.828004125219296,0.680877661173602,2.37613618151325,0.132853048209525,0.498703169151525,"SL1344_2014","pduA"
"SL1344_2535",0.228988159168913,4.19833926056906,2.37356540695834,0.133055715267994,0.498703169151525,"SL1344_2535","SL1344_2535"
"siiA",-0.359692297513774,5.5951770769156,2.5477619246595,0.133102295292204,0.498703169151525,"SL1344_4193","siiA"
"nrfC",0.451384055205664,2.40268584909143,2.37315260888383,0.133088291768144,0.498703169151525,"SL1344_4215","nrfC"
"SL1344_4431",0.646257311635896,1.45935510642663,2.37807744962673,0.132969095223103,0.498703169151525,"SL1344_4431","SL1344_4431"
"SL1344_4502",0.293500374046186,4.16347285044789,2.37618142866523,0.133118323677017,0.498703169151525,"SL1344_4502","SL1344_4502"
"SL1344_1780",0.356872146401539,3.24922068303269,2.36480454017737,0.133749089534722,0.500677793304785,"SL1344_1780","SL1344_1780"
"ccmF2",0.250001715857418,4.52155391173208,2.35971272323815,0.134154013936503,0.50180459589417,"SL1344_2223B","ccmF2"
"malG",0.307774869020519,4.26175323637448,2.36141036094783,0.134759220709539,0.503678232822261,"SL1344_4163","malG"
"msgA",0.19495443407669,6.19405015886375,2.3856046084354,0.13491100118474,0.503855548894903,"SL1344_1180","msgA"
"citG2",0.332519336358287,3.76641084197156,2.34790998564343,0.135157817299455,0.504387248639157,"SL1344_0064","citG2"
"yieO",-0.198007378037834,4.88508252164917,2.3452286212947,0.135313696714832,0.504579028135847,"SL1344_3854","yieO"
"SL1344_1458",0.269842435369347,4.00388525202188,2.34037096519505,0.135705245593924,0.505648635010076,"SL1344_1458","SL1344_1458"
"aspC",-0.106163036980829,8.43442986210741,2.33617894545511,0.136044204568505,0.506520789407335,"SL1344_0935","aspC"
"yaiY",0.35045947444051,3.32671544996214,2.3275948776821,0.136741385886868,0.5075512317046,"SL1344_0373","yaiY"
"iroB",0.215665653921255,4.31098695090349,2.32847295100963,0.136669879222963,0.5075512317046,"SL1344_2758","iroB"
"SL1344_4138",0.581817367862938,1.47294226844294,2.33038590130039,0.136514247611268,0.5075512317046,"SL1344_4138","SL1344_4138"
"SL1344_4468",0.6257285777681,1.30119171546859,2.3294664869587,0.136589022418992,0.5075512317046,"SL1344_4468","SL1344_4468"
"sdhA",-0.168865910001769,6.78794735905816,2.34556917837851,0.137026185251808,0.507827665833448,"SL1344_0716","sdhA"
"ybaA",0.266056658422159,3.77952096154488,2.32467875398711,0.136979176703719,0.507827665833448,"SL1344_P2_0014","ybaA"
"ubiA",-0.165267345085255,5.8381635537091,2.32256462999227,0.137151871758532,0.507903672332784,"SL1344_4171","ubiA"
"yejH",-0.155399429601539,5.53291938405347,2.31910059018221,0.137435386676911,0.508174182437063,"SL1344_2200","yejH"
"SL1344_3047",-0.647751766684311,1.28700847818788,2.31925849108297,0.137422448364418,0.508174182437063,"SL1344_3047","SL1344_3047"
"ybaM",0.256573996087733,3.72542268840046,2.30771834691187,0.138371802922636,0.50929682645839,"SL1344_0473","ybaM"
"ybhQ",-0.216545882788275,4.57359140930263,2.31128801670994,0.138077326033353,0.50929682645839,"SL1344_0790","ybhQ"
"SL1344_0814",0.327032967561081,3.49258747730656,2.30987338052217,0.138193937519868,0.50929682645839,"SL1344_0814","SL1344_0814"
"pntB",-0.11594134416988,8.76795481757582,2.31095090190521,0.138105104684166,0.50929682645839,"SL1344_1410","pntB"
"SL1344_2262",-0.158879154779172,6.16220428948285,2.30893895880448,0.138271027044105,0.50929682645839,"SL1344_2262","SL1344_2262"
"SL1344_2584",0.260505160678517,4.09672830358319,2.31162474142,0.138049586046976,0.50929682645839,"SL1344_2584","SL1344_2584"
"prc",-0.0999892380203903,9.19186964041553,2.30351893927665,0.138719170057759,0.510068451049329,"SL1344_1774","prc"
"wzxE",-0.150874522431285,6.42860912818738,2.30263160356032,0.138792699250118,0.510068451049329,"SL1344_3885","wzxE"
"SL1344_1548",0.319906574436203,3.26501753242453,2.30058954934204,0.138962087573694,0.510302601439824,"SL1344_1548","SL1344_1548"
"mutS",-0.114655457958186,8.0234818219419,2.29745433934003,0.139222623990079,0.51087085961101,"SL1344_2888","mutS"
"ssaI",0.773586970419245,0.781130034232736,2.29351622436351,0.139550692076424,0.511433973017628,"SL1344_1342","ssaI"
"yfbU",-0.124949388883112,7.03808787194115,2.29231053700078,0.139651313707325,0.511433973017628,"SL1344_2304","yfbU"
"yfjG",-0.129687231937909,6.39898955811149,2.29180163048793,0.13969381039765,0.511433973017628,"SL1344_2659","yfjG"
"srmB",0.249091008331312,8.04733185506242,2.46966052326737,0.139918628694734,0.511481497325412,"SL1344_2607","srmB"
"fxsA",0.140530358105541,6.66604956158498,2.28958682345722,0.139878936169333,0.511481497325412,"SL1344_4264","fxsA"
"ygdH",-0.114584319033525,7.92765067426974,2.28638761057673,0.140146851181084,0.51192824837629,"SL1344_2949","ygdH"
"yodD",0.495038162689195,2.21905880487948,2.28450881607783,0.140304468967974,0.512116614245159,"SL1344_1913","yodD"
"miaA",-0.131482319330869,9.49525786420585,2.28617290915742,0.140535911570552,0.512573955418577,"SL1344_4294","miaA"
"leuC",0.160036323539732,6.38551589348124,2.27742444238466,0.140900668333866,0.513516473497539,"SL1344_0111","leuC"
"nanK",0.310165428836185,3.70943497458173,2.27437569667241,0.141158154288611,0.513679523029167,"SL1344_3308","nanK"
"dsdX",-0.169659281209737,5.93810497060641,2.27460581237953,0.141138700336103,0.513679523029167,"SL1344_3769","dsdX"
"SL1344_2567",0.284341059139895,3.66155362852474,2.27264990879674,0.14130415232729,0.513823608123858,"SL1344_2567","SL1344_2567"
"SL1344_P1_0098",0.875357313570618,0.519797244856093,2.26960249273742,0.141562389545509,0.51437530407469,"SL1344_P1_0098","SL1344_P1_0098"
"hisS",-0.11604574608948,9.37104238433184,2.26751759668192,0.141739381642241,0.51463118342134,"SL1344_2484","hisS"
"yibF",-0.174508834768564,5.25721311288852,2.2658293178913,0.141882893917463,0.514765210163358,"SL1344_3649","yibF"
"ycgL",-0.148596517249608,5.94900281932196,2.25884210362443,0.142478656432811,0.515851062856677,"SL1344_1741","ycgL"
"pykA",-0.107797708707643,7.79339196717469,2.2606064202607,0.142327946283214,0.515851062856677,"SL1344_1822","pykA"
"sbcB",0.132896190628991,6.24129376775533,2.25856136944461,0.142502654348894,0.515851062856677,"SL1344_2044","sbcB"
"ybaL",0.129741770521487,6.98150341439517,2.24939692827284,0.143288664550386,0.517919881073214,"SL1344_0485","ybaL"
"SL1344_3143",0.389540520752575,2.76974543895258,2.25044958776494,0.143198122696988,0.517919881073214,"SL1344_3143","SL1344_3143"
"ftsZ",-0.100359324128968,9.18227096014486,2.24549106781378,0.143625204664754,0.5187480279178,"SL1344_0133","ftsZ"
"SL1344_0986",0.376191859006106,3.17391738805777,2.23670374285676,0.144385741926411,0.518778830180534,"SL1344_0986","SL1344_0986"
"osmE",0.150926984276181,5.9879622268859,2.24022939929581,0.144080032313863,0.518778830180534,"SL1344_1246","osmE"
"ydiN",0.385694825696179,2.7555387069286,2.23745763824066,0.144320307727699,0.518778830180534,"SL1344_1294","ydiN"
"fadJ",0.179172628016613,5.20406770505982,2.24310746710998,0.143831038149256,0.518778830180534,"SL1344_2357","fadJ"
"yfhK",-0.135480987073405,6.2866921040702,2.24099867353004,0.144013429555807,0.518778830180534,"SL1344_2526","yfhK"
"yrdA",-0.180540848850872,5.82914765135054,2.23779896363955,0.144334082510838,0.518778830180534,"SL1344_3366","yrdA"
"melB",0.289240907023805,3.34685345320788,2.23946915558646,0.144145888737944,0.518778830180534,"SL1344_4236","melB"
"yrbA",-0.118115767061269,7.8426798552155,2.23473191906811,0.144557050702015,0.519008176832736,"SL1344_3280","yrbA"
"groEL",0.128721980758968,13.411039018928,2.22346507562367,0.145540485385896,0.522150820154899,"SL1344_4267","groEL"
"stiB",0.389245167069272,2.94965236592098,2.22103773398988,0.145753385238459,0.522526427109516,"SL1344_0177","stiB"
"yncD",0.203647045407849,4.98475736111643,2.21825444698923,0.14599795518983,0.523014929978998,"SL1344_1518","yncD"
"SL1344_1811",0.244961883428402,4.76929842245188,2.21496538784993,0.146555040333673,0.523420580152194,"SL1344_1811","SL1344_1811"
"ccmC2",0.271028648006137,3.60662240646594,2.21395478628687,0.146376718823441,0.523420580152194,"SL1344_2223E","ccmC2"
"ygiF",-0.128448875055391,7.11124331631463,2.2146659686556,0.146313990054179,0.523420580152194,"SL1344_3175","ygiF"
"torC",0.287974271472205,3.7953172611354,2.21327593493689,0.146436625371819,0.523420580152194,"SL1344_3789","torC"
"trpR",-0.182447491734314,5.30389853712387,2.21082507052321,0.146653146603006,0.523420580152194,"SL1344_4510","trpR"
"nam",-0.141294351465758,6.28268025481779,2.20807092619387,0.146896910292698,0.523516737862315,"SL1344_1228","nam"
"hupA",-0.112077167852199,10.6531291690584,2.20881088091144,0.146831371644643,0.523516737862315,"SL1344_4109","hupA"
"alr-a",0.222812858918696,4.61050110297995,2.20596545774509,0.147083582331455,0.523795441798375,"SL1344_1730","alr-a"
"SL1344_0036",0.205422438220442,4.98874336623964,2.19560442442854,0.148006271943806,0.524365794527304,"SL1344_0036","SL1344_0036"
"rof",0.17615380694375,5.21497204367884,2.19407247162006,0.148143275270336,0.524365794527304,"SL1344_0238","rof"
"proA",-0.114297088079262,7.86391138824604,2.20175748860935,0.14745749981515,0.524365794527304,"SL1344_0318","proA"
"clpS",-0.134499559633569,7.1327851807975,2.19204783265477,0.148324568775599,0.524365794527304,"SL1344_0883","clpS"
"SL1344_1028",-0.504180125439371,1.82565606439323,2.1941345962238,0.148137716532935,0.524365794527304,"SL1344_1028","SL1344_1028"
"SL1344_1061",-0.183684953974933,5.21938373387608,2.1916690576976,0.148358514641665,0.524365794527304,"SL1344_1061","SL1344_1061"
"yobF",0.198992857911765,8.69172050372785,2.3110699619226,0.14817393047294,0.524365794527304,"SL1344_1767","yobF"
"div",-0.166064522873176,5.89229640585524,2.19738905417483,0.147846859529425,0.524365794527304,"SL1344_2340","div"
"ygaU",0.361926800964901,3.02856209873457,2.19195904487406,0.148332525128986,0.524365794527304,"SL1344_2779","ygaU"
"mug",0.182669776612446,5.19387329978824,2.19388784949474,0.148159796195136,0.524365794527304,"SL1344_3186","mug"
"dnaN",-0.112098437135831,8.14563924298525,2.19078037427203,0.148438194474803,0.524365794527304,"SL1344_3804","dnaN"
"mdfA",0.146268843088536,5.62105132585071,2.18671650429052,0.148803205664355,0.524400158291959,"SL1344_0842","mdfA"
"yeaG",0.201189356354502,4.93538929839162,2.18767411038089,0.148717099750357,0.524400158291959,"SL1344_1220","yeaG"
"SL1344_3748",0.230252719040648,4.28142359611324,2.1858374726763,0.148882297995087,0.524400158291959,"SL1344_3748","SL1344_3748"
"pilJ",0.581376781555506,1.05795418634171,2.18627265014619,0.148843135994766,0.524400158291959,"SL1344_P2_0097","pilJ"
"SL1344_0056",0.268308469044545,4.61918936760954,2.19411008617083,0.149917400971584,0.524718801217409,"SL1344_0056","SL1344_0056"
"ddlA",-0.116089967308239,7.22660613934218,2.16956255810764,0.150355642607164,0.524718801217409,"SL1344_0375","ddlA"
"ybaX",-0.14176555787049,5.99222530778904,2.16923641567693,0.150385342904306,0.524718801217409,"SL1344_0449","ybaX"
"pipC",-0.198856924430077,5.30781339522863,2.17061415943458,0.150259925154804,0.524718801217409,"SL1344_1029","pipC"
"celA",0.260287122223266,4.14634476863421,2.18317673147598,0.149122004421111,0.524718801217409,"SL1344_1247","celA"
"pfkB",-0.168520961796797,5.64950940935445,2.17497744523925,0.149863542161301,0.524718801217409,"SL1344_1261","pfkB"
"SL1344_1300",0.200010525549941,4.46092595885654,2.17082729985342,0.150240533724478,0.524718801217409,"SL1344_1300","SL1344_1300"
"SL1344_2737",0.323577045992173,3.49508023363196,2.17791909575446,0.149597002860018,0.524718801217409,"SL1344_2737","SL1344_2737"
"rfaE",-0.100493728455039,8.15038433289308,2.18046402064685,0.14936686076041,0.524718801217409,"SL1344_3173","rfaE"
"tnpA_1c",-0.615954686499377,0.920353685412144,2.17898992593973,0.149500114919332,0.524718801217409,"SL1344_3267","tnpA_1c"
"SL1344_3827",0.146533675782407,5.97373633851362,2.17316448096622,0.150028091243017,0.524718801217409,"SL1344_3827","SL1344_3827"
"yigL",-0.124767380961765,6.33678650599333,2.1821149310432,0.149217788954235,0.524718801217409,"SL1344_3916","yigL"
"talC",-0.172284612398746,4.8705566525134,2.17323849684426,0.150021369214222,0.524718801217409,"SL1344_4059","talC"
"gmk",-0.141581501354302,8.66849941924845,2.19126804429827,0.150790425255389,0.525752320258683,"SL1344_3706","gmk"
"clpA",-0.0981648455914263,9.03155204026367,2.16308246357872,0.15094705338571,0.525914535929051,"SL1344_0884","clpA"
"fliR",-0.241357015496367,4.00398045923492,2.16190548530435,0.151054765237853,0.525914535929051,"SL1344_1910","fliR"
"rluC",-0.120802298252732,7.55030616966478,2.15707894480845,0.15149741775637,0.527075670277744,"SL1344_1123","rluC"
"sciF",0.304337395256759,3.71564253565194,2.15581230282344,0.151613837517274,0.527100951310953,"SL1344_0265","sciF"
"SL1344_2457",0.134181309417831,6.3381585162801,2.15375221837389,0.151803409705916,0.527380334870409,"SL1344_2457","SL1344_2457"
"ampE",0.179927139744485,4.97102218038766,2.1525060717505,0.151918217777424,0.527387828488387,"SL1344_0147","ampE"
"SL1344_0601",-0.25497384778655,4.20143389777729,2.1513589631684,0.152023991976772,0.527387828488387,"SL1344_0601","SL1344_0601"
"SL1344_1482",0.247880139881068,4.28976817005441,2.14595689638699,0.152523282936722,0.528446186581126,"SL1344_1482","SL1344_1482"
"SL1344_2738",0.266000338826703,5.19387494159711,2.20490172210667,0.152604725961483,0.528446186581126,"SL1344_2738","SL1344_2738"
"SL1344_2801",0.223310680596448,4.10964440829033,2.14450971948932,0.152657368043212,0.528446186581126,"SL1344_2801","SL1344_2801"
"yegV",-0.253432677089026,4.23357607793697,2.13937523403472,0.153134216705022,0.528959322223572,"SL1344_2121","yegV"
"pnp",-0.114583756296448,11.1262274731348,2.13993967518424,0.153081710131472,0.528959322223572,"SL1344_3255","pnp"
"yrbL",-0.261381020530255,3.87067042093051,2.14100523325382,0.152982645579757,0.528959322223572,"SL1344_3297","yrbL"
"citE2",0.330846006474122,3.55573770581927,2.13085885464118,0.153929031214015,0.531324726041801,"SL1344_0061","citE2"
"ugpA",0.369756537150804,3.00440600018863,2.1290373189495,0.154099662960071,0.531533766024415,"SL1344_3522","ugpA"
"pagM",0.339422697777968,3.08015498564655,2.1274838100615,0.154245363955883,0.531656575690906,"SL1344_1797","pagM"
"SL1344_1952",0.415726709688116,2.92022646723528,2.12584718181923,0.154919236041038,0.533598424281151,"SL1344_1952","SL1344_1952"
"glnP",-0.145245564427118,6.50687459697624,2.10808531116674,0.156078497215993,0.533784038991522,"SL1344_0804","glnP"
"SL1344_1022",-0.25563493022065,3.96290416318317,2.10839947755325,0.156048604354542,0.533784038991522,"SL1344_1022","SL1344_1022"
"fabH",-0.097942761289763,9.25277287745929,2.11533152766475,0.155390741175199,0.533784038991522,"SL1344_1130","fabH"
"orf319",-0.139501027821896,6.0877656319612,2.10829367846035,0.156058670358204,0.533784038991522,"SL1344_1323","orf319"
"SL1344_1427",0.424935817723218,1.86970681842763,2.11207223245893,0.155699644388016,0.533784038991522,"SL1344_1427","SL1344_1427"
"SL1344_2641",0.252898251280994,4.17273481616625,2.11348169006667,0.15556597249801,0.533784038991522,"SL1344_2641","SL1344_2641"
"yqjH",-0.156733257279069,5.58818270283838,2.10833007312839,0.156055207587208,0.533784038991522,"SL1344_3187","yqjH"
"livJ",-0.152313035469519,5.87789370009639,2.10884777605825,0.156005960577803,0.533784038991522,"SL1344_3532","livJ"
"ccmH1",0.434780928765317,2.36935734544521,2.1088986302769,0.156001124011004,0.533784038991522,"SL1344_3779","ccmH1"
"yjjX",-0.159284905110286,5.42415439145882,2.108578172687,0.156031604574047,0.533784038991522,"SL1344_4511","yjjX"
"btuB",-0.111535598447824,8.37974441039186,2.10498510013648,0.156373845148806,0.534415639224052,"SL1344_4079","btuB"
"ybjD",0.139441550274154,6.15517103544237,2.09907962815887,0.156938273629171,0.535313840895328,"SL1344_0878","ybjD"
"SL1344_1973",-0.26660005532686,3.78142066853527,2.09709447052553,0.157128550695432,0.535313840895328,"SL1344_1973","SL1344_1973"
"serA",-0.1273247041806,6.55686184531177,2.09743823364222,0.157095581510261,0.535313840895328,"SL1344_3038","serA"
"ygjQ",0.310824720023239,3.2236735765193,2.09973143269505,0.156875857744641,0.535313840895328,"SL1344_3195","ygjQ"
"yraR",-0.268645548544467,4.16750272109095,2.09644423265244,0.157190935263942,0.535313840895328,"SL1344_3241","yraR"
"entB",0.321938357787392,6.58566217339088,2.27093890869494,0.157371367997121,0.535435163943011,"SL1344_0585","entB"
"pflA",-0.120480617969578,7.24359100443347,2.09240680799182,0.157578947381243,0.535435163943011,"SL1344_0907","pflA"
"fliD",-0.119089217700132,9.66234430462304,2.09264758974242,0.157555775549706,0.535435163943011,"SL1344_1889","fliD"
"SL1344_2585",0.278894653131322,5.27354642119688,2.16841561801388,0.157754787942154,0.535435163943011,"SL1344_2585","SL1344_2585"
"STM3026",0.307621601117017,3.55021906312774,2.09030947870105,0.157780956365894,0.535435163943011,"SL1344_3005","STM3026"
"ybaP",-0.157880172782089,5.56845681388551,2.08197764740419,0.158586490976737,0.537764921449582,"SL1344_0489","ybaP"
"ybeX",0.115019646556762,8.02296750181075,2.08090852532546,0.158690207717054,0.537764921449582,"SL1344_0656","ybeX"
"flhD",-0.124811445481721,6.58221491627275,2.07222736217813,0.159535360539126,0.53997025255304,"SL1344_1860","flhD"
"SL1344_P1_0020",-0.531054344220042,2.08520610813579,2.07166731088939,0.159590067202105,0.53997025255304,"SL1344_P1_0020","SL1344_P1_0020"
"pilQ",0.377965338202037,2.9467868978909,2.07078356272396,0.159676438319681,0.53997025255304,"SL1344_P2_0090","pilQ"
"carA",-0.13665035233455,5.84144000880472,2.06681188232746,0.160065286489845,0.540173010514372,"SL1344_0067","carA"
"SL1344_2328",0.257553029592337,3.60054073090407,2.06735361020605,0.16001218242281,0.540173010514372,"SL1344_2328","SL1344_2328"
"SL1344_3738",-0.125734620591253,6.34407130977544,2.06674364352873,0.160071977230496,0.540173010514372,"SL1344_3738","SL1344_3738"
"cbiN",-0.516318126532417,1.49625251677819,2.06442238843695,0.160299771490994,0.540563964057268,"SL1344_1998","cbiN"
"SL1344_2695",0.187498400413944,5.16638654932995,2.06301421210638,0.16043814900044,0.540653050609297,"SL1344_2695","SL1344_2695"
"cbiM",0.346461026946779,2.77560546219219,2.05362021687581,0.161364905892956,0.543361778051011,"SL1344_1999","cbiM"
"rpmA",-0.112855927573529,10.5956598323551,2.05258924760898,0.161467001760862,0.543361778051011,"SL1344_3275","rpmA"
"hyaC2",0.276272490060119,3.59351160468648,2.04990382776519,0.161733296499857,0.543878891920482,"SL1344_1466","hyaC2"
"SL1344_0953",0.309018896523712,2.87568561357944,2.04434559125603,0.162286127546505,0.544993164764852,"SL1344_0953","SL1344_0953"
"ldhA",0.138490425496037,7.59871955909085,2.05175771305186,0.162861500232967,0.544993164764852,"SL1344_1577","ldhA"
"pspC",-0.282266746841124,3.77782468551563,2.03639938780937,0.163080373386873,0.544993164764852,"SL1344_1618","pspC"
"yohK",-0.247979734054333,4.10018080387751,2.03651167704816,0.163069117623125,0.544993164764852,"SL1344_2159","yohK"
"ygiD",-0.173037268530983,5.61806750191691,2.03877903962625,0.162842036830704,0.544993164764852,"SL1344_3163","ygiD"
"ygjO",-0.102231575011427,7.44416697565852,2.04190671805863,0.16252941010051,0.544993164764852,"SL1344_3193","ygjO"
"argG",-0.151771077613167,5.48922621309844,2.04350903534045,0.162369526921361,0.544993164764852,"SL1344_3262","argG"
"glgP",0.119138767735978,7.21609545278697,2.03664107807048,0.163056147735974,0.544993164764852,"SL1344_3501","glgP"
"rffD",0.113792616408756,8.13533928176817,2.04206205100159,0.162513902410915,0.544993164764852,"SL1344_3880","rffD"
"SL1344_1874A",0.358890445098796,2.27587766318148,2.03042220980889,0.163680855060065,0.545894635218097,"SL1344_1874A","SL1344_1874A"
"hypB",0.176735562394527,4.96664717635384,2.03033874210974,0.163689259017561,0.545894635218097,"SL1344_2835","hypB"
"SL1344_3569",-0.165554111455788,5.63949140943368,2.03241865618671,0.163479995361042,0.545894635218097,"SL1344_3569","SL1344_3569"
"SL1344_0051",-0.133851616400956,6.03736515037787,2.02208588852441,0.164522738363149,0.547346074186368,"SL1344_0051","SL1344_0051"
"speE",0.124506868245679,9.11685027234265,2.02707704015069,0.164562564900402,0.547346074186368,"SL1344_0167","speE"
"araH",0.387572389571881,2.4073615115931,2.02075288763451,0.164657835018025,0.547346074186368,"SL1344_1864","araH"
"recF",-0.114900195815387,7.62545739559255,2.0245867739357,0.164269634829136,0.547346074186368,"SL1344_3803","recF"
"yjjK",-0.106275874697625,10.0523462664157,2.02042379147881,0.164691208488878,0.547346074186368,"SL1344_4508","yjjK"
"sitB",0.188431764175349,4.93851447882019,2.01741353175276,0.16499685119865,0.547984727949299,"SL1344_2842","sitB"
"damX",-0.101303407948414,9.02462417793241,2.01559510503115,0.165181809785003,0.548221965258956,"SL1344_3452","damX"
"setB",-0.227967733833581,4.06551866346127,2.01203428624747,0.165544708493374,0.549049036617105,"SL1344_2184","setB"
"pduS",0.364277380203801,3.04878971862399,2.0086872472164,0.16588668568724,0.549805631560524,"SL1344_2029","pduS"
"fldB",-0.121632165948994,6.62048341162616,2.00259223711456,0.166511594938559,0.550742802711165,"SL1344_3021","fldB"
"gcvP",-0.146659359551028,6.84286686364062,2.01005112394837,0.166365370215346,0.550742802711165,"SL1344_3029","gcvP"
"SL1344_3350",0.282012949156541,5.07524917211716,2.06492456071771,0.166401162879472,0.550742802711165,"SL1344_3350","SL1344_3350"
"mdaB",0.117776503197715,6.31753302772069,2.00068518431102,0.166707696957732,0.550876029551179,"SL1344_3153","mdaB"
"avtA",-0.116186347926342,7.31772020731939,1.99998245407463,0.166780027998307,0.550876029551179,"SL1344_3630","avtA"
"yhcC",0.310128842648551,3.34139936894695,1.99442649671147,0.16735321355577,0.552391434217918,"SL1344_3301","yhcC"
"ssaP",0.314824876033425,3.03870837853934,1.98854245814197,0.167962808111301,0.554024863640349,"SL1344_1351","ssaP"
"rcsF",0.110799169460211,6.96401792571706,1.98457584211796,0.168375249416944,0.554627612165364,"SL1344_0245","rcsF"
"solA",-0.130545107010995,6.71512842430451,1.98521851399297,0.168308343666422,0.554627612165364,"SL1344_1097","solA"
"cheM",0.111192387885537,7.81809770035334,1.97968500373973,0.168885454003121,0.555746119367885,"SL1344_1854","cheM"
"yejF",0.133155821728733,5.88811150544527,1.97911554435751,0.168944978925669,0.555746119367885,"SL1344_2196","yejF"
"wzzB",0.115674596146212,8.13030182488707,1.97297141540527,0.169588812690615,0.556097416664415,"SL1344_2056","wzzB"
"cvpA",-0.142765907813992,6.19042290379878,1.97324615379546,0.169559960795821,0.556097416664415,"SL1344_2332","cvpA"
"spaO",-0.179658439489236,5.38672280126243,1.97279114283037,0.169607747358995,0.556097416664415,"SL1344_2870","spaO"
"SL1344_2934",0.385902740876828,2.20474035909499,1.97400632052248,0.169480161747297,0.556097416664415,"SL1344_2934","SL1344_2934"
"wzzE",0.0995238156861289,7.8803616747359,1.97041196650334,0.169857877320359,0.556097416664415,"SL1344_3878","wzzE"
"bglJ",-0.261856037501335,4.03488481247837,1.97101357244495,0.169794587097693,0.556097416664415,"SL1344_4479","bglJ"
"CsrC",-0.164623595731671,10.8812900726367,2.02881423576965,0.169742222236644,0.556097416664415,"CsrC","CsrC"
"SL1344_2156",0.413565921392106,2.56107118680868,1.96606473804269,0.170316053249191,0.557056532984664,"SL1344_2156","SL1344_2156"
"SL1344_2682",0.697779332219366,0.788021953246915,1.96544444935346,0.170381548813077,0.557056532984664,"SL1344_2682","SL1344_2682"
"frwD",-0.275327523213141,3.50001649576949,1.96355103416102,0.170581658496975,0.557333443086529,"SL1344_4065","frwD"
"sdhB",-0.157375451451818,5.84433206364973,1.9604743443938,0.170907424286887,0.557886322197533,"SL1344_0717","sdhB"
"narW",0.386082333689322,2.21088769678312,1.95977162794581,0.170981933496034,0.557886322197533,"SL1344_1510","narW"
"ksgA",-0.0973384055524141,7.69071132062059,1.95651444473848,0.171327800883226,0.558034052929601,"SL1344_0091","ksgA"
"stfE",0.485269949702539,2.06758852281842,1.95500326534324,0.171488550994268,0.558034052929601,"SL1344_0199","stfE"
"ompC",0.108722987067511,11.6168119094149,1.95294984633621,0.171707270323936,0.558034052929601,"SL1344_2237","ompC"
"yfhB",0.204942006679941,4.39762183477581,1.95761344387084,0.171211009128059,0.558034052929601,"SL1344_2531","yfhB"
"pyrI",-0.247046821595324,3.78769792413321,1.95362610834991,0.171635201660617,0.558034052929601,"SL1344_4390","pyrI"
"StyR-44f",0.308142708772653,3.18529893997765,1.95282514289854,0.171720563813085,0.558034052929601,"StyR-44f","StyR-44f"
