"","logFC","logCPM","F","PValue","FDR","genes"
"mgtB",4.50850240839557,7.99543148917897,2033.1290092469,1.02772895586312e-23,4.97112495950992e-20,"mgtB"
"AmgR",3.86480908037678,6.6920343019198,1242.91566767295,2.53674693944899e-21,6.13512247305738e-18,"AmgR"
"kdpF",3.56011733510041,6.27019746193252,1111.96221573817,8.77054682609796e-21,1.41410449992786e-17,"kdpF"
"SL1344_0082",2.97701562902392,7.2954080522389,999.286342544956,2.87707600925278e-20,3.47910416418892e-17,"SL1344_0082"
"pagN",3.19850942494149,8.26718591685677,804.03279426768,3.19898519347814e-19,3.09469827617075e-16,"pagN"
"htrA",2.5449631569211,10.0435041251757,790.787355487645,3.8433312582465e-19,3.09836554935639e-16,"htrA"
"phnO",2.92110965250927,6.48465432027431,738.822536902517,8.13662041233252e-19,5.62240470492177e-16,"phnO"
"yfiA",3.74690865634442,8.16464680391222,829.761993455098,5.18338298788372e-18,2.93436435396407e-15,"yfiA"
"yicL",2.33106089288654,6.96231193846987,618.382669623735,5.75607676995737e-18,2.93436435396407e-15,"yicL"
"cpxP",3.48984923819874,7.77807599935934,753.051773091021,6.06649649362017e-18,2.93436435396407e-15,"cpxP"
"virK",2.73945663007429,10.9280217815,592.330901668773,9.22375102475327e-18,4.05593488243014e-15,"virK"
"SL1344_4014",2.59496236943431,5.73194180586902,580.009649177891,1.16092785761089e-17,4.67950670605325e-15,"SL1344_4014"
"leuA",2.22021487274279,7.20763744024509,540.544206101264,2.50688294278818e-17,9.20277908042839e-15,"leuA"
"speB",-2.47517388105885,8.83363083055155,537.547571828568,2.66361189013846e-17,9.20277908042839e-15,"speB"
"slsA",2.88645420570654,5.66961503969226,509.641417593319,4.76142884069229e-17,1.53540208682857e-14,"slsA"
"phoN",2.72438864805929,9.66394059705066,529.7603961888,5.75306077941484e-17,1.73922218687685e-14,"phoN"
"pagO",3.78504704506347,6.97925523105114,685.275297694418,7.91720220568865e-17,2.25267688640682e-14,"pagO"
"SL1344_3560",2.04673513885313,7.41409718903619,481.916681982991,8.74662898530061e-17,2.35041357788328e-14,"SL1344_3560"
"SL1344_2272",2.22914522096506,6.56270869078587,473.639353423785,1.05563511270021e-16,2.68742475796363e-14,"SL1344_2272"
"lpxO",2.20249556628033,7.65741452311076,467.083253052281,1.22794230424604e-16,2.96977846281906e-14,"lpxO"
"nixA",2.41795008555284,5.91095373320478,437.350040727578,2.50309044109228e-16,5.76545164931589e-14,"nixA"
"SL1344_1795",3.58690125898148,6.41963245046233,563.143332845226,3.45810674114876e-16,7.6031192304257e-14,"SL1344_1795"
"ilvG",2.07196336539733,7.68293875589139,416.889257554476,4.19938887692464e-16,8.8314973902976e-14,"ilvG"
"yjbA",2.96736498347965,6.40014213645882,465.756010060731,4.55529559759787e-16,9.18081866899203e-14,"yjbA"
"udg",2.00313118004392,8.1607988632593,397.283520830727,7.05611324308659e-16,1.36521679027239e-13,"udg"
"prs",-2.40576016880207,9.21976964675377,394.374891521537,7.63655746295692e-16,1.42069340185856e-13,"prs"
"ydiR",2.00931066387919,5.48019106079685,371.966056851308,1.43133021299437e-15,2.56420157046436e-13,"ydiR"
"pmrD",2.09974684723053,7.63678107983387,367.666668226383,1.62128752934894e-15,2.80077420695029e-13,"pmrD"
"yhbW",2.10842781124507,6.23927370894011,339.594730386536,3.78995613314264e-15,6.32138545379688e-13,"yhbW"
"SL1344_1189",1.68837811377968,6.38609711679813,325.469042150948,5.95919919906808e-15,9.60821550863077e-13,"SL1344_1189"
"SL1344_4434",2.76930634309844,5.4956038996229,344.428210611002,6.78285867230693e-15,1.05834475477254e-12,"SL1344_4434"
"cigR",1.99691784523004,6.46696862438944,308.987567727582,1.03488772628983e-14,1.56429747876998e-12,"cigR"
"ramA",1.84977107772113,5.64013730318222,305.415946299913,1.17061035673225e-14,1.6653653810335e-12,"ramA"
"SL1344_1794",3.57322104867053,4.89586745018385,345.255191981265,1.13893133142139e-14,1.6653653810335e-12,"SL1344_1794"
"yaiB",2.54203695154128,8.91844588950852,389.987682242525,1.20517878100906e-14,1.66555707535453e-12,"yaiB"
"leuB",1.67679007670772,6.7019572752275,291.558096393282,1.91315363313432e-14,2.501060573911e-12,"leuB"
"malG",1.93975327606392,5.56581788988728,291.694457134986,1.90372834197858e-14,2.501060573911e-12,"malG"
"SL1344_1873",1.75694993546839,7.17394865129985,288.205582412065,2.16161646907649e-14,2.61393471523075e-12,"SL1344_1873"
"mgtR",4.26590313853583,2.67890676560578,288.2174521195,2.16067715302706e-14,2.61393471523075e-12,"mgtR"
"yjeH",1.79915127614079,7.37221412107113,288.516232191405,2.1371787146219e-14,2.61393471523075e-12,"yjeH"
"mig-14",2.46148796738085,9.95315667294354,348.642196969267,2.90272077334425e-14,3.42450253186979e-12,"mig-14"
"lipA",-1.99839268179719,8.22697186653427,279.383491460636,2.99994100364383e-14,3.45493205586314e-12,"lipA"
"kdpB",2.81004934066433,9.10478546905499,412.015410063388,3.36644718215664e-14,3.78686163257945e-12,"kdpB"
"rseA",1.4079494515028,7.98561778210797,275.436178177461,3.48460906487557e-14,3.83069410154617e-12,"rseA"
"kdpC",2.08389946579594,6.92343963505767,283.900452986885,3.95723507113572e-14,4.15056153175906e-12,"kdpC"
"SL1344_4015",2.28578107207327,5.65465693596883,284.147947700954,3.92180767833868e-14,4.15056153175906e-12,"SL1344_4015"
"mgtA",1.64553131745857,8.43786575805638,271.633862764336,4.03300376251139e-14,4.15056153175906e-12,"mgtA"
"dacC",1.50412789686557,7.14525941001219,268.445939496127,4.56545672375312e-14,4.54610208025517e-12,"dacC"
"SL1344_1602",1.83907667443347,8.45840826241764,268.223789768414,4.60531325062029e-14,4.54610208025517e-12,"SL1344_1602"
"ycaM",1.73058357123455,6.03267355362324,265.795758785948,5.06649791032148e-14,4.901330078445e-12,"ycaM"
"otsB",1.92653109313092,5.78838736909751,253.145003007203,8.44298601078968e-14,8.00759281062543e-12,"otsB"
"ygaM",1.91335236326932,5.79349597827952,251.301041583063,9.1132597707299e-14,8.47708413673472e-12,"ygaM"
"ydcI",2.01689706784679,5.51937049677441,249.11445538355,9.98407597719845e-14,9.11188217013375e-12,"ydcI"
"yfcG",1.66983497541009,5.84855810403613,246.661014271377,1.10703641724474e-13,9.91617620409781e-12,"yfcG"
"cdh-a",1.45808394034121,9.30760845952617,240.597936452074,1.43479957679633e-13,1.26184100962979e-11,"cdh-a"
"ybiH",1.86009391239517,6.97297584360649,243.267462805657,1.47677781238402e-13,1.2755668354467e-11,"ybiH"
"asnCa",-1.64266106223409,9.90482685906419,237.460903793135,1.64472073837612e-13,1.37164038129746e-11,"asnCa"
"SL1344_3350",1.48289312209081,6.3547102788434,237.597208327294,1.63493559008029e-13,1.37164038129746e-11,"SL1344_3350"
"steA",2.33438123728201,9.08414348629109,305.30213582784,1.98401466579312e-13,1.62655575227819e-11,"steA"
"SL1344_1188",1.57101877615847,5.84650338333254,232.394524234169,2.05777433533166e-13,1.65890907666654e-11,"SL1344_1188"
"ybbN",-1.62344637289871,8.42180216369884,230.788029677664,2.21135237465978e-13,1.75349367807039e-11,"ybbN"
"fadL",-1.93679843705533,8.16820083148122,230.185635272549,2.27211887402105e-13,1.77261919252255e-11,"fadL"
"kdpA",3.10295263104267,9.50726276185163,414.931294963682,2.51204948658653e-13,1.92869577247921e-11,"kdpA"
"SL1344_0713",1.79006831733828,6.5062431053183,226.884315655988,2.63910003962205e-13,1.9945823268206e-11,"SL1344_0713"
"aroQ",1.91664338844979,5.9624686796097,221.994163746334,3.306590429342e-13,2.46061198565035e-11,"aroQ"
"argC",1.4971725921271,6.39717348416458,221.073967837776,3.45165013840292e-13,2.52964116961438e-11,"argC"
"SL1344_0835",1.74275905994793,6.299068110806,218.74144001966,3.85132777294943e-13,2.7804287220532e-11,"SL1344_0835"
"cdaR",1.72071562276083,5.46816902154816,215.886719217445,4.41041448510386e-13,3.09495200381394e-11,"cdaR"
"ytfK",1.3402788527641,7.96958527792658,215.865148276179,4.41496151050573e-13,3.09495200381394e-11,"ytfK"
"speE",-1.90349166176174,8.94805546126481,215.361902343034,4.52250375633095e-13,3.12505009562469e-11,"speE"
"kdpD",1.56207843554584,8.33661690569464,210.422163641839,5.74338396141415e-13,3.9127814396282e-11,"kdpD"
"SL1344_1477",1.78839976000496,6.36771912801425,209.764758532128,5.93125961102656e-13,3.98465315812993e-11,"SL1344_1477"
"yaoF",1.86443230987795,5.78263409723316,209.078825633376,6.13444164685809e-13,4.06469784189761e-11,"yaoF"
"yihX",1.40422354014244,8.30351716781739,204.730102570963,7.61271804413529e-13,4.97604286209222e-11,"yihX"
"wrbA",1.42156119995693,6.2637907566422,204.061081558258,7.8727146712264e-13,5.07737611529628e-11,"wrbA"
"SL1344_1469",1.50913582604402,6.18200502144194,203.704483990747,8.01523155219632e-13,5.10127302868074e-11,"SL1344_1469"
"leuC",1.38736751107895,7.05068027397461,202.099134805172,8.69252487107629e-13,5.39047984633282e-11,"leuC"
"psiF",2.22696487041683,4.32901655725678,202.204704232059,8.64612349341034e-13,5.39047984633282e-11,"psiF"
"prmA",-1.43400714909469,6.74941505297784,200.465165479229,9.44635983635177e-13,5.78380285170044e-11,"prmA"
"ramR",1.35381712132182,6.30997690420039,197.721545436225,1.0877113430858e-12,6.5765747081325e-11,"ramR"
"yiaG",1.95661386499915,4.82736733176039,196.894961535874,1.1353160162481e-12,6.77965872912601e-11,"yiaG"
"pepD",-1.47146164212238,9.27560610299819,195.394878174812,1.22760355873922e-12,7.24136391905076e-11,"pepD"
"ybeJ",1.55675376824829,5.59674963562076,194.404749833968,1.29297434129359e-12,7.35778457510248e-11,"ybeJ"
"ybjY",1.39639477425466,8.10543915751798,194.602264600627,1.27963745471954e-12,7.35778457510248e-11,"ybjY"
"SL1344_1243",2.34002657964124,6.06619237682063,238.18331181168,1.28562022199984e-12,7.35778457510248e-11,"SL1344_1243"
"SL1344_0213",1.52024427311627,6.91379760351147,192.854439594558,1.40306477992618e-12,7.8914236517476e-11,"SL1344_0213"
"ybiJ",2.23777571270903,7.4125883443447,261.235051440297,1.45859274683338e-12,8.10944036371615e-11,"ybiJ"
"yebE",1.35709797668899,6.51066565202746,189.299209129036,1.69604834619143e-12,9.32248392105449e-11,"yebE"
"SL1344_1768",1.22472150931569,7.54868518217248,185.513831585122,2.08291142014174e-12,1.13202725159838e-10,"SL1344_1768"
"SL1344_1025",1.2115427755225,7.52457840943576,185.048183217507,2.13678096440423e-12,1.1484010583137e-10,"SL1344_1025"
"citT",1.44856995960042,5.84798767164221,184.773298322545,2.16929193911426e-12,1.15306209994458e-10,"citT"
"pqaA",1.91653538514351,5.41780490268234,184.068717707038,2.25510793063681e-12,1.16042096388194e-10,"pqaA"
"fis",-2.11972415568848,9.17683058638467,198.408569421035,2.2497892820689e-12,1.16042096388194e-10,"fis"
"dlhH",1.71775178622698,6.1602213382157,184.301080414704,2.22640537841408e-12,1.16042096388194e-10,"dlhH"
"yraP",1.3061817688547,7.9504161219217,183.478845783276,2.32979644247372e-12,1.1862342518153e-10,"yraP"
"ydiY",-1.80404100795304,7.4536260066614,182.364866527335,2.47829499510899e-12,1.24869925951481e-10,"ydiY"
"kefB",1.35038655392529,7.37121458399257,181.939477792137,2.53769267911386e-12,1.26544530813132e-10,"kefB"
"yheR",1.83372110449128,5.96903765829453,190.48458613105,2.97131485789785e-12,1.46655611914815e-10,"yheR"
"otsA",1.3972226923791,6.25973776817728,177.326514959593,3.29142049099443e-12,1.6081415065596e-10,"otsA"
"yraO",1.24550488635679,8.0203057425385,173.815259211433,4.02831434315456e-12,1.94849564778386e-10,"yraO"
"yeeF",-2.03334604659005,9.97099590185652,181.729843707288,4.1079634318866e-12,1.96734842772629e-10,"yeeF"
"ssrB",2.20717686063086,5.76346218980067,209.782830117034,4.24308572742982e-12,1.99260249160952e-10,"ssrB"
"ipk",-1.3630601706046,7.81529831693661,172.99986133578,4.22400333392739e-12,1.99260249160952e-10,"ipk"
"apt",-1.39380068853396,8.21637478018488,169.221642305921,5.27620031841927e-12,2.45394047501866e-10,"apt"
"ilvE",1.39608154103068,7.98796109974881,167.94719855351,5.69294179132722e-12,2.62254851853807e-10,"ilvE"
"ycaO",-1.48972930182627,7.93277620676018,166.996657516846,6.02706874006266e-12,2.75027655619652e-10,"ycaO"
"speD",-2.15166497397308,8.85938181135139,188.228568868126,6.14452113073628e-12,2.77766810367957e-10,"speD"
"pipB2",3.26934561232562,8.35526406936578,374.181502850137,6.24393730552963e-12,2.79647451359693e-10,"pipB2"
"lctP",2.0972991091598,4.87361708722128,176.545286084058,6.3134567098786e-12,2.80166881703512e-10,"lctP"
"rpoE",1.16798966232537,8.03623687928956,165.379812440628,6.64548224783861e-12,2.92219978479958e-10,"rpoE"
"gltA",1.55989145468148,7.86044159904836,172.131805763857,6.93456647980512e-12,2.96836266042632e-10,"gltA"
"orgB",1.57237020249485,9.2698990696582,172.412677611781,6.89385299845842e-12,2.96836266042632e-10,"orgB"
"SL1344_3616",1.71359962746496,4.36740773116683,164.88486864964,6.84834249744993e-12,2.96836266042632e-10,"SL1344_3616"
"InvS",2.18982931962987,3.60768659820891,163.834055546507,7.30173791684607e-12,3.09811458805127e-10,"InvS"
"yecF",-1.70304053356873,7.02967156756385,162.882658210456,7.74050870034508e-12,3.25572526813645e-10,"yecF"
"purR",-1.28077181545552,7.45512248319199,161.942034331132,8.20265863500615e-12,3.39848703430881e-10,"purR"
"yfcF",1.25520484874105,6.19691543456728,161.906991815426,8.22044620661837e-12,3.39848703430881e-10,"yfcF"
"yoeI",-2.10193917815319,5.57327997759117,166.677604551902,8.5685568407992e-12,3.51238215584286e-10,"yoeI"
"purB",-1.49955257641514,7.62502348248521,160.29752813076,9.08443573542307e-12,3.66178463768678e-10,"purB"
"orgC",1.57130323729621,7.70159832575066,169.928113884647,9.07085524029254e-12,3.66178463768678e-10,"orgC"
"argA",1.47690676795873,5.44491800656723,160.13470319889,9.17720118741368e-12,3.6686051358281e-10,"argA"
"gpt",-1.28918748317218,8.09466418733047,159.284631563193,9.67854880912025e-12,3.83730660571432e-10,"gpt"
"argS",-1.28943847929176,8.585024051152,158.202791430858,1.03601467223067e-11,4.07414875575591e-10,"argS"
"ugpB",1.24437786579544,6.07212940404921,157.441296355801,1.08711797784262e-11,4.24063682163287e-10,"ugpB"
"yfbE",1.40940404994171,8.36032357365337,156.489556361015,1.15488050267689e-11,4.46892559315849e-10,"yfbE"
"proV",1.67832922427529,7.779389827909,175.50237540453,1.17265852859542e-11,4.50170579588576e-10,"proV"
"thiI",-1.23323350478694,7.86664766645425,155.390507626759,1.2389026863314e-11,4.69926080688234e-10,"thiI"
"ftsI2",1.23310654572133,5.78545163707004,155.332098384024,1.24355051329531e-11,4.69926080688234e-10,"ftsI2"
"yfiO",-1.25902281297278,8.33895061436872,153.174292090378,1.42929143616215e-11,5.35928889667931e-10,"yfiO"
"SL1344_1786",1.30446367113767,5.76895166259297,151.244122308021,1.62119911390535e-11,5.98606115569479e-10,"SL1344_1786"
"pgtE",1.56471095942214,5.62672978777353,151.248312755467,1.62075327536808e-11,5.98606115569479e-10,"pgtE"
"pagK",2.0591186900215,6.17422847978023,186.001227223472,1.7119947922974e-11,6.27342334116857e-10,"pagK"
"StyR-3",2.14760235622509,5.39584651462685,178.546533181506,1.82409544415081e-11,6.63394711530635e-10,"StyR-3"
"yehT",1.21929785941211,5.25118881056083,149.244858930721,1.84994523012644e-11,6.6777500582997e-10,"yehT"
"kdgR",-1.64832224078808,8.02013297843724,146.407110414571,2.25341773960399e-11,8.07391230108482e-10,"kdgR"
"ydcW",1.24226103502793,6.67450651147043,145.819834396661,2.32776066713033e-11,8.21852434080979e-10,"ydcW"
"yhaK",1.48972753743205,4.92042228892799,145.911104572467,2.31341214670721e-11,8.21852434080979e-10,"yhaK"
"nrdA",-1.56441356937449,9.74994313875303,145.175883000332,2.431790330952e-11,8.52360132667742e-10,"nrdA"
"rimO",-1.74040358328703,8.57819910379178,150.987144992214,2.50934543549934e-11,8.7321610586405e-10,"rimO"
"yqaE",2.3221079217763,3.37309722494737,142.71619547785,2.87829250745104e-11,9.94450061324334e-10,"yqaE"
"uraA",-1.45672777007032,5.94965447827449,141.29646994251,3.17608133086075e-11,1.0895535742818e-09,"uraA"
"galM",-1.26132581248874,6.62446206892155,140.908837835808,3.26310025180351e-11,1.11152224774462e-09,"galM"
"pdgL",1.51485304705567,6.49012290787246,143.345965874555,3.29520363915244e-11,1.11460839178884e-09,"pdgL"
"yejF",1.16950645904518,6.55083622605906,139.368860177536,3.63533565182107e-11,1.22111934360129e-09,"yejF"
"marB",1.38478882784284,5.10210679596855,139.194733853025,3.68025033809214e-11,1.22768075071391e-09,"marB"
"SL1344_0083",1.42005244127022,4.59720873470011,138.805436948662,3.78286652740164e-11,1.2532688625371e-09,"SL1344_0083"
"SL1344_1567",1.75632494787957,5.09081768547368,140.28711526591,3.82782657476576e-11,1.25953722055388e-09,"SL1344_1567"
"SL1344_0301",2.13982465314873,3.54946117132349,138.397923178142,3.89363002982644e-11,1.27253300366692e-09,"SL1344_0301"
"lpxP",1.75495578091068,4.42595061851952,137.859810004804,4.04533178360554e-11,1.31323958639597e-09,"lpxP"
"hyaA2",1.45414434617885,5.39434996355315,137.568307074763,4.13018699769473e-11,1.33184763385663e-09,"hyaA2"
"ilvD",1.31212194398955,8.6182646101339,137.408434470942,4.17754613161705e-11,1.33819805553852e-09,"ilvD"
"cycA",1.22770001838947,7.89929821586711,136.526876227986,4.44953340822478e-11,1.41594691418311e-09,"cycA"
"rpiA",-1.13249560912444,7.70509557130902,135.831185829251,4.67778442429037e-11,1.47885250067271e-09,"rpiA"
"rplY",-1.41118367588599,10.7009814171936,135.555166292787,4.77184859706228e-11,1.49879426389547e-09,"rplY"
"lctR",1.58862942248927,4.26082465563782,134.788820242859,5.043972852717e-11,1.5740449476511e-09,"lctR"
"pheS",-1.4312205640045,8.84879255279045,134.147376580789,5.28474639049498e-11,1.63861014684771e-09,"pheS"
"glmU",-1.29667399633893,9.69125570820453,133.807858875709,5.41722755637833e-11,1.66898915224217e-09,"glmU"
"gltX",-1.40531063841798,9.22551703008723,133.509502478897,5.53663385529913e-11,1.6949808834229e-09,"gltX"
"ptpS",-1.41336931762119,5.73939554032747,133.36012815849,5.5974888851985e-11,1.70283356840913e-09,"ptpS"
"abc",-1.46448115116125,7.16717967290781,132.057511689102,6.16010833400312e-11,1.86227775072332e-09,"abc"
"yafK",-1.27925377475609,7.02991845140349,131.202113072022,6.56289278893824e-11,1.97172126832884e-09,"yafK"
"mdoB",1.09551314659992,9.77071339842759,130.895842165062,6.71400269428907e-11,2.00466858223927e-09,"mdoB"
"dadA",1.31500419639376,5.77819198149433,130.711572192603,6.80674044359321e-11,2.01988978685033e-09,"dadA"
"yeaG",1.28704319547531,6.15484578667752,130.198990255901,7.07212006336158e-11,2.08584419185853e-09,"yeaG"
"ybdF",1.29816371566755,5.41669138700784,128.885762386612,7.80481844350461e-11,2.28799435219587e-09,"ybdF"
"yhfG",1.62926195103456,4.24850845625421,128.775855157937,7.86978529882049e-11,2.29314165604787e-09,"yhfG"
"rluA",-1.49569258971837,6.73633671771622,128.420460476355,8.08392189245409e-11,2.34143294573655e-09,"rluA"
"ilvM",1.51810168835673,6.38477575437272,136.610302594457,8.22048799921053e-11,2.36681550310603e-09,"ilvM"
"treF",1.06574988522035,6.88269283660671,127.766798145251,8.49451887441283e-11,2.4312418813926e-09,"treF"
"gdhA",1.21552465712569,6.92315167608382,127.263862364913,8.82588426421169e-11,2.51122365799953e-09,"gdhA"
"yejG",1.15279694545438,6.8199706096766,126.616466008815,9.27329920061271e-11,2.623096387916e-09,"yejG"
"rpmE",-1.18352470413504,9.68749134486608,125.901632462559,9.79617978151687e-11,2.75489079088355e-09,"rpmE"
"ompN",1.36126074579996,5.27544502657779,125.443201871558,1.01483457088108e-10,2.83743053141721e-09,"ompN"
"glnQ",-1.69652984376037,6.72372792771319,131.551100051472,1.0510804672e-10,2.91040316178652e-09,"glnQ"
"gst",1.10281622923561,7.7535281654381,124.965929672094,1.05296785882291e-10,2.91040316178652e-09,"gst"
"steB",1.80148057911741,4.29372901824612,124.085720672013,1.12744965564797e-10,3.09856476384615e-09,"steB"
"rlgA",1.10975174566293,8.745392746601,123.36975588176,1.19226642470982e-10,3.2581879640234e-09,"rlgA"
"sdhC",1.44304114051382,5.47723138107973,123.000765521,1.22724576264717e-10,3.31031115870887e-09,"sdhC"
"lctD",2.14554144932492,4.69675456257152,144.544881891033,1.2183907632296e-10,3.31031115870887e-09,"lctD"
"pldA",-1.12766770660768,7.14795363232763,122.952832876025,1.23187101213065e-10,3.31031115870887e-09,"pldA"
"metK",-1.80858707711573,9.78641936095857,134.392802102449,1.33413864206797e-10,3.56531967496287e-09,"metK"
"pagD",2.69992358356861,2.95865299203028,120.908599386733,1.44793342447822e-10,3.84816152428635e-09,"pagD"
"SL1344_3010",1.94066570075023,4.36060928152805,120.666872559984,1.47609460139414e-10,3.88036390594753e-09,"SL1344_3010"
"typA",-1.19836051658625,11.3049941993517,120.669227111515,1.47581743859764e-10,3.88036390594753e-09,"typA"
"yecP",-1.24502258368283,6.91426860794127,119.419589866912,1.63119962156879e-10,4.2649257132585e-09,"yecP"
"SL1344_1423",1.43938402283064,4.40661088584729,119.253122182198,1.65320822612267e-10,4.27623967366596e-09,"SL1344_1423"
"SL1344_1811",1.16510286790017,5.61413994599429,119.292514900884,1.64797110413487e-10,4.27623967366596e-09,"SL1344_1811"
"osmC",1.6967124115265,4.58622330497289,119.004637838286,1.6866636744471e-10,4.33957031558544e-09,"osmC"
"thrA",1.03785741010255,8.43996371545291,118.873134734262,1.70466654739277e-10,4.36268364536446e-09,"thrA"
"sodCa",1.54913840209411,8.14484657249246,138.809658799228,1.73909963160642e-10,4.42738153583171e-09,"sodCa"
"gpD",1.34206982397097,4.58917893327384,118.552697578811,1.74941632706792e-10,4.43032815394112e-09,"gpD"
"dgt",1.2434710018713,6.87586406329844,118.333266717205,1.78079712070672e-10,4.48631024628043e-09,"dgt"
"thrB",1.09464615347056,8.13100269941255,118.23141032546,1.79557131136657e-10,4.48687082921915e-09,"thrB"
"miaB",-1.12677419073815,9.21292532430853,118.203986111327,1.79957192654231e-10,4.48687082921915e-09,"miaB"
"yccJ",1.43336516874427,4.78917304489785,118.032049282214,1.82487599860101e-10,4.52295354711578e-09,"yccJ"
"ilvX",2.40704112741413,2.84509380599361,117.979107237195,1.83274528681971e-10,4.52295354711578e-09,"ilvX"
"fic",1.64797632937495,4.79782506418777,117.717012952409,1.87225068688578e-10,4.59699318399316e-09,"fic"
"yidC",-1.16782492575511,10.2199227871244,116.401465133889,2.08505699384332e-10,5.09322173157652e-09,"yidC"
"rbn",1.11070867397715,7.38850409015888,116.341223138131,2.09541270329487e-10,5.09322173157652e-09,"rbn"
"ybfF",-1.31285903739711,5.97104931686349,114.306354402245,2.48031187936107e-10,5.97467365083847e-09,"ybfF"
"ymdF",1.44294185840883,4.52062295132306,114.173781006503,2.50793196208297e-10,5.97467365083847e-09,"ymdF"
"alr-a",1.1589667641281,5.41613204130058,114.007786456361,2.542987838402e-10,5.97467365083847e-09,"alr-a"
"ygdR",1.30807771303817,5.01013048122271,114.000603415076,2.54451679154998e-10,5.97467365083847e-09,"ygdR"
"trpS",-1.02493972662963,8.84635318438113,114.140329856692,2.51495387118819e-10,5.97467365083847e-09,"trpS"
"SL1344_3646",1.73419103586232,5.45740871224817,125.696742115332,2.50061022829108e-10,5.97467365083847e-09,"SL1344_3646"
"yibL",-1.40196596473309,6.3823369375267,114.018879061479,2.5406286750456e-10,5.97467365083847e-09,"yibL"
"narK",1.44875839904873,4.43170825699224,113.690657423131,2.61145312971925e-10,6.10222163693333e-09,"narK"
"yhdG",-1.77559114316069,10.8019231839493,122.705607124257,2.70144291991162e-10,6.2821535594291e-09,"yhdG"
"gyrA",-1.08656849489146,10.1754806178333,113.207200641977,2.71971766013784e-10,6.2943896277927e-09,"gyrA"
"ybhC",-1.13089243386166,8.81486589892667,113.090433151248,2.74659246536337e-10,6.29633542889224e-09,"ybhC"
"yggV",-1.06130229469845,6.5979935855473,113.11028335864,2.7420034955771e-10,6.29633542889224e-09,"yggV"
"dnaJ",-1.04746788771636,9.53204792382587,112.767615964401,2.8224064993205e-10,6.36011978532867e-09,"dnaJ"
"serS",-1.05234881217839,9.185477869193,112.892071142939,2.79291162694858e-10,6.36011978532867e-09,"serS"
"livJ",1.28819855501006,6.63501465805553,112.85698109676,2.8183369324137e-10,6.36011978532867e-09,"livJ"
"SL1344_P1_0061",1.29864178011894,10.163149229676,113.822676431265,2.82701210222382e-10,6.36011978532867e-09,"SL1344_P1_0061"
"hyaB2",1.30657867924125,5.43957069185216,112.558900568339,2.87263410525729e-10,6.4328385033007e-09,"hyaB2"
"ygdI",1.11916816224571,6.13462311271574,112.307514743329,2.93442562473313e-10,6.54092937642127e-09,"ygdI"
"treA",1.11295566083969,5.83383844502522,112.196627849429,2.96214046269881e-10,6.57241899911657e-09,"treA"
"pdxH",-1.2284476701381,6.55579462607098,111.321578437277,3.19111059472712e-10,7.04812874278314e-09,"pdxH"
"SL1344_4097",1.51183374670321,3.91421695681885,111.068007746629,3.26100932562522e-10,7.1697736854769e-09,"SL1344_4097"
"rpsU",-1.21934725539116,9.92296538285395,110.800500438045,3.33656020005671e-10,7.30268854645897e-09,"rpsU"
"osmY",1.57778371136066,7.85637287753859,132.186568203024,3.41687838256396e-10,7.44479312453238e-09,"osmY"
"yiiD",1.20807524096731,8.40781278844644,110.354876938828,3.466679451557e-10,7.51942982384808e-09,"yiiD"
"phoH",1.34946740409224,5.19377993339329,110.108922480508,3.54085370748777e-10,7.61204861471927e-09,"phoH"
"yqgB",-1.54597068215847,6.83715955289724,114.350575380168,3.53019556682257e-10,7.61204861471927e-09,"yqgB"
"yhiN",-1.13428064936291,7.3991149514608,108.575395215869,4.04413073664995e-10,8.65551343945833e-09,"yhiN"
"rnc",-1.14560573920688,7.66818249130617,108.209411387541,4.17542140223257e-10,8.89714243286296e-09,"rnc"
"osmE",0.918228018990246,6.8893824456939,107.311665305263,4.51754132099469e-10,9.54224449244004e-09,"osmE"
"SL1344_4388",1.16271496444122,7.09717154951261,107.311461246284,4.51762247006154e-10,9.54224449244004e-09,"SL1344_4388"
"yncD",1.05209482037155,5.91153559824094,107.194297748704,4.56447840974394e-10,9.59929655127454e-09,"yncD"
"yidH",1.09172971023952,5.488603509381,106.890150716976,4.6885994514882e-10,9.81764309387377e-09,"yidH"
"yehU",0.955722448487585,6.25797246836394,106.647399054137,4.79030172162072e-10,9.98736613253424e-09,"yehU"
"speA",-1.08598338054073,9.94736509697089,106.577048211399,4.82022248829708e-10,1.00066163845034e-08,"speA"
"SL1344_2221",1.83643384448889,3.56313635065861,106.359964346219,4.91383931255247e-10,1.01222750344868e-08,"SL1344_2221"
"yhhW",1.18042563851476,5.02212186091784,106.350904331875,4.91778919393097e-10,1.01222750344868e-08,"yhhW"
"SL1344_1783",1.51112345465323,5.33840023305719,109.211376234516,5.04168068814955e-10,1.03333091053302e-08,"SL1344_1783"
"pflA",-1.14445844255021,7.16279041678212,105.761494868788,5.18233028595503e-10,1.05767643853015e-08,"pflA"
"rpmH",-0.966351842505692,9.83036959320371,104.840021987127,5.62745919027642e-10,1.14369832367088e-08,"rpmH"
"purA",-1.08029566649988,9.934541278821,104.732200793599,5.68220461339585e-10,1.1499926240584e-08,"purA"
"phoP",0.945932798684305,9.54524104269468,104.381168364101,5.86449210830028e-10,1.18193951366035e-08,"phoP"
